ref id,Predicted,Actual
34079,['Society', 'Shopping', 'Sports', 'Recreation'],['Shopping']
29760,['Shopping', 'Recreation', 'Arts', 'Society'],['Shopping']
29762,['Shopping', 'Recreation', 'Sports', 'Business'],['Shopping']
29774,['Shopping', 'Recreation', 'Business', 'Home'],['Shopping']
29786,['Recreation', 'Society', 'Business', 'Shopping'],['Shopping']
29787,['Business', 'Shopping', 'Recreation', 'Society'],['Shopping']
29790,['Shopping', 'Recreation', 'Home', 'Society'],['Shopping']
29795,['Society', 'Recreation', 'Business', 'Shopping'],['Shopping']
29797,['Business', 'Shopping', 'Recreation', 'Society'],['Shopping']
29803,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
29804,['Shopping', 'Business', 'News', 'Reference'],['Shopping']
29807,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
29811,['Shopping', 'Business', 'Recreation', 'Home'],['Shopping']
29813,['Shopping', 'Recreation', 'Business', 'Home'],['Shopping']
29814,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
29817,['Shopping', 'Arts', 'Business', 'Recreation'],['Shopping']
29826,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
29827,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
29830,['Shopping', 'Business', 'Recreation', 'Home'],['Shopping']
29831,['Recreation', 'Business', 'Shopping', 'Society'],['Shopping']
29833,['Shopping', 'Recreation', 'Society', 'Sports'],['Shopping']
29834,['Recreation', 'Society', 'Shopping', 'Sports'],['Shopping']
29860,['Arts', 'Business', 'Shopping', 'Society'],['Shopping']
29864,['Shopping', 'Business', 'Science', 'Society'],['Shopping']
29873,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
29894,['Shopping', 'Adult', 'Society', 'Business'],['Shopping']
29931,['Shopping', 'Health', 'Society', 'Business'],['Shopping']
29933,['Shopping', 'Business', 'Society', 'Sports'],['Shopping']
29938,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
29939,['Shopping', 'Business', 'Society', 'Health'],['Shopping']
29952,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
29956,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
29960,['Shopping', 'Business', 'Society', 'Sports'],['Shopping']
29983,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
29985,['Shopping', 'Business', 'Computers', 'Society'],['Shopping']
29986,['Business', 'Computers', 'Shopping', 'Society'],['Shopping']
29997,['Shopping', 'Computers', 'Society', 'Business'],['Shopping']
30000,['Shopping', 'Computers', 'Business', 'Arts'],['Shopping']
30003,['Shopping', 'Business', 'Society', 'Science'],['Shopping']
30011,['Shopping', 'Business', 'Science', 'Computers'],['Shopping']
30014,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
30015,['Shopping', 'Business', 'Home', 'Computers'],['Shopping']
30019,['Shopping', 'Business', 'Computers', 'Science'],['Shopping']
30020,['Shopping', 'Business', 'Society', 'Computers'],['Shopping']
30036,['Business', 'Shopping', 'Arts', 'Home'],['Shopping']
30038,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
30039,['Shopping', 'Business', 'Computers', 'Society'],['Shopping']
30045,['Science', 'Shopping', 'Home', 'Business'],['Shopping']
30062,['Shopping', 'Business', 'Society', 'Computers'],['Shopping']
30079,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30082,['Shopping', 'Business', 'Computers', 'Society'],['Shopping']
30084,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
30091,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
30093,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30111,['Shopping', 'Business', 'Home', 'Society'],['Shopping']
30114,['Computers', 'Shopping', 'Business', 'Society'],['Shopping']
30118,['Shopping', 'Arts', 'Society', 'Recreation'],['Shopping']
30144,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
30159,['Shopping', 'Business', 'Arts', 'Recreation'],['Shopping']
30186,['Shopping', 'Sports', 'Business', 'Home'],['Shopping']
30196,['Shopping', 'Arts', 'Business', 'Recreation'],['Shopping']
30200,['Shopping', 'Arts', 'Business', 'Society'],['Shopping']
30217,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30219,['Shopping', 'Arts', 'Business', 'Computers'],['Shopping']
30220,['Shopping', 'Arts', 'Business', 'Recreation'],['Shopping']
30221,['Business', 'Shopping', 'Society', 'Recreation'],['Shopping']
30230,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30231,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
30233,['Shopping', 'Games', 'Computers', 'Business'],['Shopping']
30234,['Shopping', 'Arts', 'Business', 'Society'],['Shopping']
30241,['Shopping', 'Business', 'Arts', 'Recreation'],['Shopping']
30249,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
30251,['Business', 'Shopping', 'Arts', 'Society'],['Shopping']
30259,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
30263,['Home', 'Shopping', 'Arts', 'Society'],['Shopping']
30272,['Shopping', 'Business', 'Adult', 'Society'],['Shopping']
30279,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
30283,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
30331,['Shopping', 'Society', 'Sports', 'Business'],['Shopping']
30356,['Shopping', 'Business', 'Computers', 'Arts'],['Shopping']
30365,['Arts', 'Computers', 'Shopping', 'Society'],['Shopping']
30366,['Shopping', 'Business', 'Arts', 'Recreation'],['Shopping']
30369,['Shopping', 'Home', 'Games', 'Society'],['Shopping']
30377,['Shopping', 'Health', 'Arts', 'Games'],['Shopping']
30388,['Shopping', 'Adult', 'Arts', 'Business'],['Shopping']
30390,['Shopping', 'Arts', 'Reference', 'Business'],['Shopping']
30396,['Shopping', 'Business', 'Arts', 'Recreation'],['Shopping']
30399,['Shopping', 'Arts', 'Business', 'Society'],['Shopping']
30412,['Shopping', 'Adult', 'Society', 'Sports'],['Shopping']
30413,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
30420,['Recreation', 'Shopping', 'Sports', 'Society'],['Shopping']
30430,['Sports', 'Business', 'Reference', 'Shopping'],['Shopping']
30432,['Shopping', 'Society', 'Business', 'Computers'],['Shopping']
30434,['Business', 'Shopping', 'Arts', 'Computers'],['Shopping']
30436,['Shopping', 'Home', 'Business', 'Sports'],['Shopping']
30469,['Shopping', 'Recreation', 'Business', 'Arts'],['Shopping']
30473,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
30475,['Shopping', 'Business', 'Society', 'Home'],['Shopping']
30481,['Society', 'Shopping', 'Recreation', 'Arts'],['Shopping']
30495,['Shopping', 'Arts', 'Society', 'Business'],['Shopping']
30510,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30511,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30518,['Shopping', 'Arts', 'Business', 'Society'],['Shopping']
30519,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
30520,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30525,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30536,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
30538,['Shopping', 'Business', 'Arts', 'Recreation'],['Shopping']
30540,['Shopping', 'Society', 'Business', 'Recreation'],['Shopping']
30541,['Shopping', 'Society', 'Business', 'Arts'],['Shopping']
30542,['Business', 'Shopping', 'Arts', 'Society'],['Shopping']
30548,['Shopping', 'Business', 'Games', 'Society'],['Shopping']
30556,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30565,['Shopping', 'Society', 'Business', 'Arts'],['Shopping']
30579,['Shopping', 'Sports', 'Society', 'Recreation'],['Shopping']
30588,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
30606,['Arts', 'Shopping', 'Business', 'Recreation'],['Shopping']
30612,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
30632,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30638,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
30652,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30655,['Shopping', 'Society', 'Business', 'Recreation'],['Shopping']
30661,['Shopping', 'Home', 'Society', 'Business'],['Shopping']
30667,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30692,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30696,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30706,['Shopping', 'Business', 'Health', 'Society'],['Shopping']
30707,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
30721,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
30726,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
30735,['Shopping', 'Society', 'Business', 'Health'],['Shopping']
30746,['Shopping', 'Society', 'Business', 'Home'],['Shopping']
30747,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30751,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30758,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30773,['Shopping', 'Society', 'Business', 'Recreation'],['Shopping']
30774,['Shopping', 'Home', 'Society', 'Business'],['Shopping']
30799,['Business', 'Sports', 'Society', 'Shopping'],['Shopping']
30804,['Shopping', 'Society', 'Recreation', 'Business'],['Shopping']
30810,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30825,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
30832,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
30835,['Shopping', 'Business', 'Recreation', 'Science'],['Shopping']
30837,['Shopping', 'Society', 'Business', 'Computers'],['Shopping']
30839,['Shopping', 'Business', 'Society', 'Sports'],['Shopping']
30872,['Shopping', 'Home', 'Business', 'Society'],['Shopping']
30888,['Shopping', 'Business', 'Recreation', 'Science'],['Shopping']
30892,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
30894,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
30903,['Shopping', 'Home', 'Society', 'Business'],['Shopping']
30911,['Shopping', 'Home', 'Recreation', 'Business'],['Shopping']
30914,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30917,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
30929,['Games', 'Arts', 'Business', 'Shopping'],['Shopping']
30938,['Shopping', 'Home', 'Business', 'Recreation'],['Shopping']
30939,['Shopping', 'Business', 'Society', 'Home'],['Shopping']
30952,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
30954,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
30959,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30983,['Shopping', 'Business', 'Society', 'Reference'],['Shopping']
31001,['Shopping', 'Sports', 'Home', 'Society'],['Shopping']
31012,['Shopping', 'Business', 'Home', 'Recreation'],['Shopping']
31027,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
31044,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
31063,['Shopping', 'Society', 'Business', 'Arts'],['Shopping']
31065,['Shopping', 'Society', 'Arts', 'Recreation'],['Shopping']
31069,['Shopping', 'Society', 'Recreation', 'Business'],['Shopping']
31082,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
31095,['Shopping', 'Society', 'Recreation', 'Arts'],['Shopping']
31099,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
31114,['Shopping', 'Business', 'Society', 'Home'],['Shopping']
31119,['Shopping', 'Society', 'Business', 'Recreation'],['Shopping']
31131,['Arts', 'Shopping', 'Society', 'Recreation'],['Shopping']
31137,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
31140,['Shopping', 'Computers', 'Business', 'Sports'],['Shopping']
31146,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
31157,['Shopping', 'Business', 'Society', 'Health'],['Shopping']
31166,['Shopping', 'Business', 'Society', 'Health'],['Shopping']
31173,['Shopping', 'Health', 'Society', 'Business'],['Shopping']
31174,['Shopping', 'Business', 'Computers', 'Society'],['Shopping']
31184,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
31208,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
31214,['Shopping', 'Society', 'Reference', 'Business'],['Shopping']
31223,['Health', 'Shopping', 'Business', 'Society'],['Shopping']
31226,['Sports', 'Business', 'Shopping', 'Computers'],['Shopping']
31231,['Shopping', 'Business', 'Health', 'Society'],['Shopping']
31239,['Shopping', 'Society', 'Business', 'Sports'],['Shopping']
31244,['Shopping', 'Society', 'Business', 'Arts'],['Shopping']
31248,['Shopping', 'Business', 'Arts', 'Science'],['Shopping']
31262,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
31267,['Health', 'Society', 'Business', 'Shopping'],['Shopping']
31283,['Business', 'Shopping', 'Arts', 'Society'],['Shopping']
31310,['Shopping', 'Home', 'Society', 'Business'],['Shopping']
31329,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
31340,['Shopping', 'Society', 'Business', 'Recreation'],['Shopping']
31341,['Shopping', 'Arts', 'Business', 'Society'],['Shopping']
31362,['Society', 'Shopping', 'Business', 'Recreation'],['Shopping']
31373,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
31380,['Business', 'Shopping', 'Society', 'Sports'],['Shopping']
31384,['Shopping', 'Society', 'Business', 'Recreation'],['Shopping']
31387,['Shopping', 'Arts', 'Business', 'Recreation'],['Shopping']
31389,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
31404,['Shopping', 'Recreation', 'Society', 'Business'],['Shopping']
31406,['Shopping', 'Recreation', 'Society', 'Business'],['Shopping']
31413,['Shopping', 'Society', 'Computers', 'Business'],['Shopping']
31414,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
31422,['Shopping', 'Business', 'Society', 'Computers'],['Shopping']
31436,['Shopping', 'Society', 'Business', 'Recreation'],['Shopping']
31455,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
31456,['Shopping', 'Home', 'Society', 'Business'],['Shopping']
31458,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
31464,['Society', 'Shopping', 'Home', 'Arts'],['Shopping']
31468,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
31478,['Shopping', 'Society', 'Recreation', 'Business'],['Shopping']
31487,['Shopping', 'Business', 'Arts', 'Computers'],['Shopping']
31501,['Shopping', 'Business', 'Society', 'Computers'],['Shopping']
31521,['Home', 'Shopping', 'Business', 'Science'],['Shopping']
31529,['Shopping', 'Business', 'Home', 'Science'],['Shopping']
31534,['Shopping', 'Business', 'Reference', 'Recreation'],['Shopping']
31558,['Shopping', 'Business', 'Computers', 'Society'],['Shopping']
31559,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
31561,['Shopping', 'Business', 'Games', 'Home'],['Shopping']
31568,['Shopping', 'Sports', 'Business', 'Society'],['Shopping']
31569,['Shopping', 'Business', 'Society', 'Science'],['Shopping']
31587,['Shopping', 'Business', 'Home', 'Society'],['Shopping']
31593,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
31600,['Shopping', 'Business', 'Home', 'Society'],['Shopping']
31606,['Shopping', 'Home', 'Business', 'Health'],['Shopping']
31613,['Shopping', 'Business', 'Games', 'Society'],['Shopping']
31614,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
31618,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
31619,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
31621,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
31623,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
