ref id,Predicted,Actual
44778,['Health', 'Society', 'Business', 'Science'],['Society']
10757,['Computers', 'Arts', 'Shopping', 'Science'],['Computers']
30973,['Health', 'Shopping', 'Recreation', 'Games'],['Business']
50823,['Business', 'Health', 'Recreation', 'Computers'],['Business']
57828,['Computers', 'Business', 'Arts', 'Society'],['Computers']
32046,['Recreation', 'Science', 'Society', 'Reference'],['Reference']
43550,['Computers', 'Arts', 'Shopping', 'Science'],['Business']
9211,['Health', 'Society', 'Sports', 'Shopping'],['Health']
48743,['Shopping', 'Sports', 'Business', 'Arts'],['Business']
38140,['Health', 'Science', 'Sports', 'Society'],['Health']
40071,['Reference', 'Computers', 'Arts', 'Games'],['Reference']
24980,['Sports', 'Shopping', 'Society', 'Health'],['Society']
35587,['Computers', 'Sports', 'Games', 'Society'],['Computers']
31265,['Society', 'Business', 'Arts', 'Sports'],['Society']
12503,['Health', 'Business', 'Recreation', 'Sports'],['Health']
48330,['Society', 'Health', 'Recreation', 'Business'],['Society']
14615,['Health', 'Games', 'Business', 'Sports'],['Health']
52495,['Adult', 'Society', 'Reference', 'Games'],['Adult']
57636,['Health', 'Science', 'Sports', 'Society'],['Health']
54177,['Business', 'Science', 'Reference', 'Health'],['Science']
16831,['Adult', 'Shopping', 'Society', 'Computers'],['Adult']
42701,['Society', 'Games', 'Sports', 'Computers'],['Computers']
49344,['Society', 'Sports', 'Arts', 'Shopping'],['Society']
52014,['Society', 'Health', 'Shopping', 'Science'],['Adult']
36409,['Shopping', 'Recreation', 'Business', 'Society'],['Society']
44886,['Society', 'Computers', 'Science', 'Recreation'],['Computers']
10690,['Computers', 'Shopping', 'Sports', 'Health'],['Business']
52246,['Society', 'Adult', 'Shopping', 'Recreation'],['Adult']
1047,['Reference', 'Science', 'Health', 'Society'],['Science']
10574,['Science', 'Recreation', 'Business', 'Reference'],['Science']
42397,['Computers', 'Sports', 'Society', 'Health'],['Arts']
22421,['Society', 'Health', 'Sports', 'Shopping'],['Society']
32665,['Society', 'Recreation', 'Sports', 'Shopping'],['Society']
38304,['Business', 'Health', 'Reference', 'Computers'],['Business']
31225,['Society', 'Sports', 'Health', 'Shopping'],['Society']
14302,['Computers', 'Adult', 'Health', 'Sports'],['Computers']
17422,['Business', 'Computers', 'Science', 'Recreation'],['Business']
40394,['Computers', 'Adult', 'Sports', 'Society'],['Computers']
13925,['Computers', 'Business', 'Science', 'Reference'],['Business']
36529,['Sports', 'Games', 'Arts', 'Shopping'],['Arts']
55036,['Computers', 'Society', 'Business', 'Sports'],['Computers']
44630,['Games', 'Society', 'Business', 'Shopping'],['Arts']
48381,['Computers', 'Science', 'Recreation', 'Business'],['Science']
59088,['Society', 'Computers', 'Games', 'Business'],['Computers']
39421,['Shopping', 'Society', 'Health', 'Games'],['Society']
54783,['Business', 'Science', 'Computers', 'Recreation'],['Business']
53656,['Society', 'Health', 'Computers', 'Business'],['Computers']
6285,['Business', 'Computers', 'Adult', 'Arts'],['Business']
35488,['Business', 'Health', 'Arts', 'Shopping'],['Science']
42928,['Computers', 'Health', 'Business', 'Arts'],['Health']
54229,['Computers', 'Society', 'Reference', 'Games'],['Society']
34921,['Business', 'Computers', 'Shopping', 'Society'],['Computers']
24227,['Business', 'Computers', 'Recreation', 'Games'],['Business']
46035,['Computers', 'Business', 'Recreation', 'Health'],['Health']
50371,['Business', 'Computers', 'Adult', 'Recreation'],['Health']
31556,['Science', 'Reference', 'Sports', 'Society'],['Science']
38182,['Sports', 'Games', 'Arts', 'Society'],['Arts']
34439,['Sports', 'Society', 'Business', 'Arts'],['Games', 'Arts']
38975,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
24476,['Business', 'Recreation', 'Shopping', 'Reference'],['Business']
45351,['Sports', 'Arts', 'Society', 'Games'],['Arts']
25491,['Health', 'Reference', 'Sports', 'Society'],['Health']
2457,['Recreation', 'Health', 'Arts', 'Reference'],['Science']
12201,['Shopping', 'Sports', 'Arts', 'Recreation'],['Arts', 'Computers']
58863,['Shopping', 'Computers', 'Society', 'Games'],['Arts']
16720,['Health', 'Computers', 'Business', 'Society'],['Computers']
27688,['Computers', 'Society', 'Arts', 'Sports'],['Computers']
42999,['Business', 'Computers', 'Science', 'Arts'],['Business']
51514,['Arts', 'Games', 'Society', 'Shopping'],['Arts']
8643,['Business', 'Shopping', 'Adult', 'Recreation'],['Business']
9331,['Business', 'Society', 'Sports', 'Shopping'],['Society']
24686,['Sports', 'Shopping', 'Society', 'Computers'],['Society']
35617,['Health', 'Business', 'Society', 'Sports'],['Health']
42169,['Computers', 'Society', 'Science', 'Business'],['Computers']
2540,['Business', 'Recreation', 'Sports', 'Science'],['Business']
10297,['Health', 'Sports', 'Society', 'Shopping'],['Health']
33983,['Sports', 'Society', 'Computers', 'Shopping'],['Arts']
58977,['Society', 'Shopping', 'Reference', 'Arts'],['Society']
28853,['Business', 'Reference', 'Computers', 'Recreation'],['Business']
45644,['Society', 'Shopping', 'Business', 'Games'],['Society']
16928,['Society', 'Arts', 'Sports', 'Shopping'],['Society']
30256,['Health', 'Recreation', 'Business', 'Adult'],['Health']
24813,['Business', 'Society', 'Science', 'Recreation'],['Business']
35118,['Health', 'Reference', 'Sports', 'Society'],['Health']
47564,['Computers', 'Sports', 'Health', 'Society'],['Computers']
43669,['Computers', 'Society', 'Science', 'Health'],['Computers']
16837,['Business', 'Shopping', 'Recreation', 'Arts'],['Science']
21485,['Society', 'Business', 'Adult', 'Shopping'],['Society']
12350,['Computers', 'Business', 'Adult', 'Science'],['Business']
35848,['Sports', 'Society', 'Recreation', 'Computers'],['Business']
53530,['Recreation', 'Games', 'Science', 'Health'],['Health']
31678,['Business', 'Computers', 'Science', 'Health'],['Business']
2358,['Business', 'Adult', 'Sports', 'Society'],['Business']
57214,['Society', 'Computers', 'Business', 'Sports'],['Computers']
30380,['Business', 'Health', 'Computers', 'Reference'],['Business']
5118,['Health', 'Society', 'Sports', 'Shopping'],['Health']
43611,['Computers', 'Society', 'Science', 'Reference'],['Computers']
52436,['Health', 'Reference', 'Sports', 'Society'],['Business']
48462,['Computers', 'Business', 'Society', 'Shopping'],['Business']
53470,['Health', 'Reference', 'Arts', 'Sports'],['Health']
13664,['Health', 'Business', 'Recreation', 'Arts'],['Business']
36978,['Computers', 'Society', 'Health', 'Sports'],['Computers']
47382,['Sports', 'Computers', 'Arts', 'Society'],['Society']
39758,['Health', 'Science', 'Business', 'Sports'],['Health']
45270,['Computers', 'Science', 'Sports', 'Recreation'],['Computers']
32253,['Business', 'Society', 'Computers', 'Games'],['Computers']
39982,['Science', 'Recreation', 'Business', 'Reference'],['Science']
26131,['Business', 'Health', 'Arts', 'Science'],['Science']
26289,['Business', 'Recreation', 'Society', 'Shopping'],['Society']
12532,['Business', 'Shopping', 'Society', 'Science'],['Society']
54095,['Recreation', 'Science', 'Business', 'Reference'],['Business']
36930,['Business', 'Science', 'Recreation', 'Computers'],['Science']
55215,['Computers', 'Business', 'Sports', 'Society'],['Computers']
11235,['Business', 'Shopping', 'Society', 'Recreation'],['Society']
57645,['Business', 'Shopping', 'Science', 'Recreation'],['Science', 'Business']
6593,['Recreation', 'Business', 'Science', 'Health'],['Business']
22239,['Society', 'Sports', 'Recreation', 'Reference'],['Society']
6075,['Shopping', 'Business', 'Sports', 'Recreation'],['Business']
11319,['Business', 'Recreation', 'Arts', 'Health'],['Health']
11564,['Recreation', 'Computers', 'Science', 'Reference'],['Science']
49895,['Society', 'Arts', 'Sports', 'Shopping'],['Society']
34851,['Sports', 'Shopping', 'Reference', 'Health'],['Society']
28944,['Recreation', 'Science', 'Society', 'Shopping'],['Health']
48684,['Business', 'Computers', 'Society', 'Shopping'],['Business']
3309,['Society', 'Health', 'Arts', 'Sports'],['Society']
9738,['Health', 'Science', 'Business', 'Sports'],['Health']
10716,['Sports', 'Society', 'Computers', 'Reference'],['Computers']
16526,['Computers', 'Business', 'Sports', 'Society'],['Business']
8412,['Sports', 'Arts', 'Society', 'Recreation'],['Computers']
22894,['Society', 'Science', 'Recreation', 'Arts'],['Health']
10817,['Society', 'Business', 'Sports', 'Shopping'],['Computers']
31193,['Computers', 'Business', 'Shopping', 'Adult'],['Business']
7667,['Society', 'Reference', 'Recreation', 'Health'],['Society']
1544,['Society', 'Computers', 'Shopping', 'Arts'],['Computers']
27934,['Sports', 'Arts', 'Shopping', 'Recreation'],['Computers']
13010,['Business', 'Health', 'Shopping', 'Science'],['Computers']
26132,['Business', 'Science', 'Recreation', 'Adult'],['Business']
37434,['Health', 'Computers', 'Science', 'Sports'],['Science', 'Society']
31990,['Science', 'Business', 'Reference', 'Recreation'],['Business']
15318,['Computers', 'Society', 'Science', 'Recreation'],['Computers']
53635,['Sports', 'Society', 'Reference', 'Arts'],['Society']
51792,['Computers', 'Science', 'Health', 'Society'],['Computers']
51332,['Business', 'Computers', 'Shopping', 'Science'],['Computers']
25218,['Business', 'Recreation', 'Health', 'Computers'],['Business']
46710,['Business', 'Recreation', 'Health', 'Sports'],['Business']
22663,['Society', 'Shopping', 'Business', 'Science'],['Society']
8730,['Health', 'Recreation', 'Science', 'Reference'],['Health']
44043,['Business', 'Health', 'Computers', 'Science'],['Science']
21559,['Science', 'Recreation', 'Arts', 'Reference'],['Science']
30663,['Computers', 'Business', 'Shopping', 'Sports'],['Computers']
7712,['Arts', 'Sports', 'Society', 'Shopping'],['Computers']
47789,['Society', 'Shopping', 'Computers', 'Business'],['Society']
22291,['Sports', 'Computers', 'Society', 'Shopping'],['Computers']
36148,['Science', 'Health', 'Arts', 'Reference'],['Science']
25669,['Society', 'Recreation', 'Shopping', 'Reference'],['Science']
45862,['Shopping', 'Business', 'Society', 'Health'],['Computers']
45713,['Sports', 'Society', 'Shopping', 'Science'],['Computers']
24978,['Recreation', 'Adult', 'Science', 'Reference'],['Science']
26296,['Science', 'Computers', 'Business', 'Sports'],['Science']
480,['Computers', 'Business', 'Society', 'Health'],['Computers']
15902,['Society', 'Sports', 'Reference', 'Health'],['Society']
17849,['Business', 'Arts', 'Sports', 'Society'],['Computers']
32343,['Business', 'Science', 'Reference', 'Health'],['Science']
9250,['Games', 'Computers', 'Society', 'Health'],['Computers']
11502,['Society', 'Computers', 'Business', 'Science'],['Computers']
22458,['Health', 'Business', 'Sports', 'Society'],['Health']
9371,['Society', 'Health', 'Computers', 'Shopping'],['Society']
57462,['Society', 'Adult', 'Games', 'Science'],['Computers']
8660,['Business', 'Recreation', 'Computers', 'Science'],['Health']
38477,['Business', 'Science', 'Recreation', 'Health'],['Business']
13147,['Business', 'Recreation', 'Health', 'Computers'],['Business']
25729,['Computers', 'Shopping', 'Reference', 'Recreation'],['Computers']
1130,['Society', 'Recreation', 'Sports', 'Shopping'],['Society']
50338,['Sports', 'Shopping', 'Arts', 'Computers'],['Computers']
49367,['Health', 'Science', 'Reference', 'Computers'],['Health']
39232,['Society', 'Computers', 'Sports', 'Science'],['Society']
55185,['Computers', 'Business', 'Society', 'Shopping'],['Computers']
47760,['Society', 'Computers', 'Shopping', 'Science'],['Society']
39816,['Health', 'Science', 'Computers', 'Arts'],['Science']
58352,['Health', 'Business', 'Society', 'Arts'],['Computers']
23388,['Science', 'Computers', 'Health', 'Business'],['Science']
23966,['Science', 'Arts', 'Business', 'Reference'],['Science']
14668,['Health', 'Computers', 'Arts', 'Sports'],['Science']
50776,['Science', 'Computers', 'Society', 'Health'],['Science']
1790,['Computers', 'Recreation', 'Arts', 'Sports'],['Computers']
22342,['Science', 'Reference', 'Health', 'Arts'],['Science']
40504,['Reference', 'Recreation', 'Business', 'Shopping'],['Business']
46533,['Society', 'Health', 'Computers', 'Shopping'],['Society']
24602,['Sports', 'Arts', 'Adult', 'Recreation'],['Games']
32090,['Games', 'Shopping', 'Computers', 'Business'],['Games', 'Computers']
50110,['Health', 'Science', 'Sports', 'Society'],['Health']
53064,['Business', 'Sports', 'Computers', 'Society'],['Computers']
15658,['Business', 'Science', 'Recreation', 'Computers'],['Business']
54789,['Science', 'Recreation', 'Society', 'Reference'],['Health']
54993,['Business', 'Science', 'Arts', 'Adult'],['Science']
34355,['Business', 'Computers', 'Arts', 'Sports'],['Science']
47942,['Business', 'Health', 'Computers', 'Society'],['Science']
14220,['Computers', 'Society', 'Business', 'Games'],['Games']
21766,['Recreation', 'Arts', 'Computers', 'Shopping'],['Science']
48740,['Business', 'Health', 'Sports', 'Society'],['Business']
5405,['Business', 'Computers', 'Sports', 'Society'],['Computers']
44807,['Science', 'Reference', 'Recreation', 'Health'],['Science']
38809,['Business', 'Health', 'Computers', 'Recreation'],['Business']
14363,['Science', 'Health', 'Business', 'Recreation'],['Science']
10765,['Sports', 'Recreation', 'Arts', 'Society'],['Society']
41008,['Health', 'Computers', 'Business', 'Society'],['Computers']
13465,['Business', 'Recreation', 'Health', 'Computers'],['Business']
54429,['Business', 'Computers', 'Health', 'Sports'],['Computers']
5596,['Sports', 'Games', 'Computers', 'Society'],['Games']
25137,['Science', 'Computers', 'Arts', 'Society'],['Science']
25681,['Science', 'Health', 'Society', 'Reference'],['Science']
15023,['Health', 'Business', 'Sports', 'Society'],['Health']
41039,['Computers', 'Science', 'Arts', 'Recreation'],['Science']
25556,['Computers', 'Business', 'Shopping', 'Recreation'],['Computers']
28090,['Health', 'Computers', 'Science', 'Reference'],['Science']
43417,['Business', 'Science', 'Health', 'Computers'],['Science']
35610,['Computers', 'Business', 'Sports', 'Society'],['Computers']
31923,['Sports', 'Society', 'Recreation', 'Business'],['Society']
35818,['Science', 'Computers', 'Sports', 'Society'],['Science']
2303,['Recreation', 'Arts', 'Sports', 'Reference'],['Health']
28689,['Health', 'Business', 'Computers', 'Sports'],['Business']
51383,['Business', 'Health', 'Sports', 'Society'],['Business']
22288,['Arts', 'Society', 'Health', 'Sports'],['Society']
269,['Sports', 'Games', 'Computers', 'Society'],['Society']
24421,['Health', 'Society', 'Business', 'Science'],['Health']
8230,['Society', 'Computers', 'Shopping', 'Science'],['Computers']
45880,['Health', 'Recreation', 'Science', 'Sports'],['Health']
52336,['Business', 'Recreation', 'Shopping', 'Sports'],['Business']
4168,['Computers', 'Business', 'Reference', 'Recreation'],['Health']
178,['Science', 'Health', 'Reference', 'Sports'],['Science']
52040,['Computers', 'Business', 'Arts', 'Shopping'],['Computers']
16702,['Arts', 'Sports', 'Recreation', 'Health'],['Health']
44644,['Recreation', 'Sports', 'Computers', 'Society'],['Health', 'Science']
39740,['Recreation', 'Arts', 'Health', 'Science'],['Science']
15566,['Health', 'Business', 'Society', 'Shopping'],['Health']
427,['Science', 'Business', 'Arts', 'Society'],['Health', 'Business', 'Society']
9647,['Shopping', 'Society', 'Business', 'Arts'],['Society']
24214,['Science', 'Reference', 'Health', 'Recreation'],['Health']
31166,['Health', 'Society', 'Business', 'Sports'],['Health']
7417,['Science', 'Reference', 'Computers', 'Recreation'],['Science']
21902,['Science', 'Reference', 'Business', 'Recreation'],['Science']
5857,['Business', 'Shopping', 'Science', 'Health'],['Business']
28844,['Science', 'Recreation', 'Health', 'Computers'],['Science']
23926,['Business', 'Computers', 'Society', 'Arts'],['Computers']
2371,['Recreation', 'Society', 'Business', 'Reference'],['Science']
29642,['Science', 'Arts', 'Health', 'Reference'],['Science']
24147,['Business', 'Recreation', 'Shopping', 'Science'],['Business']
40123,['Health', 'Sports', 'Society', 'Shopping'],['Health']
57066,['Business', 'Computers', 'Sports', 'Society'],['Business']
33276,['Business', 'Games', 'Health', 'Sports'],['Business']
27118,['Science', 'Recreation', 'Arts', 'Health'],['Health']
10664,['Reference', 'Business', 'Science', 'Recreation'],['Health']
27669,['Sports', 'Society', 'Reference', 'Health'],['Society']
44849,['Society', 'Recreation', 'Computers', 'Science'],['Computers']
9097,['Health', 'Business', 'Recreation', 'Reference'],['Business']
46010,['Health', 'Society', 'Shopping', 'Business'],['Health']
