ref id,Predicted,Actual
44778,['Society', 'Business', 'Health', 'Arts'],['Society']
59088,['Computers', 'Society', 'Business', 'Arts'],['Computers']
39421,['Shopping', 'Business', 'Society', 'Computers'],['Society']
54783,['Computers', 'Business', 'Science', 'Reference'],['Business']
53656,['Society', 'Business', 'Health', 'Science'],['Computers']
6285,['Business', 'Computers', 'Science', 'Society'],['Business']
35488,['Science', 'Business', 'Health', 'Computers'],['Science']
42928,['Health', 'Business', 'Recreation', 'Science'],['Health']
54229,['Computers', 'Society', 'Arts', 'Business'],['Society']
34921,['Computers', 'Business', 'Society', 'Arts'],['Computers']
24227,['Business', 'Computers', 'Reference', 'Science'],['Business']
46035,['Health', 'Business', 'Arts', 'Recreation'],['Health']
50371,['Arts', 'Health', 'Business', 'Recreation'],['Health']
31556,['Science', 'Health', 'Reference', 'Recreation'],['Science']
38182,['Arts', 'Shopping', 'Computers', 'Business'],['Arts']
34439,['Arts', 'Sports', 'Games', 'Business'],['Games', 'Arts']
38975,['Business', 'Recreation', 'Society', 'Computers'],['Science']
24476,['Business', 'Recreation', 'Reference', 'Shopping'],['Business']
45351,['Arts', 'Computers', 'Health', 'Society'],['Arts']
25491,['Health', 'Business', 'Society', 'Science'],['Health']
2457,['Arts', 'Health', 'Recreation', 'Science'],['Science']
12201,['Sports', 'Arts', 'Business', 'Computers'],['Arts', 'Computers']
58863,['Shopping', 'Arts', 'Business', 'Society'],['Arts']
16720,['Computers', 'Business', 'Science', 'Society'],['Computers']
27688,['Computers', 'Society', 'Business', 'Shopping'],['Computers']
42999,['Business', 'Recreation', 'Arts', 'Society'],['Business']
51514,['Arts', 'Computers', 'Business', 'Shopping'],['Arts']
8643,['Business', 'Science', 'Recreation', 'Health'],['Business']
9331,['Computers', 'Shopping', 'Business', 'Society'],['Society']
24686,['Shopping', 'Society', 'Arts', 'Science'],['Society']
35617,['Health', 'Society', 'Recreation', 'Arts'],['Health']
42169,['Computers', 'Business', 'Science', 'Society'],['Computers']
2540,['Business', 'Recreation', 'Computers', 'Health'],['Business']
10297,['Health', 'Recreation', 'Business', 'Society'],['Health']
33983,['Shopping', 'Business', 'Computers', 'Society'],['Arts']
58977,['Society', 'Science', 'Health', 'Recreation'],['Society']
28853,['Computers', 'Science', 'Business', 'Society'],['Business']
45644,['Society', 'Business', 'Shopping', 'Reference'],['Society']
16928,['Society', 'Business', 'Shopping', 'Arts'],['Society']
30256,['Health', 'Society', 'Business', 'Shopping'],['Health']
24813,['Arts', 'Business', 'Shopping', 'Reference'],['Business']
35118,['Health', 'Recreation', 'Science', 'Society'],['Health']
47564,['Computers', 'Business', 'Science', 'Sports'],['Computers']
43669,['Computers', 'Business', 'Shopping', 'Science'],['Computers']
16837,['Business', 'Shopping', 'Recreation', 'Arts'],['Science']
21485,['Society', 'Recreation', 'Shopping', 'Business'],['Society']
12350,['Business', 'Computers', 'Sports', 'Health'],['Business']
35848,['Business', 'Computers', 'Society', 'Arts'],['Business']
53530,['Health', 'Business', 'Arts', 'Recreation'],['Health']
31678,['Business', 'Society', 'Science', 'Arts'],['Business']
2358,['Business', 'Computers', 'Recreation', 'Science'],['Business']
57214,['Computers', 'Sports', 'Society', 'Games'],['Computers']
30380,['Business', 'Health', 'Computers', 'Recreation'],['Business']
5118,['Health', 'Science', 'Computers', 'Arts'],['Health']
43611,['Computers', 'Business', 'Shopping', 'Society'],['Computers']
52436,['Health', 'Business', 'Society', 'Arts'],['Business']
48462,['Business', 'Society', 'Shopping', 'Computers'],['Business']
53470,['Health', 'Business', 'Arts', 'Society'],['Health']
13664,['Business', 'Health', 'Recreation', 'Computers'],['Business']
36978,['Computers', 'Society', 'Business', 'Health'],['Computers']
47382,['Shopping', 'Society', 'Computers', 'Business'],['Society']
39758,['Health', 'Business', 'Society', 'Science'],['Health']
45270,['Computers', 'Games', 'Business', 'Society'],['Computers']
32253,['Computers', 'Society', 'Business', 'Health'],['Computers']
39982,['Science', 'Reference', 'Health', 'Computers'],['Science']
26131,['Recreation', 'Arts', 'Science', 'Computers'],['Science']
26289,['Shopping', 'Business', 'Science', 'Society'],['Society']
12532,['Business', 'Society', 'Shopping', 'Recreation'],['Society']
54095,['Business', 'Computers', 'Recreation', 'Society'],['Business']
36930,['Science', 'Business', 'Shopping', 'Recreation'],['Science']
55215,['Computers', 'Society', 'Business', 'Arts'],['Computers']
11235,['Business', 'Shopping', 'Computers', 'Society'],['Society']
57645,['Science', 'Business', 'Shopping', 'Recreation'],['Science', 'Business']
6593,['Business', 'Recreation', 'Computers', 'Science'],['Business']
22239,['Society', 'Arts', 'Business', 'Science'],['Society']
6075,['Business', 'Recreation', 'Arts', 'Computers'],['Business']
11319,['Health', 'Business', 'Recreation', 'Computers'],['Health']
11564,['Recreation', 'Arts', 'Science', 'Computers'],['Science']
49895,['Recreation', 'Shopping', 'Business', 'Sports'],['Society']
34851,['Business', 'Arts', 'Society', 'Shopping'],['Society']
28944,['Recreation', 'Business', 'Health', 'Arts'],['Health']
48684,['Business', 'Shopping', 'Computers', 'Society'],['Business']
3309,['Society', 'Arts', 'Business', 'Recreation'],['Society']
9738,['Health', 'Business', 'Computers', 'Science'],['Health']
10716,['Computers', 'Business', 'Recreation', 'Shopping'],['Computers']
16526,['Computers', 'Business', 'Society', 'Shopping'],['Business']
8412,['Computers', 'Society', 'Games', 'Shopping'],['Computers']
22894,['Arts', 'Health', 'Computers', 'Business'],['Health']
10817,['Business', 'Society', 'Shopping', 'Computers'],['Computers']
31193,['Business', 'Computers', 'Shopping', 'Science'],['Business']
7667,['Computers', 'Society', 'Business', 'Reference'],['Society']
1544,['Computers', 'Society', 'Business', 'Shopping'],['Computers']
27934,['Shopping', 'Arts', 'Business', 'Recreation'],['Computers']
13010,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
26132,['Business', 'Recreation', 'Science', 'Computers'],['Business']
37434,['Health', 'Science', 'Business', 'Society'],['Science', 'Society']
31990,['Business', 'Computers', 'Science', 'Shopping'],['Business']
15318,['Computers', 'Society', 'Business', 'Recreation'],['Computers']
53635,['Society', 'Business', 'Recreation', 'Sports'],['Society']
51792,['Computers', 'Business', 'Shopping', 'Society'],['Computers']
51332,['Business', 'Computers', 'Shopping', 'Science'],['Computers']
25218,['Computers', 'Business', 'Shopping', 'Science'],['Business']
46710,['Business', 'Computers', 'Recreation', 'Science'],['Business']
22663,['Business', 'Society', 'Computers', 'Science'],['Society']
8730,['Health', 'Business', 'Recreation', 'Computers'],['Health']
44043,['Computers', 'Business', 'Science', 'Arts'],['Science']
21559,['Arts', 'Science', 'Business', 'Recreation'],['Science']
30663,['Computers', 'Business', 'Shopping', 'Science'],['Computers']
7712,['Shopping', 'Computers', 'Business', 'Arts'],['Computers']
47789,['Arts', 'Shopping', 'Society', 'Sports'],['Society']
22291,['Games', 'Sports', 'Arts', 'Business'],['Computers']
36148,['Science', 'Health', 'Computers', 'Reference'],['Science']
25669,['Recreation', 'Arts', 'Business', 'Shopping'],['Science']
45862,['Computers', 'Business', 'Shopping', 'Science'],['Computers']
45713,['Sports', 'Recreation', 'Shopping', 'Society'],['Computers']
24978,['Recreation', 'Arts', 'Reference', 'Business'],['Science']
26296,['Science', 'Business', 'Computers', 'Recreation'],['Science']
480,['Computers', 'Business', 'Society', 'Science'],['Computers']
15902,['Society', 'Science', 'Shopping', 'Reference'],['Society']
17849,['Computers', 'Reference', 'Society', 'Shopping'],['Computers']
32343,['Computers', 'Business', 'Shopping', 'Science'],['Science']
9250,['Computers', 'Business', 'Society', 'Shopping'],['Computers']
11502,['Computers', 'Business', 'Arts', 'Shopping'],['Computers']
22458,['Health', 'Recreation', 'Business', 'Computers'],['Health']
9371,['Society', 'Shopping', 'Business', 'Reference'],['Society']
57462,['Arts', 'Business', 'Reference', 'Shopping'],['Computers']
8660,['Health', 'Business', 'Recreation', 'Computers'],['Health']
38477,['Business', 'Health', 'Science', 'Reference'],['Business']
13147,['Business', 'Computers', 'Recreation', 'Arts'],['Business']
25729,['Computers', 'Business', 'Shopping', 'Society'],['Computers']
1130,['Society', 'Recreation', 'Sports', 'Arts'],['Society']
50338,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
49367,['Health', 'Business', 'Science', 'Recreation'],['Health']
39232,['Society', 'Computers', 'Business', 'Arts'],['Society']
55185,['Computers', 'Business', 'Shopping', 'Science'],['Computers']
47760,['Business', 'Science', 'Society', 'Arts'],['Society']
39816,['Health', 'Arts', 'Science', 'Recreation'],['Science']
58352,['Arts', 'Society', 'Shopping', 'Business'],['Computers']
23388,['Science', 'Computers', 'Health', 'Business'],['Science']
23966,['Science', 'Computers', 'Business', 'Reference'],['Science']
14668,['Business', 'Computers', 'Society', 'Shopping'],['Science']
50776,['Science', 'Computers', 'Health', 'Business'],['Science']
1790,['Computers', 'Shopping', 'Business', 'Society'],['Computers']
22342,['Science', 'Business', 'Society', 'Computers'],['Science']
40504,['Arts', 'Business', 'Recreation', 'Shopping'],['Business']
46533,['Society', 'Recreation', 'Business', 'Shopping'],['Society']
24602,['Business', 'Computers', 'Recreation', 'Shopping'],['Games']
32090,['Computers', 'Business', 'Shopping', 'Games'],['Games', 'Computers']
50110,['Health', 'Recreation', 'Business', 'Arts'],['Health']
53064,['Business', 'Computers', 'Science', 'Shopping'],['Computers']
15658,['Business', 'Computers', 'Arts', 'Recreation'],['Business']
54789,['Health', 'Recreation', 'Business', 'Computers'],['Health']
54993,['Business', 'Health', 'Science', 'Society'],['Science']
34355,['Business', 'Science', 'Computers', 'Shopping'],['Science']
47942,['Computers', 'Business', 'Science', 'Arts'],['Science']
14220,['Arts', 'Computers', 'Games', 'Science'],['Games']
21766,['Business', 'Recreation', 'Shopping', 'Society'],['Science']
48740,['Business', 'Health', 'Arts', 'Recreation'],['Business']
5405,['Business', 'Computers', 'Society', 'Shopping'],['Computers']
44807,['Business', 'Science', 'Reference', 'Health'],['Science']
38809,['Business', 'Computers', 'Health', 'Recreation'],['Business']
14363,['Science', 'Computers', 'Health', 'Business'],['Science']
10765,['Arts', 'Sports', 'Shopping', 'Society'],['Society']
41008,['Business', 'Computers', 'Society', 'Shopping'],['Computers']
13465,['Business', 'Computers', 'Health', 'Arts'],['Business']
54429,['Computers', 'Business', 'Society', 'Science'],['Computers']
5596,['Computers', 'Games', 'Business', 'Arts'],['Games']
25137,['Recreation', 'Computers', 'Games', 'Arts'],['Science']
25681,['Science', 'Health', 'Computers', 'Society'],['Science']
15023,['Health', 'Arts', 'Business', 'Society'],['Health']
41039,['Computers', 'Science', 'Business', 'Reference'],['Science']
25556,['Computers', 'Business', 'Shopping', 'Arts'],['Computers']
28090,['Recreation', 'Health', 'Business', 'Computers'],['Science']
43417,['Computers', 'Science', 'Business', 'Reference'],['Science']
35610,['Computers', 'Business', 'Shopping', 'Society'],['Computers']
31923,['Sports', 'Shopping', 'Recreation', 'Arts'],['Society']
35818,['Health', 'Computers', 'Business', 'Recreation'],['Science']
2303,['Recreation', 'Business', 'Health', 'Computers'],['Health']
28689,['Business', 'Science', 'Society', 'Computers'],['Business']
51383,['Business', 'Recreation', 'Health', 'Science'],['Business']
22288,['Sports', 'Arts', 'Society', 'Shopping'],['Society']
269,['Games', 'Shopping', 'Arts', 'Computers'],['Society']
24421,['Health', 'Business', 'Recreation', 'Sports'],['Health']
8230,['Computers', 'Business', 'Shopping', 'Science'],['Computers']
45880,['Health', 'Business', 'Recreation', 'Society'],['Health']
52336,['Business', 'Science', 'Recreation', 'Society'],['Business']
4168,['Business', 'Computers', 'Health', 'Recreation'],['Health']
178,['Science', 'Society', 'Business', 'Computers'],['Science']
52040,['Computers', 'Society', 'Shopping', 'Business'],['Computers']
16702,['Health', 'Arts', 'Business', 'Recreation'],['Health']
44644,['Business', 'Computers', 'Shopping', 'Society'],['Health', 'Science']
39740,['Recreation', 'Science', 'Arts', 'Business'],['Science']
15566,['Health', 'Society', 'Business', 'Recreation'],['Health']
427,['Society', 'Business', 'Sports', 'Health'],['Health', 'Business', 'Society']
9647,['Shopping', 'Society', 'Arts', 'Computers'],['Society']
24214,['Business', 'Computers', 'Recreation', 'Health'],['Health']
31166,['Health', 'Society', 'Business', 'Science'],['Health']
7417,['Science', 'Recreation', 'Business', 'Reference'],['Science']
21902,['Science', 'Reference', 'Recreation', 'Business'],['Science']
5857,['Business', 'Computers', 'Reference', 'Arts'],['Business']
28844,['Science', 'Recreation', 'Reference', 'Health'],['Science']
23926,['Business', 'Computers', 'Shopping', 'Science'],['Computers']
2371,['Recreation', 'Science', 'Society', 'Business'],['Science']
29642,['Arts', 'Science', 'Computers', 'Health'],['Science']
24147,['Business', 'Shopping', 'Science', 'Computers'],['Business']
40123,['Health', 'Business', 'Computers', 'Society'],['Health']
57066,['Business', 'Science', 'Computers', 'Shopping'],['Business']
33276,['Business', 'Arts', 'Science', 'Recreation'],['Business']
27118,['Health', 'Computers', 'Science', 'Arts'],['Health']
10664,['Health', 'Arts', 'Reference', 'Science'],['Health']
27669,['Health', 'Business', 'Sports', 'Society'],['Society']
44849,['Society', 'Computers', 'Arts', 'Business'],['Computers']
9097,['Science', 'Business', 'Health', 'Recreation'],['Business']
46010,['Health', 'Society', 'Business', 'Science'],['Health']
2835,['Society', 'Science', 'Business', 'Arts'],['Society']
23568,['Business', 'Science', 'Computers', 'Recreation'],['Business']
57137,['Science', 'Computers', 'Arts', 'Business'],['Science']
58265,['Computers', 'Business', 'Arts', 'Shopping'],['Computers']
17374,['Shopping', 'Business', 'Society', 'Sports'],['Recreation']
54623,['Business', 'Science', 'Computers', 'Recreation'],['Business']
49959,['Science', 'Business', 'Computers', 'Shopping'],['Business']
46222,['Computers', 'Arts', 'Business', 'Shopping'],['Science']
52205,['Health', 'Business', 'Recreation', 'Arts'],['Health']
54568,['Science', 'Arts', 'Recreation', 'Health'],['Science']
16741,['Sports', 'Shopping', 'Business', 'Computers'],['Business']
49936,['Business', 'Computers', 'Shopping', 'Society'],['Computers']
41521,['Business', 'Recreation', 'Shopping', 'Computers'],['Business']
44695,['Business', 'Shopping', 'Computers', 'Recreation'],['Science']
24979,['Computers', 'Business', 'Shopping', 'Society'],['Computers']
28461,['Computers', 'Business', 'Society', 'Shopping'],['Computers']
24225,['Health', 'Business', 'Society', 'Computers'],['Health']
29171,['Science', 'Business', 'Society', 'Health'],['Society']
16182,['Arts', 'Science', 'Recreation', 'Business'],['Science']
8395,['Business', 'Computers', 'Science', 'Recreation'],['Business']
32040,['Business', 'Computers', 'Shopping', 'Society'],['Computers']
17677,['Health', 'Business', 'Society', 'Shopping'],['Health']
16456,['Science', 'Arts', 'Reference', 'Computers'],['Science']
43433,['Science', 'Business', 'Health', 'Recreation'],['Science']
48314,['Business', 'Health', 'Recreation', 'Computers'],['Health']
6036,['Health', 'Business', 'Society', 'Shopping'],['Health']
32663,['Science', 'Arts', 'Society', 'Computers'],['Science']
15958,['Recreation', 'Arts', 'Society', 'Science'],['Recreation']
33061,['Business', 'Shopping', 'Science', 'Arts'],['Science']
41743,['Computers', 'Business', 'Shopping', 'Arts'],['Computers']
12510,['Health', 'Business', 'Recreation', 'Society'],['Health']
13691,['Business', 'Science', 'Shopping', 'Computers'],['Business']
