ref id,Predicted,Actual
57141,['Adult', 'Shopping', 'Society', 'Recreation'],['Adult']
10339,['Shopping', 'Recreation', 'Business', 'Computers'],['Computers']
13265,['Computers', 'Science', 'Society', 'Business'],['Computers']
36846,['Business', 'Reference', 'Science', 'Health'],['Business']
15558,['Shopping', 'Recreation', 'Computers', 'Sports'],['Computers']
35070,['Business', 'Science', 'Computers', 'Games'],['Science']
15977,['Arts', 'Business', 'Computers', 'Reference'],['Arts']
58765,['Health', 'Recreation', 'Business', 'Science'],['Health']
45857,['Business', 'Computers', 'Recreation', 'Health'],['Science']
10135,['Society', 'Reference', 'Business', 'Shopping'],['Society']
52049,['Science', 'Business', 'Computers', 'Recreation'],['Science']
47236,['Health', 'Business', 'Arts', 'Science'],['Health']
8254,['Arts', 'Computers', 'Recreation', 'Business'],['Business']
13765,['Business', 'Recreation', 'Health', 'Shopping'],['Business']
44594,['Business', 'Science', 'Recreation', 'Computers'],['Business']
57116,['Health', 'Recreation', 'Computers', 'Science'],['Health']
22087,['Health', 'Recreation', 'Business', 'Science'],['Health']
44965,['Business', 'Health', 'Shopping', 'Computers'],['Business']
45117,['Science', 'Business', 'Computers', 'Recreation'],['Science']
3000,['Science', 'Business', 'Recreation', 'Computers'],['Science']
33858,['Science', 'Health', 'Recreation', 'Business'],['Science']
33212,['Business', 'Computers', 'Science', 'Health'],['Business']
29768,['Society', 'Arts', 'Business', 'Health'],['Society']
54691,['Arts', 'Business', 'Recreation', 'Shopping'],['Arts']
52498,['Computers', 'Science', 'Society', 'Business'],['Computers']
52682,['Science', 'Business', 'Shopping', 'Recreation'],['Science']
10950,['Computers', 'Science', 'Shopping', 'Business'],['Computers']
42991,['Business', 'Computers', 'Science', 'Society'],['Business']
34700,['Business', 'Recreation', 'Health', 'Computers'],['Business']
33730,['Science', 'Recreation', 'Arts', 'Business'],['Science']
48131,['Business', 'Recreation', 'Sports', 'Society'],['Business']
24499,['Computers', 'Business', 'Science', 'Recreation'],['Computers']
3265,['Society', 'Recreation', 'Science', 'Business'],['Society']
33234,['Science', 'Shopping', 'Recreation', 'Business'],['Science']
24632,['Society', 'Recreation', 'Shopping', 'Sports'],['Society']
42546,['Science', 'Recreation', 'Business', 'Arts'],['Science']
22693,['Society', 'Recreation', 'Arts', 'Business'],['Society']
8340,['Computers', 'Recreation', 'Society', 'Business'],['Science']
43948,['Business', 'Recreation', 'Arts', 'Computers'],['Business']
2477,['Health', 'Recreation', 'Arts', 'Society'],['Health']
34496,['Computers', 'Business', 'Society', 'Shopping'],['Computers']
40839,['Computers', 'Society', 'Business', 'Recreation'],['Society']
4904,['Science', 'Shopping', 'Business', 'Recreation'],['Science', 'Shopping']
3609,['Recreation', 'Shopping', 'Society', 'Sports'],['Society']
45946,['Shopping', 'Computers', 'Business', 'Health'],['Business']
6742,['Business', 'Recreation', 'Computers', 'Arts'],['Business']
30458,['Society', 'Business', 'Shopping', 'Games'],['Society']
19130,['Society', 'Shopping', 'Science', 'Arts'],['Society']
38517,['Computers', 'Society', 'Business', 'Science'],['Computers']
16673,['Society', 'Computers', 'Business', 'Shopping'],['Society']
51926,['Business', 'Society', 'Shopping', 'Reference'],['Business']
7073,['Shopping', 'Business', 'Society', 'Recreation'],['Business']
11656,['Business', 'Arts', 'Shopping', 'Sports'],['Reference', 'Shopping', 'Business']
15485,['Science', 'Computers', 'Reference', 'Arts'],['Science']
58196,['Computers', 'Society', 'Arts', 'Recreation'],['Computers']
6174,['Business', 'Society', 'Arts', 'Recreation'],['Society']
52483,['Science', 'Computers', 'Business', 'Shopping'],['Science']
27823,['Business', 'Computers', 'Shopping', 'Science'],['Business']
12892,['Health', 'Business', 'Shopping', 'Arts'],['Health']
4112,['Health', 'Society', 'Science', 'Business'],['Health']
26007,['Science', 'Recreation', 'Computers', 'Reference'],['Science']
1735,['Business', 'Science', 'Computers', 'Society'],['Business']
42200,['Science', 'Recreation', 'Society', 'Reference'],['Science']
39009,['Health', 'Business', 'Science', 'Adult'],['Health']
54196,['Health', 'Business', 'Recreation', 'Computers'],['Health']
34052,['Science', 'Reference', 'Computers', 'Arts'],['Science']
46722,['Society', 'Sports', 'Business', 'Shopping'],['Society']
22152,['Business', 'Society', 'Computers', 'Science'],['Business']
44849,['Computers', 'Business', 'Science', 'Shopping'],['Computers']
40308,['Society', 'Shopping', 'Business', 'Computers'],['Computers']
36909,['Society', 'Arts', 'Science', 'Shopping'],['Society']
44692,['Computers', 'Society', 'Science', 'Business'],['Computers']
32092,['Computers', 'Recreation', 'Business', 'Arts'],['Computers']
36755,['Health', 'Business', 'Recreation', 'Science'],['Health']
28760,['Science', 'Business', 'Computers', 'Shopping'],['Science']
58561,['Health', 'Recreation', 'Shopping', 'Business'],['Health']
42184,['Business', 'Computers', 'Society', 'Recreation'],['Society']
7859,['Business', 'Computers', 'Recreation', 'Science'],['Science']
52113,['Business', 'Computers', 'Science', 'Reference'],['Business']
9290,['Business', 'Computers', 'Science', 'Shopping'],['Business']
34063,['Business', 'Shopping', 'Science', 'Recreation'],['Business']
28943,['Computers', 'Science', 'Shopping', 'Society'],['Computers']
11607,['Health', 'Recreation', 'Computers', 'Arts'],['Health']
22345,['Science', 'Business', 'Shopping', 'Computers'],['Science']
35402,['Computers', 'Business', 'Shopping', 'Science'],['Business']
58155,['Shopping', 'Computers', 'Business', 'Science'],['Computers']
26394,['Society', 'Science', 'Recreation', 'Business'],['Society']
5268,['Health', 'Computers', 'Science', 'Business'],['Health']
6055,['Health', 'Recreation', 'Business', 'Computers'],['Health']
5224,['Science', 'Computers', 'Business', 'Health'],['Science']
11645,['Society', 'Reference', 'Arts', 'Science'],['Society']
32491,['Business', 'Computers', 'Science', 'Recreation'],['Business']
10996,['Health', 'Business', 'Recreation', 'Computers'],['Health']
23974,['Computers', 'Recreation', 'Business', 'Shopping'],['Computers']
4481,['Computers', 'Sports', 'Shopping', 'Business'],['Computers']
27579,['Shopping', 'Science', 'Games', 'Society'],['Science']
10424,['Business', 'Reference', 'Computers', 'Arts'],['Business']
54335,['Shopping', 'Computers', 'Recreation', 'Arts'],['Computers']
9714,['Recreation', 'Arts', 'Health', 'Business'],['Society', 'Science']
5951,['Society', 'Health', 'Business', 'Sports'],['Society']
6099,['Business', 'Science', 'Society', 'Arts'],['Science']
15812,['Society', 'Reference', 'Computers', 'Science'],['Society']
34399,['Business', 'Society', 'Science', 'Health'],['Business']
16982,['Business', 'Shopping', 'Health', 'Computers'],['Computers']
25050,['Reference', 'Society', 'Arts', 'Science'],['Society']
40356,['Science', 'Business', 'Shopping', 'Computers'],['Science']
29867,['Business', 'Reference', 'Science', 'Computers'],['Business']
50796,['Business', 'Science', 'Society', 'Computers'],['Business']
39004,['Computers', 'Business', 'Shopping', 'Science'],['Computers']
15961,['Society', 'Recreation', 'Arts', 'Science'],['Society']
35290,['Computers', 'Business', 'Shopping', 'Society'],['Computers']
44665,['Science', 'Reference', 'Computers', 'Recreation'],['Science']
12182,['Computers', 'Shopping', 'Business', 'Society'],['Computers']
28087,['Business', 'Computers', 'Science', 'Shopping'],['Computers']
24181,['Business', 'Computers', 'Society', 'Shopping'],['Computers']
47996,['Computers', 'Business', 'Shopping', 'Science'],['Computers']
57557,['Health', 'Business', 'Shopping', 'Recreation'],['Health']
39110,['Computers', 'Shopping', 'Business', 'Society'],['Computers']
2518,['Computers', 'Business', 'Society', 'Games'],['Computers']
17823,['Society', 'Business', 'Reference', 'Shopping'],['Society']
29652,['Health', 'Reference', 'Business', 'Science'],['Health']
39433,['Health', 'Science', 'Recreation', 'Business'],['Health']
50407,['Health', 'Recreation', 'Business', 'Science'],['Health']
31874,['Computers', 'Business', 'Shopping', 'Science'],['Computers']
27354,['Society', 'Computers', 'Sports', 'Health'],['Computers']
22736,['Recreation', 'Society', 'Shopping', 'Computers'],['Society']
20608,['Business', 'Society', 'Science', 'Computers'],['Business']
57811,['Recreation', 'Health', 'Science', 'Computers'],['Health']
40796,['Society', 'Shopping', 'Recreation', 'Business'],['Science']
35384,['Computers', 'Society', 'Business', 'Science'],['Computers']
49300,['Health', 'Society', 'Business', 'Arts'],['Health']
4254,['Business', 'Health', 'Computers', 'Recreation'],['Business']
43350,['Games', 'Sports', 'Recreation', 'Arts'],['Games']
8392,['Business', 'Computers', 'Health', 'Science'],['Business']
34892,['Business', 'Sports', 'Computers', 'Society'],['Computers']
57307,['Society', 'Shopping', 'Arts', 'Business'],['Society']
53462,['Health', 'Reference', 'Business', 'Recreation'],['Health']
54811,['Shopping', 'Business', 'Computers', 'Recreation'],['Games']
41808,['Computers', 'Business', 'Shopping', 'Society'],['Computers']
38684,['Shopping', 'Society', 'Recreation', 'Business'],['Society']
50958,['Computers', 'Business', 'Science', 'Reference'],['Computers']
47101,['Computers', 'Society', 'Recreation', 'Business'],['Computers']
58708,['Arts', 'Business', 'Sports', 'Shopping'],['Games']
2390,['Business', 'Arts', 'Computers', 'Science'],['Business']
33401,['Science', 'Reference', 'Society', 'Business'],['Science']
42621,['Business', 'Science', 'Recreation', 'Computers'],['Science']
11861,['Science', 'Computers', 'Health', 'Reference'],['Science']
37392,['Computers', 'Recreation', 'Sports', 'Shopping'],['Society']
5868,['Computers', 'Business', 'Games', 'Shopping'],['Computers']
33070,['Business', 'Computers', 'Society', 'Science'],['Business']
38409,['Health', 'Business', 'Computers', 'Science'],['Health']
29057,['Computers', 'Business', 'Shopping', 'Society'],['Computers']
16638,['Computers', 'Arts', 'Adult', 'Shopping'],['Society']
13007,['Society', 'Recreation', 'Sports', 'Reference'],['Society']
16167,['Arts', 'Games', 'Business', 'Recreation'],['Games']
5959,['Business', 'Science', 'Society', 'Shopping'],['Business']
21580,['Society', 'Sports', 'Recreation', 'Arts'],['Society']
940,['Business', 'Computers', 'Recreation', 'Science'],['Business']
32060,['Business', 'Computers', 'Reference', 'Society'],['Computers']
47728,['Science', 'Computers', 'Health', 'Reference'],['Science']
17489,['Health', 'Recreation', 'Games', 'Arts'],['Health']
30295,['Sports', 'Reference', 'Recreation', 'Arts'],['Society']
47961,['Health', 'Business', 'Recreation', 'Science'],['Health']
2756,['Business', 'Computers', 'Society', 'Shopping'],['Computers']
49585,['Business', 'Computers', 'Reference', 'Society'],['Computers']
30928,['Games', 'Computers', 'Shopping', 'Sports'],['Games']
14382,['Society', 'Recreation', 'Shopping', 'Business'],['Society']
7170,['Business', 'Recreation', 'Science', 'Shopping'],['Business']
47701,['Health', 'Business', 'Computers', 'Science'],['Health']
14082,['Science', 'Computers', 'Arts', 'Business'],['Science']
57294,['Society', 'Sports', 'Recreation', 'Business'],['Society']
30965,['Health', 'Business', 'Computers', 'Recreation'],['Health']
39341,['Business', 'Arts', 'Science', 'Computers'],['Business']
9950,['Health', 'Business', 'Sports', 'Recreation'],['Health']
27680,['Computers', 'Shopping', 'Business', 'Games'],['Computers']
25508,['Health', 'Business', 'Computers', 'Science'],['Health']
10915,['Health', 'Business', 'Computers', 'Shopping'],['Health']
14916,['Science', 'Computers', 'Recreation', 'Shopping'],['Science']
36731,['Business', 'Arts', 'Recreation', 'Shopping'],['Society']
35956,['Health', 'Society', 'Business', 'Shopping'],['Health']
35359,['Science', 'Reference', 'Computers', 'Recreation'],['Science']
15338,['Business', 'Science', 'Computers', 'Society'],['Business']
16784,['Health', 'Business', 'Shopping', 'Computers'],['Health']
44974,['Science', 'Business', 'Recreation', 'Health'],['Science']
45499,['Science', 'Health', 'Recreation', 'Arts'],['Science']
53530,['Science', 'Business', 'Arts', 'Computers'],['Science']
30803,['Business', 'Society', 'Science', 'Computers'],['Business']
53553,['Computers', 'Society', 'Business', 'Arts'],['Computers']
41805,['Computers', 'Society', 'Business', 'Science'],['Computers']
50841,['Computers', 'Arts', 'Adult', 'Business'],['Computers']
23534,['Business', 'Computers', 'Science', 'Reference'],['Science']
26094,['Computers', 'Business', 'Society', 'Shopping'],['Computers']
15899,['Society', 'Sports', 'Business', 'Recreation'],['Society']
5385,['Health', 'Society', 'Business', 'Reference'],['Health']
32045,['Computers', 'Business', 'Shopping', 'Science'],['Computers']
58881,['Business', 'Science', 'Computers', 'Recreation'],['Business']
23708,['Health', 'Recreation', 'Arts', 'Business'],['Health']
54654,['Business', 'Computers', 'Science', 'Shopping'],['Business']
2169,['Computers', 'Business', 'Shopping', 'Society'],['Computers']
52921,['Society', 'Science', 'Computers', 'Business'],['Society']
19688,['Health', 'Shopping', 'Society', 'Business'],['Health']
878,['Science', 'Business', 'Computers', 'Health'],['Science', 'Business']
5836,['Health', 'Arts', 'Business', 'Recreation'],['Health']
50694,['Health', 'Recreation', 'Business', 'Arts'],['Health']
44407,['Arts', 'Science', 'Computers', 'Recreation'],['Science']
34814,['Adult', 'Society', 'Business', 'Arts'],['Business']
54799,['Science', 'Recreation', 'Health', 'Business'],['Science']
35336,['Business', 'Science', 'Recreation', 'Computers'],['Business']
41717,['Shopping', 'Business', 'Recreation', 'Computers'],['Business']
29145,['Health', 'Business', 'Recreation', 'Shopping'],['Health']
42121,['Science', 'Business', 'Recreation', 'Computers'],['Science']
12836,['Science', 'Reference', 'Arts', 'Health'],['Science']
53035,['Computers', 'Health', 'Society', 'Business'],['Computers']
23336,['Computers', 'Society', 'Shopping', 'Business'],['Computers']
41332,['Health', 'Society', 'Arts', 'Shopping'],['Health']
39546,['Computers', 'Society', 'Shopping', 'Business'],['Computers']
24629,['Health', 'Business', 'Computers', 'Recreation'],['Health']
42217,['Business', 'Shopping', 'Computers', 'Society'],['Society']
25546,['Business', 'Science', 'Arts', 'Recreation'],['Science']
9672,['Computers', 'Science', 'Business', 'Society'],['Computers']
48155,['Business', 'Science', 'Reference', 'Recreation'],['Science']
853,['Society', 'Science', 'Business', 'Reference'],['Society']
33516,['Computers', 'Reference', 'Society', 'Science'],['Computers']
42539,['Society', 'Arts', 'Health', 'Business'],['Society']
1207,['Business', 'Science', 'Computers', 'Shopping'],['Business']
42852,['Computers', 'Science', 'Society', 'Business'],['Computers']
23998,['Society', 'Science', 'Business', 'Health'],['Science']
57562,['Reference', 'Science', 'Computers', 'Business'],['Science']
41567,['Science', 'Health', 'Recreation', 'Business'],['Science']
41637,['Society', 'Shopping', 'Business', 'Arts'],['Society']
4491,['Science', 'Business', 'Arts', 'Computers'],['Science']
38632,['Computers', 'Shopping', 'Business', 'Society'],['Reference', 'Arts']
39083,['Society', 'Science', 'Business', 'Recreation'],['Society']
59028,['Computers', 'Business', 'Shopping', 'Society'],['Computers']
32203,['Business', 'Science', 'Society', 'Recreation'],['Business']
35349,['Computers', 'Business', 'Recreation', 'Shopping'],['Computers']
30109,['Computers', 'Adult', 'Recreation', 'Business'],['Recreation']
31009,['Business', 'Science', 'Computers', 'Reference'],['Science']
55222,['Science', 'Society', 'Business', 'Reference'],['Society']
42874,['Computers', 'Recreation', 'Arts', 'Society'],['Computers']
11052,['Health', 'Business', 'Shopping', 'Recreation'],['Health']
4694,['Society', 'Health', 'Recreation', 'Sports'],['Society']
42443,['Health', 'Business', 'Society', 'Shopping'],['Health']
28901,['Business', 'Computers', 'Recreation', 'Science'],['Business']
53295,['Business', 'Recreation', 'Computers', 'Shopping'],['Recreation']
31891,['Business', 'Shopping', 'Recreation', 'Computers'],['Recreation']
