ref id,Predicted,Actual
0,['Business', 'Sports', 'Society', 'Shopping'],['Adult']
30049,['Shopping', 'Business', 'Home', 'Recreation'],['Shopping']
30050,['Society', 'Shopping', 'Recreation', 'Sports'],['Shopping']
30051,['Shopping', 'Business', 'Science', 'Reference'],['Shopping']
30075,['News', 'Arts', 'Sports', 'Society'],['Shopping']
30087,['Shopping', 'Recreation', 'Business', 'Sports'],['Shopping']
30143,['Shopping', 'Science', 'Recreation', 'Games'],['Shopping']
30145,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
30146,['Business', 'Sports', 'Shopping', 'Health'],['Shopping']
30152,['Shopping', 'Business', 'Society', 'Reference'],['Shopping']
30153,['Shopping', 'Business', 'Society', 'Sports'],['Shopping']
30162,['Shopping', 'Arts', 'Sports', 'Business'],['Shopping']
30171,['Society', 'Shopping', 'Home', 'Games'],['Shopping']
30183,['Society', 'Business', 'Shopping', 'Recreation'],['Shopping']
30200,['Shopping', 'Sports', 'Business', 'Society'],['Shopping']
30206,['Shopping', 'Business', 'Arts', 'Recreation'],['Shopping']
30210,['Shopping', 'Business', 'Arts', 'Recreation'],['Shopping']
30216,['Recreation', 'Shopping', 'Health', 'Business'],['Shopping']
30221,['Shopping', 'Games', 'Business', 'Society'],['Shopping']
30227,['Sports', 'Arts', 'Society', 'Shopping'],['Shopping']
30231,['Games', 'Arts', 'Computers', 'Business'],['Shopping']
30259,['Shopping', 'Arts', 'Recreation', 'Computers'],['Shopping']
30266,['Arts', 'Sports', 'Recreation', 'Shopping'],['Shopping']
30268,['Shopping', 'Business', 'Arts', 'Adult'],['Shopping']
30280,['Shopping', 'Science', 'Business', 'Sports'],['Shopping']
30285,['Business', 'Shopping', 'Sports', 'Society'],['Shopping']
30317,['Shopping', 'Recreation', 'Arts', 'News'],['Shopping']
30322,['Arts', 'Shopping', 'Society', 'Recreation'],['Shopping']
30328,['Shopping', 'Recreation', 'Health', 'Science'],['Shopping']
30331,['Games', 'Sports', 'Society', 'Recreation'],['Shopping']
30344,['Shopping', 'Computers', 'Business', 'Sports'],['Shopping']
30355,['Sports', 'Arts', 'Health', 'Computers'],['Shopping']
30361,['Shopping', 'Sports', 'Business', 'Society'],['Shopping']
30367,['Home', 'Games', 'Arts', 'Society'],['Shopping']
30374,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30385,['Arts', 'Shopping', 'News', 'Computers'],['Shopping']
30386,['Business', 'Shopping', 'Recreation', 'Sports'],['Shopping']
30393,['Shopping', 'Recreation', 'Arts', 'Society'],['Shopping']
30396,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
30400,['Arts', 'Shopping', 'Society', 'Recreation'],['Shopping']
30402,['Health', 'Business', 'Sports', 'Society'],['Shopping']
30407,['Sports', 'Arts', 'Society', 'Shopping'],['Shopping']
30416,['Shopping', 'Science', 'Health', 'Games'],['Shopping']
30422,['Recreation', 'Sports', 'Business', 'Health'],['Shopping']
30424,['Shopping', 'Business', 'Sports', 'Science'],['Shopping']
30427,['Shopping', 'Business', 'Society', 'Sports'],['Shopping']
30448,['Shopping', 'Society', 'Recreation', 'Computers'],['Shopping']
30455,['Sports', 'Arts', 'Recreation', 'Business'],['Shopping']
30465,['News', 'Arts', 'Sports', 'Shopping'],['Shopping']
30470,['Shopping', 'Business', 'Sports', 'News'],['Shopping']
30471,['Recreation', 'Shopping', 'Adult', 'Arts'],['Shopping']
30472,['Sports', 'Society', 'Shopping', 'News'],['Sports', 'Shopping']
30491,['Shopping', 'Business', 'Arts', 'Sports'],['Shopping']
30499,['Shopping', 'News', 'Business', 'Arts'],['Shopping']
30500,['Shopping', 'News', 'Business', 'Recreation'],['Shopping']
30503,['Recreation', 'Shopping', 'Computers', 'Business'],['Shopping']
30505,['Society', 'Shopping', 'Recreation', 'Home'],['Shopping']
30515,['Business', 'Shopping', 'Sports', 'Reference'],['Shopping']
30516,['Arts', 'Sports', 'Shopping', 'Business'],['Shopping']
30524,['Recreation', 'Shopping', 'Business', 'Sports'],['Shopping']
30531,['Shopping', 'Business', 'Sports', 'Recreation'],['Shopping']
30537,['Shopping', 'Business', 'Arts', 'Sports'],['Shopping']
30545,['Shopping', 'Sports', 'Health', 'Business'],['Shopping']
30547,['Arts', 'Shopping', 'Sports', 'Recreation'],['Shopping']
30552,['Shopping', 'Business', 'Arts', 'Sports'],['Shopping']
30553,['Shopping', 'Society', 'Arts', 'Sports'],['Shopping']
30555,['Society', 'Shopping', 'News', 'Arts'],['Shopping']
30558,['Shopping', 'Sports', 'Health', 'Society'],['Shopping']
30568,['Recreation', 'Shopping', 'Society', 'Science'],['Shopping']
30570,['Recreation', 'Society', 'Sports', 'Science'],['Shopping']
30577,['Computers', 'Shopping', 'Business', 'Arts'],['Shopping']
30587,['Society', 'Shopping', 'Recreation', 'Sports'],['Shopping']
30593,['Sports', 'Shopping', 'Society', 'Computers'],['Shopping']
30598,['Sports', 'Society', 'Arts', 'Shopping'],['Shopping']
30607,['News', 'Sports', 'Shopping', 'Arts'],['Shopping']
30610,['Business', 'Sports', 'Shopping', 'Society'],['Shopping']
30628,['Arts', 'Society', 'Sports', 'Recreation'],['Shopping']
30647,['News', 'Sports', 'Shopping', 'Business'],['Shopping']
30654,['Shopping', 'Arts', 'Sports', 'Society'],['Shopping']
30663,['Shopping', 'Society', 'Arts', 'Sports'],['Shopping']
30665,['Shopping', 'Society', 'Sports', 'Computers'],['Shopping']
30671,['Shopping', 'Society', 'Business', 'Arts'],['Shopping']
30673,['Society', 'Shopping', 'Sports', 'Science'],['Shopping']
30675,['Arts', 'Business', 'Sports', 'Health'],['Shopping']
30677,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
30679,['Sports', 'Shopping', 'Arts', 'Health'],['Shopping']
30689,['Sports', 'Business', 'Arts', 'Society'],['Shopping']
30692,['Shopping', 'Society', 'Science', 'Recreation'],['Shopping']
30695,['Shopping', 'Sports', 'Society', 'Recreation'],['Shopping']
30699,['Shopping', 'Arts', 'Sports', 'Society'],['Shopping']
30707,['Business', 'Shopping', 'Science', 'Health'],['Shopping']
30716,['Shopping', 'Society', 'Recreation', 'Games'],['Shopping']
30722,['Shopping', 'Arts', 'Business', 'Health'],['Shopping']
30729,['Shopping', 'Society', 'Home', 'Health'],['Shopping']
30733,['Shopping', 'Society', 'Recreation', 'Games'],['Shopping']
30739,['Business', 'Shopping', 'Society', 'Science'],['Shopping']
30740,['Sports', 'Shopping', 'Recreation', 'Arts'],['Shopping']
30746,['Shopping', 'Society', 'Science', 'Business'],['Shopping']
30761,['Shopping', 'Society', 'Sports', 'Science'],['Shopping']
30773,['Shopping', 'Arts', 'Recreation', 'Computers'],['Shopping']
30777,['Shopping', 'Recreation', 'Arts', 'Society'],['Shopping']
30784,['Sports', 'Shopping', 'Arts', 'Business'],['Shopping']
30790,['Computers', 'Business', 'Shopping', 'Arts'],['Shopping']
30796,['Shopping', 'Arts', 'Society', 'Sports'],['Shopping']
30808,['Shopping', 'Health', 'Sports', 'Society'],['Shopping']
30816,['Shopping', 'Arts', 'Health', 'Society'],['Shopping']
30827,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
30828,['Recreation', 'Arts', 'Home', 'Business'],['Shopping']
30834,['Business', 'Shopping', 'Science', 'Sports'],['Shopping']
30835,['Shopping', 'Business', 'Sports', 'Recreation'],['Shopping']
30842,['Shopping', 'Science', 'Business', 'Society'],['Shopping']
30847,['Society', 'Recreation', 'Home', 'Games'],['Shopping']
30874,['Shopping', 'Society', 'Sports', 'Reference'],['Shopping']
30896,['Games', 'Recreation', 'Computers', 'Arts'],['Shopping']
30918,['Sports', 'Shopping', 'Business', 'Society'],['Shopping']
30938,['Shopping', 'Sports', 'Recreation', 'Arts'],['Shopping']
30939,['Business', 'Shopping', 'Sports', 'Computers'],['Shopping']
30957,['Shopping', 'Society', 'Science', 'Health'],['Shopping']
30972,['Shopping', 'Sports', 'Society', 'Recreation'],['Shopping']
30990,['Shopping', 'News', 'Business', 'Arts'],['Shopping']
30997,['Arts', 'Shopping', 'Society', 'Computers'],['Shopping']
31005,['Business', 'Shopping', 'Health', 'Society'],['Shopping']
31006,['Shopping', 'Business', 'Society', 'Science'],['Shopping']
31008,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
31011,['Shopping', 'Computers', 'Business', 'Society'],['Shopping']
31013,['Shopping', 'Business', 'Games', 'Arts'],['Shopping']
31020,['Shopping', 'Arts', 'Business', 'Society'],['Shopping']
31025,['Shopping', 'Recreation', 'News', 'Home'],['Shopping']
31028,['Shopping', 'Recreation', 'Arts', 'Health'],['Shopping']
31032,['Business', 'Shopping', 'Society', 'Sports'],['Shopping']
31034,['Shopping', 'Recreation', 'Business', 'Sports'],['Shopping']
31045,['Arts', 'Business', 'Sports', 'Shopping'],['Shopping']
31054,['Shopping', 'Recreation', 'Society', 'Business'],['Shopping']
31058,['Recreation', 'Society', 'Shopping', 'Business'],['Shopping']
31065,['Shopping', 'Arts', 'Sports', 'Home'],['Shopping']
31077,['Recreation', 'Arts', 'Sports', 'Shopping'],['Shopping']
31079,['Shopping', 'Society', 'Recreation', 'Computers'],['Shopping']
31080,['Games', 'Sports', 'Shopping', 'Health'],['Shopping']
31100,['Arts', 'Sports', 'Society', 'Shopping'],['Shopping']
31108,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
31119,['Recreation', 'Sports', 'Society', 'Shopping'],['Shopping']
31146,['Shopping', 'Recreation', 'Sports', 'Computers'],['Shopping']
31154,['Shopping', 'Sports', 'Business', 'Arts'],['Shopping']
31158,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
31166,['Shopping', 'Health', 'Sports', 'Society'],['Shopping']
31169,['Shopping', 'Society', 'Recreation', 'Business'],['Shopping']
31170,['News', 'Arts', 'Shopping', 'Recreation'],['Shopping']
31180,['Business', 'Shopping', 'Health', 'Games'],['Shopping']
31181,['Recreation', 'Games', 'Sports', 'Shopping'],['Shopping']
31196,['Computers', 'Sports', 'Society', 'Shopping'],['Shopping']
31207,['Shopping', 'News', 'Sports', 'Business'],['Shopping']
31212,['Sports', 'Recreation', 'Health', 'Business'],['Shopping']
31223,['Computers', 'Science', 'Business', 'Shopping'],['Shopping']
31228,['Shopping', 'Business', 'Arts', 'Sports'],['Shopping']
31241,['Shopping', 'Society', 'Health', 'Sports'],['Shopping']
31247,['Business', 'Health', 'Arts', 'Recreation'],['Shopping']
31250,['Arts', 'Recreation', 'Shopping', 'Business'],['Shopping']
31253,['Shopping', 'Arts', 'Sports', 'Society'],['Shopping']
31254,['Shopping', 'Recreation', 'Sports', 'Society'],['Shopping']
31273,['Shopping', 'Computers', 'Business', 'Arts'],['Shopping']
31274,['Shopping', 'Recreation', 'Sports', 'Society'],['Shopping']
31276,['Business', 'News', 'Sports', 'Society'],['Shopping']
31277,['Shopping', 'Sports', 'Business', 'Society'],['Shopping']
31281,['Society', 'Shopping', 'Business', 'Arts'],['Shopping']
31283,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
31307,['Sports', 'Society', 'Recreation', 'Arts'],['Shopping']
31321,['Shopping', 'Society', 'Recreation', 'Business'],['Shopping']
31327,['Shopping', 'News', 'Business', 'Arts'],['Shopping']
31330,['Shopping', 'Business', 'Science', 'Health'],['Shopping']
31334,['Shopping', 'Sports', 'Reference', 'Recreation'],['Shopping']
31337,['Shopping', 'Society', 'Home', 'Sports'],['Shopping']
31344,['Shopping', 'Sports', 'Business', 'Games'],['Shopping']
31367,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
31373,['Business', 'Sports', 'Society', 'News'],['Shopping']
31380,['Computers', 'Games', 'Sports', 'Recreation'],['Shopping']
31391,['Society', 'Sports', 'Shopping', 'Recreation'],['Shopping']
31399,['Games', 'Shopping', 'Recreation', 'Computers'],['Shopping']
31407,['Shopping', 'Arts', 'Society', 'Recreation'],['Shopping']
31435,['Business', 'Sports', 'Recreation', 'Reference'],['Shopping']
31439,['Shopping', 'Sports', 'Society', 'Computers'],['Shopping']
31451,['Shopping', 'Recreation', 'Society', 'Business'],['Shopping']
31456,['Shopping', 'Sports', 'Society', 'Recreation'],['Shopping']
31459,['Shopping', 'Computers', 'Arts', 'Sports'],['Shopping']
31464,['Shopping', 'Society', 'Recreation', 'Arts'],['Shopping']
31477,['Arts', 'Recreation', 'Sports', 'Shopping'],['Shopping']
31489,['Shopping', 'Recreation', 'Business', 'Arts'],['Shopping']
31496,['Home', 'Shopping', 'Business', 'Sports'],['Shopping']
31519,['Shopping', 'News', 'Business', 'Arts'],['Shopping']
31520,['Shopping', 'Business', 'Society', 'Home'],['Shopping']
31521,['Shopping', 'Society', 'Computers', 'Business'],['Shopping']
31523,['Business', 'Computers', 'Arts', 'Shopping'],['Shopping']
31527,['Business', 'Shopping', 'Recreation', 'Health'],['Shopping']
31543,['News', 'Society', 'Arts', 'Shopping'],['Shopping']
31551,['Business', 'Shopping', 'Recreation', 'Sports'],['Shopping']
31556,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
31563,['Computers', 'Business', 'Shopping', 'Recreation'],['Shopping']
31569,['Society', 'Shopping', 'Home', 'Games'],['Shopping']
31586,['Business', 'Recreation', 'Sports', 'Society'],['Shopping']
31587,['Shopping', 'Business', 'Sports', 'Arts'],['Shopping']
31588,['Business', 'Shopping', 'Sports', 'Science'],['Shopping']
31589,['Business', 'Sports', 'Health', 'Games'],['Shopping']
31596,['Business', 'Shopping', 'Society', 'Recreation'],['Shopping']
31600,['Business', 'Sports', 'Shopping', 'Recreation'],['Shopping']
31601,['Shopping', 'Home', 'Business', 'Adult'],['Shopping']
31622,['Shopping', 'Society', 'Computers', 'Arts'],['Shopping']
31624,['Games', 'Shopping', 'Sports', 'Home'],['Shopping']
31627,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
31641,['Computers', 'Business', 'Adult', 'Science'],['Shopping']
31644,['Business', 'Shopping', 'Arts', 'Sports'],['Shopping']
31651,['Shopping', 'Recreation', 'Business', 'Arts'],['Shopping']
31665,['Shopping', 'Society', 'Sports', 'Computers'],['Shopping']
31666,['Shopping', 'Sports', 'Computers', 'Arts'],['Shopping']
31676,['Shopping', 'Computers', 'Society', 'News'],['Shopping']
31679,['Shopping', 'Business', 'Sports', 'Arts'],['Shopping']
31683,['Shopping', 'Arts', 'Sports', 'Society'],['Shopping']
31687,['Shopping', 'Recreation', 'Society', 'Games'],['Shopping']
31691,['Business', 'Health', 'Shopping', 'Society'],['Shopping']
31713,['Business', 'Shopping', 'Arts', 'Sports'],['Shopping']
31721,['Shopping', 'Recreation', 'Business', 'Sports'],['Shopping']
31730,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
31734,['Society', 'Recreation', 'Arts', 'Shopping'],['Shopping']
31735,['Shopping', 'Home', 'Business', 'Arts'],['Shopping']
31739,['Sports', 'Shopping', 'Business', 'Arts'],['Shopping']
31747,['Business', 'Shopping', 'Society', 'Health'],['Shopping']
31751,['Shopping', 'Business', 'Arts', 'Adult'],['Shopping']
31757,['Shopping', 'Society', 'Sports', 'Reference'],['Shopping']
31767,['Sports', 'Society', 'Recreation', 'Home'],['Shopping']
31768,['Shopping', 'Society', 'Sports', 'Science'],['Shopping']
31773,['Shopping', 'Sports', 'Society', 'Arts'],['Shopping']
31776,['Shopping', 'Business', 'Society', 'Science'],['Shopping']
31780,['Shopping', 'Society', 'Reference', 'Computers'],['Shopping']
31782,['Business', 'Shopping', 'Sports', 'Society'],['Shopping']
31795,['Shopping', 'Recreation', 'Sports', 'Home'],['Shopping']
31797,['Shopping', 'Recreation', 'Arts', 'Business'],['Shopping']
31802,['Shopping', 'Sports', 'Business', 'Society'],['Shopping']
31806,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
31809,['Shopping', 'Sports', 'Society', 'Computers'],['Shopping']
31816,['Shopping', 'Arts', 'Computers', 'Business'],['Shopping']
31823,['Arts', 'Shopping', 'Society', 'Sports'],['Shopping']
31856,['Shopping', 'Games', 'Computers', 'Recreation'],['Shopping']
31858,['Health', 'Arts', 'Computers', 'Recreation'],['Shopping']
31860,['Arts', 'Shopping', 'Health', 'Games'],['Shopping']
31876,['Computers', 'Sports', 'Science', 'Recreation'],['Shopping']
31881,['Business', 'Sports', 'Society', 'Shopping'],['Shopping']
31888,['Business', 'Sports', 'Society', 'Shopping'],['Shopping']
31893,['Business', 'Society', 'Shopping', 'Arts'],['Shopping']
31924,['Business', 'Arts', 'Games', 'Computers'],['Shopping']
31927,['Computers', 'Recreation', 'Sports', 'Games'],['Shopping']
31929,['Society', 'Shopping', 'Recreation', 'Arts'],['Shopping']
31931,['Shopping', 'Home', 'Business', 'Science'],['Shopping']
31934,['Society', 'Shopping', 'Business', 'Recreation'],['Shopping']
31936,['Shopping', 'Arts', 'Sports', 'Society'],['Shopping']
31940,['Recreation', 'Shopping', 'Sports', 'Business'],['Shopping']
31951,['Recreation', 'Arts', 'Sports', 'Society'],['Shopping']
31976,['Arts', 'Computers', 'Sports', 'Shopping'],['Shopping']
31977,['Arts', 'Shopping', 'Computers', 'Business'],['Shopping']
32002,['Society', 'Shopping', 'Science', 'Business'],['Shopping']
