ref id,Predicted,Actual
0,['Adult', 'Society', 'Recreation', 'Computers'],['Adult']
30537,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30545,['Shopping', 'Arts', 'Business', 'Recreation'],['Shopping']
30547,['Shopping', 'Arts', 'Recreation', 'Society'],['Shopping']
30552,['Shopping', 'Society', 'Computers', 'Home'],['Shopping']
30553,['Shopping', 'Sports', 'Arts', 'Society'],['Shopping']
30555,['Shopping', 'Computers', 'Games', 'Arts'],['Shopping']
30558,['Shopping', 'Arts', 'Society', 'Sports'],['Shopping']
30568,['Shopping', 'Recreation', 'Business', 'Reference'],['Shopping']
30570,['Business', 'Shopping', 'Arts', 'Recreation'],['Shopping']
30577,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
30587,['Shopping', 'Arts', 'Science', 'Society'],['Shopping']
30593,['Shopping', 'Arts', 'Society', 'Business'],['Shopping']
30598,['Shopping', 'Recreation', 'Computers', 'Business'],['Shopping']
30607,['Shopping', 'Games', 'Business', 'Arts'],['Shopping']
30610,['Shopping', 'Society', 'Recreation', 'Health'],['Shopping']
30628,['Shopping', 'Society', 'Recreation', 'Business'],['Shopping']
30647,['Shopping', 'Sports', 'Society', 'Business'],['Shopping']
30654,['Shopping', 'Society', 'Home', 'Recreation'],['Shopping']
30663,['Shopping', 'Computers', 'Business', 'Recreation'],['Shopping']
30665,['Shopping', 'Society', 'Arts', 'Business'],['Shopping']
30671,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30673,['Shopping', 'Society', 'News', 'Recreation'],['Shopping']
30675,['Business', 'Shopping', 'Computers', 'Recreation'],['Shopping']
30677,['Shopping', 'Society', 'Business', 'Recreation'],['Shopping']
30679,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
30689,['Shopping', 'Computers', 'Business', 'Recreation'],['Shopping']
30692,['Shopping', 'Recreation', 'Society', 'Home'],['Shopping']
30695,['Shopping', 'Society', 'Business', 'Recreation'],['Shopping']
30699,['Shopping', 'Recreation', 'Computers', 'Society'],['Shopping']
30707,['Shopping', 'Recreation', 'Arts', 'Science'],['Shopping']
30716,['Shopping', 'Recreation', 'Society', 'Business'],['Shopping']
30722,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
30729,['Shopping', 'Society', 'Home', 'Recreation'],['Shopping']
30733,['Shopping', 'Society', 'Arts', 'Recreation'],['Shopping']
30739,['Shopping', 'Computers', 'Business', 'Society'],['Shopping']
30740,['Shopping', 'Society', 'Recreation', 'Computers'],['Shopping']
30746,['Shopping', 'Home', 'Society', 'Business'],['Shopping']
30761,['Shopping', 'Society', 'Recreation', 'Business'],['Shopping']
30773,['Shopping', 'Society', 'Recreation', 'Arts'],['Shopping']
30777,['Shopping', 'Computers', 'Recreation', 'Business'],['Shopping']
30784,['Shopping', 'Business', 'Computers', 'Society'],['Shopping']
30790,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
30796,['Shopping', 'Recreation', 'Society', 'Arts'],['Shopping']
30808,['Shopping', 'Society', 'Business', 'Recreation'],['Shopping']
30816,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
30827,['Shopping', 'Business', 'Home', 'Computers'],['Shopping']
30828,['Shopping', 'Business', 'Society', 'Computers'],['Shopping']
30834,['Shopping', 'Recreation', 'Society', 'Business'],['Shopping']
30835,['Shopping', 'Business', 'Recreation', 'Science'],['Shopping']
30842,['Home', 'Health', 'Shopping', 'Business'],['Shopping']
30847,['Shopping', 'Society', 'Recreation', 'Science'],['Shopping']
30874,['Shopping', 'Business', 'Computers', 'Society'],['Shopping']
30896,['Society', 'Business', 'Sports', 'Recreation'],['Shopping']
30918,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
30938,['Shopping', 'Home', 'Recreation', 'Business'],['Shopping']
30939,['Shopping', 'Business', 'Home', 'Society'],['Shopping']
30957,['Shopping', 'Society', 'Business', 'Recreation'],['Shopping']
30972,['Shopping', 'Business', 'Home', 'Society'],['Shopping']
30990,['Shopping', 'Arts', 'Recreation', 'Society'],['Shopping']
30997,['Shopping', 'Society', 'Recreation', 'Computers'],['Shopping']
31005,['Shopping', 'Society', 'Arts', 'Recreation'],['Shopping']
31006,['Shopping', 'Business', 'Computers', 'Science'],['Shopping']
31008,['Shopping', 'Society', 'Business', 'Science'],['Shopping']
31011,['Home', 'Shopping', 'Sports', 'Arts'],['Shopping']
31013,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
31020,['Shopping', 'Business', 'Arts', 'Computers'],['Shopping']
31025,['Shopping', 'Home', 'Recreation', 'News'],['Shopping']
31028,['Shopping', 'Recreation', 'Business', 'Sports'],['Shopping']
31032,['Shopping', 'Arts', 'Society', 'Business'],['Shopping']
31034,['Shopping', 'Society', 'Recreation', 'Science'],['Shopping']
31045,['Shopping', 'Society', 'Recreation', 'News'],['Shopping']
31054,['Shopping', 'Recreation', 'Society', 'Business'],['Shopping']
31058,['Shopping', 'Society', 'Computers', 'Recreation'],['Shopping']
31065,['Shopping', 'Society', 'Arts', 'Recreation'],['Shopping']
31077,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
31079,['Shopping', 'Business', 'Arts', 'Computers'],['Shopping']
31080,['Shopping', 'Computers', 'Society', 'Recreation'],['Shopping']
31100,['Shopping', 'Business', 'Recreation', 'Sports'],['Shopping']
31108,['Shopping', 'Society', 'Recreation', 'Arts'],['Shopping']
31119,['Shopping', 'Recreation', 'Games', 'Society'],['Shopping']
31146,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
31154,['Shopping', 'Society', 'Business', 'Computers'],['Shopping']
31158,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
31166,['Shopping', 'Business', 'Society', 'Health'],['Shopping']
31169,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
31170,['Shopping', 'Health', 'Business', 'Society'],['Shopping']
31180,['Health', 'Society', 'Shopping', 'Business'],['Shopping']
31181,['Health', 'Business', 'Sports', 'Recreation'],['Shopping']
31196,['Health', 'Shopping', 'Business', 'Society'],['Shopping']
31207,['Shopping', 'Health', 'Business', 'News'],['Shopping']
31212,['Health', 'Shopping', 'Business', 'Society'],['Shopping']
31223,['Shopping', 'Health', 'Business', 'Science'],['Shopping']
31228,['Shopping', 'Home', 'Business', 'Science'],['Shopping']
31241,['Shopping', 'Health', 'Business', 'Society'],['Shopping']
31247,['Shopping', 'Business', 'Health', 'Society'],['Shopping']
31250,['Health', 'Shopping', 'Computers', 'Society'],['Shopping']
31253,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
31254,['Shopping', 'Business', 'Health', 'Computers'],['Shopping']
31273,['Shopping', 'Computers', 'Business', 'Science'],['Shopping']
31274,['Shopping', 'Business', 'Arts', 'Reference'],['Shopping']
31276,['Shopping', 'Health', 'Business', 'Society'],['Shopping']
31277,['Shopping', 'Business', 'Society', 'Computers'],['Shopping']
31281,['Business', 'Health', 'Shopping', 'Computers'],['Shopping']
31283,['Business', 'Shopping', 'Computers', 'Society'],['Shopping']
31307,['Shopping', 'Society', 'Sports', 'Recreation'],['Shopping']
31321,['Shopping', 'Society', 'Arts', 'Business'],['Shopping']
31327,['Shopping', 'Society', 'Home', 'Business'],['Shopping']
31330,['Shopping', 'Society', 'Business', 'Computers'],['Shopping']
31334,['Shopping', 'Society', 'Recreation', 'Computers'],['Shopping']
31337,['Shopping', 'Computers', 'Society', 'Arts'],['Shopping']
31344,['Shopping', 'Society', 'Arts', 'Sports'],['Shopping']
31367,['Shopping', 'Computers', 'Society', 'Business'],['Shopping']
31373,['Shopping', 'Society', 'Computers', 'Business'],['Shopping']
31380,['Business', 'Shopping', 'Computers', 'Society'],['Shopping']
31391,['Shopping', 'Society', 'Business', 'Recreation'],['Shopping']
31399,['Shopping', 'Recreation', 'Games', 'Society'],['Shopping']
31407,['Shopping', 'Computers', 'Society', 'Recreation'],['Shopping']
31435,['Shopping', 'Arts', 'Business', 'Computers'],['Shopping']
31439,['Shopping', 'Society', 'Recreation', 'Arts'],['Shopping']
31451,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
31456,['Shopping', 'Home', 'Computers', 'Society'],['Shopping']
31459,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
31464,['Society', 'Shopping', 'Games', 'Arts'],['Shopping']
31477,['Society', 'Shopping', 'Recreation', 'Arts'],['Shopping']
31489,['Shopping', 'Business', 'Home', 'Computers'],['Shopping']
31496,['Home', 'Business', 'Society', 'Shopping'],['Shopping']
31519,['Shopping', 'Home', 'Society', 'Science'],['Shopping']
31520,['Shopping', 'Business', 'Arts', 'Recreation'],['Shopping']
31521,['Home', 'Shopping', 'Science', 'Business'],['Shopping']
31523,['Shopping', 'Business', 'Arts', 'Computers'],['Shopping']
31527,['Shopping', 'Business', 'Health', 'Society'],['Shopping']
31543,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
31551,['Business', 'Shopping', 'Computers', 'Science'],['Shopping']
31556,['Business', 'Shopping', 'Recreation', 'Society'],['Shopping']
31563,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
31569,['Shopping', 'Society', 'Business', 'Computers'],['Shopping']
31586,['Business', 'Shopping', 'Society', 'Arts'],['Shopping']
31587,['Shopping', 'Business', 'Home', 'Recreation'],['Shopping']
31588,['Shopping', 'Business', 'Home', 'Computers'],['Shopping']
31589,['Shopping', 'Business', 'Science', 'Society'],['Shopping']
31596,['Shopping', 'Business', 'Games', 'Recreation'],['Shopping']
31600,['Shopping', 'Home', 'Business', 'Recreation'],['Shopping']
31601,['Shopping', 'Recreation', 'Business', 'Home'],['Shopping']
31622,['Shopping', 'Adult', 'Home', 'Arts'],['Shopping']
31624,['Games', 'Home', 'Sports', 'Shopping'],['Shopping']
31627,['Shopping', 'Home', 'Business', 'Recreation'],['Shopping']
31641,['Shopping', 'Business', 'Computers', 'Home'],['Shopping']
31644,['Shopping', 'Recreation', 'Arts', 'Home'],['Shopping']
31651,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
31665,['Shopping', 'Society', 'Recreation', 'Computers'],['Shopping']
31666,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
31676,['Shopping', 'Arts', 'Society', 'Business'],['Shopping']
31679,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
31683,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
31687,['Shopping', 'Recreation', 'Computers', 'Games'],['Shopping']
31691,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
31713,['Shopping', 'Arts', 'Recreation', 'Computers'],['Shopping']
31721,['Shopping', 'Business', 'Arts', 'Computers'],['Shopping']
31730,['Shopping', 'Society', 'Recreation', 'Arts'],['Shopping']
31734,['Shopping', 'Recreation', 'Sports', 'Arts'],['Shopping']
31735,['Shopping', 'Arts', 'Business', 'Computers'],['Shopping']
31739,['Shopping', 'Home', 'Arts', 'Recreation'],['Shopping']
31747,['Shopping', 'Society', 'Business', 'Health'],['Shopping']
31751,['Shopping', 'Home', 'Computers', 'Business'],['Shopping']
31757,['Shopping', 'Business', 'Arts', 'Computers'],['Shopping']
31767,['Shopping', 'Society', 'Arts', 'Recreation'],['Shopping']
31768,['Shopping', 'Arts', 'Society', 'Recreation'],['Shopping']
31773,['Shopping', 'Computers', 'Business', 'Arts'],['Shopping']
31776,['Shopping', 'Society', 'Recreation', 'Business'],['Shopping']
31780,['Shopping', 'Business', 'Society', 'Computers'],['Shopping']
31782,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
31795,['Shopping', 'Recreation', 'Society', 'Business'],['Shopping']
31797,['Shopping', 'Science', 'Computers', 'Recreation'],['Shopping']
31802,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
31806,['Shopping', 'Business', 'Arts', 'Science'],['Shopping']
31809,['Shopping', 'Business', 'Recreation', 'Adult'],['Shopping']
31816,['Shopping', 'News', 'Business', 'Reference'],['Shopping']
31823,['Shopping', 'Recreation', 'Science', 'Business'],['Shopping']
31856,['Shopping', 'Computers', 'Recreation', 'Society'],['Shopping']
31858,['Shopping', 'Computers', 'Business', 'Recreation'],['Shopping']
31860,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
31876,['Science', 'Shopping', 'Business', 'Computers'],['Shopping']
31881,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
31888,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
31893,['Shopping', 'Arts', 'Computers', 'Society'],['Shopping']
31924,['Shopping', 'Society', 'Recreation', 'Computers'],['Shopping']
31927,['Arts', 'Reference', 'Shopping', 'Computers'],['Shopping']
31929,['Shopping', 'Computers', 'Arts', 'Society'],['Shopping']
31931,['Shopping', 'Arts', 'Computers', 'Recreation'],['Shopping']
31934,['Arts', 'Shopping', 'Society', 'Computers'],['Shopping']
31936,['Shopping', 'Computers', 'Sports', 'Recreation'],['Shopping']
31940,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
31951,['Arts', 'Recreation', 'Health', 'Business'],['Shopping']
31976,['Shopping', 'Recreation', 'Business', 'Arts'],['Shopping']
31977,['Shopping', 'Computers', 'Business', 'Arts'],['Shopping']
32002,['Shopping', 'Society', 'Computers', 'Recreation'],['Shopping']
32013,['Shopping', 'Business', 'Sports', 'Recreation'],['Shopping']
32020,['Arts', 'Shopping', 'Society', 'Recreation'],['Shopping']
32025,['Shopping', 'Society', 'Recreation', 'Home'],['Shopping']
32028,['Shopping', 'Business', 'Arts', 'Recreation'],['Shopping']
32054,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
32066,['Shopping', 'Arts', 'Business', 'Computers'],['Shopping']
32068,['Arts', 'Shopping', 'Society', 'Recreation'],['Shopping']
32076,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
32087,['Society', 'Shopping', 'Reference', 'News'],['Shopping']
32091,['Shopping', 'Society', 'Recreation', 'Business'],['Shopping']
32100,['Shopping', 'Computers', 'Recreation', 'Society'],['Shopping']
32103,['Shopping', 'Recreation', 'Society', 'Business'],['Shopping']
32107,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
32114,['Business', 'Shopping', 'Society', 'Recreation'],['Shopping']
32115,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
32117,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
32121,['Business', 'Shopping', 'Science', 'Adult'],['Shopping']
32123,['Shopping', 'Recreation', 'Arts', 'Society'],['Shopping']
32129,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
32130,['Shopping', 'Science', 'Home', 'Society'],['Shopping']
32132,['Shopping', 'Recreation', 'Sports', 'Business'],['Shopping']
32133,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
32156,['Shopping', 'Arts', 'Recreation', 'Society'],['Shopping']
32177,['Shopping', 'Business', 'Recreation', 'Home'],['Shopping']
32183,['Shopping', 'Business', 'Computers', 'Arts'],['Shopping']
32188,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
32196,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
32206,['Shopping', 'Business', 'Computers', 'Society'],['Shopping']
32213,['Shopping', 'Games', 'Science', 'Business'],['Shopping']
32222,['Shopping', 'Business', 'Sports', 'Home'],['Shopping']
32224,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
32231,['Business', 'Shopping', 'Computers', 'Society'],['Shopping']
32258,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
32260,['Arts', 'News', 'Society', 'Recreation'],['Shopping']
32271,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
32281,['Health', 'Shopping', 'Society', 'Computers'],['Shopping']
32286,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
32291,['Shopping', 'Recreation', 'Computers', 'Business'],['Shopping']
32305,['Shopping', 'Business', 'Reference', 'Computers'],['Shopping']
32307,['Shopping', 'Health', 'Sports', 'Business'],['Shopping']
32314,['Shopping', 'Computers', 'Business', 'Arts'],['Shopping']
32345,['Health', 'Shopping', 'Recreation', 'Society'],['Shopping']
32351,['Shopping', 'Recreation', 'Society', 'Business'],['Shopping']
32379,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
32384,['Shopping', 'Recreation', 'Society', 'Business'],['Shopping']
32389,['Shopping', 'Health', 'Home', 'Society'],['Shopping']
32393,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
32397,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
