ref id,Predicted,Actual
57141,['Shopping', 'Business', 'Games', 'Arts'],['Adult']
29057,['Computers', 'Reference', 'Society', 'Shopping'],['Computers']
16638,['Business', 'Recreation', 'Computers', 'Adult'],['Society']
13007,['Business', 'Computers', 'Recreation', 'Science'],['Society']
16167,['Society', 'Sports', 'Games', 'Business'],['Games']
5959,['Business', 'Computers', 'Recreation', 'Science'],['Business']
21580,['Business', 'Computers', 'Recreation', 'Society'],['Society']
940,['Business', 'Reference', 'Computers', 'Science'],['Business']
32060,['Adult', 'Computers', 'Reference', 'Games'],['Computers']
47728,['Science', 'Reference', 'Computers', 'Arts'],['Science']
17489,['Recreation', 'Science', 'Games', 'Computers'],['Health']
30295,['Recreation', 'Business', 'Society', 'Sports'],['Society']
47961,['Science', 'Health', 'Recreation', 'Computers'],['Health']
2756,['Recreation', 'Business', 'Computers', 'Adult'],['Computers']
49585,['Computers', 'Shopping', 'Games', 'Society'],['Computers']
30928,['Computers', 'Science', 'Adult', 'Games'],['Games']
14382,['Arts', 'Recreation', 'Society', 'Business'],['Society']
7170,['Health', 'Recreation', 'Business', 'Computers'],['Business']
47701,['Recreation', 'Computers', 'Business', 'Society'],['Health']
14082,['Recreation', 'Business', 'Computers', 'Society'],['Science']
57294,['Business', 'Computers', 'Recreation', 'Adult'],['Society']
30965,['Games', 'Reference', 'Computers', 'Business'],['Health']
39341,['Business', 'Computers', 'Recreation', 'Science'],['Business']
9950,['Science', 'Recreation', 'Business', 'Health'],['Health']
27680,['Computers', 'Science', 'Games', 'Adult'],['Computers']
25508,['Reference', 'Business', 'Recreation', 'Society'],['Health']
10915,['Business', 'Recreation', 'Computers', 'Science'],['Health']
14916,['Computers', 'Recreation', 'Science', 'Arts'],['Science']
36731,['Business', 'Recreation', 'Computers', 'Arts'],['Society']
35956,['Reference', 'Health', 'Business', 'Society'],['Health']
35359,['Business', 'Computers', 'Recreation', 'Reference'],['Science']
15338,['Computers', 'Recreation', 'Science', 'Health'],['Business']
16784,['Reference', 'Business', 'Health', 'Adult'],['Health']
44974,['Computers', 'Business', 'Games', 'Reference'],['Science']
45499,['Computers', 'Reference', 'Games', 'Recreation'],['Science']
53530,['Business', 'Reference', 'Science', 'Arts'],['Science']
30803,['Business', 'Computers', 'Science', 'Recreation'],['Business']
53553,['Business', 'Computers', 'Recreation', 'Society'],['Computers']
41805,['Computers', 'Business', 'Recreation', 'Society'],['Computers']
50841,['Business', 'Recreation', 'Adult', 'Arts'],['Computers']
23534,['Business', 'Computers', 'Science', 'Recreation'],['Science']
26094,['Business', 'Science', 'Recreation', 'Computers'],['Computers']
15899,['Business', 'Computers', 'Recreation', 'Science'],['Society']
5385,['Business', 'Reference', 'Society', 'Recreation'],['Health']
32045,['Business', 'Computers', 'Recreation', 'Science'],['Computers']
58881,['Business', 'Computers', 'Recreation', 'Science'],['Business']
23708,['Computers', 'Arts', 'Health', 'Science'],['Health']
54654,['Shopping', 'Computers', 'Reference', 'Business'],['Business']
2169,['Business', 'Adult', 'Computers', 'Reference'],['Computers']
52921,['Computers', 'Recreation', 'Business', 'Society'],['Society']
19688,['Computers', 'Business', 'Recreation', 'Adult'],['Health']
878,['Business', 'Science', 'Games', 'Reference'],['Science', 'Business']
5836,['Recreation', 'Business', 'Reference', 'Adult'],['Health']
50694,['Science', 'Games', 'Recreation', 'Adult'],['Health']
44407,['Business', 'Reference', 'Computers', 'Science'],['Science']
34814,['Business', 'Society', 'Shopping', 'Health'],['Business']
54799,['Computers', 'Recreation', 'Business', 'Arts'],['Science']
35336,['Computers', 'Business', 'Reference', 'Health'],['Business']
41717,['Business', 'Computers', 'Recreation', 'Society'],['Business']
29145,['Recreation', 'Health', 'Society', 'Business'],['Health']
42121,['Health', 'Reference', 'Recreation', 'Computers'],['Science']
12836,['Business', 'Computers', 'Reference', 'Recreation'],['Science']
53035,['Computers', 'Business', 'Recreation', 'Society'],['Computers']
23336,['Business', 'Computers', 'Recreation', 'Society'],['Computers']
41332,['Computers', 'Shopping', 'Society', 'Arts'],['Health']
39546,['Business', 'Health', 'Adult', 'Society'],['Computers']
24629,['Science', 'Games', 'Reference', 'Health'],['Health']
42217,['Shopping', 'Business', 'Society', 'Recreation'],['Society']
25546,['Computers', 'Recreation', 'Society', 'Science'],['Science']
9672,['Shopping', 'Computers', 'Games', 'Health'],['Computers']
48155,['Business', 'Science', 'Society', 'Recreation'],['Science']
853,['Business', 'Society', 'Science', 'Health'],['Society']
33516,['Computers', 'Recreation', 'Games', 'Society'],['Computers']
42539,['Health', 'Society', 'Recreation', 'Business'],['Society']
1207,['Business', 'Computers', 'Recreation', 'Adult'],['Business']
42852,['Business', 'Computers', 'Recreation', 'Society'],['Computers']
23998,['Business', 'Computers', 'Recreation', 'Science'],['Science']
57562,['Business', 'Recreation', 'Computers', 'Society'],['Science']
41567,['Business', 'Computers', 'Society', 'Reference'],['Science']
41637,['Business', 'Society', 'Arts', 'Recreation'],['Society']
4491,['Business', 'Computers', 'Recreation', 'Arts'],['Science']
38632,['Business', 'Society', 'Games', 'Arts'],['Reference', 'Arts']
39083,['Business', 'Recreation', 'Health', 'Computers'],['Society']
59028,['Shopping', 'Games', 'Arts', 'Computers'],['Computers']
32203,['Business', 'Health', 'Recreation', 'Science'],['Business']
35349,['Computers', 'Business', 'Recreation', 'Adult'],['Computers']
30109,['Shopping', 'Computers', 'Games', 'Business'],['Recreation']
31009,['Business', 'Computers', 'Recreation', 'Reference'],['Science']
55222,['Science', 'Society', 'Business', 'Reference'],['Society']
42874,['Computers', 'Business', 'Recreation', 'Society'],['Computers']
11052,['Business', 'Recreation', 'Reference', 'Health'],['Health']
4694,['Arts', 'Business', 'Reference', 'Computers'],['Society']
42443,['Business', 'Computers', 'Science', 'Recreation'],['Health']
28901,['Health', 'Games', 'Business', 'Computers'],['Business']
53295,['Computers', 'Business', 'Recreation', 'Adult'],['Recreation']
31891,['Business', 'Recreation', 'Computers', 'Arts'],['Recreation']
32596,['Business', 'Recreation', 'Society', 'Reference'],['Business']
2101,['Business', 'Computers', 'Recreation', 'Science'],['Computers']
11807,['Arts', 'Computers', 'Recreation', 'Health'],['Science']
35617,['Business', 'Computers', 'Recreation', 'Science'],['Recreation']
2916,['Shopping', 'Computers', 'Health', 'Business'],['Society']
16578,['Computers', 'Business', 'Society', 'Shopping'],['Society']
15626,['Computers', 'Health', 'Society', 'Adult'],['Health']
45699,['Computers', 'Business', 'Recreation', 'Society'],['Computers']
47892,['Business', 'Computers', 'Recreation', 'Society'],['Business']
22523,['Computers', 'Arts', 'Recreation', 'Society'],['Science']
49432,['Adult', 'Recreation', 'Business', 'Reference'],['Society']
21785,['Business', 'Recreation', 'Computers', 'Society'],['Society']
28341,['Science', 'Recreation', 'Computers', 'Business'],['Business']
57774,['Recreation', 'Computers', 'Shopping', 'Business'],['Health']
54612,['Business', 'Computers', 'Science', 'Recreation'],['Recreation']
4686,['Business', 'Arts', 'Games', 'Computers'],['Science']
12991,['Business', 'Recreation', 'Adult', 'Science'],['Science']
32850,['Recreation', 'Computers', 'Business', 'Arts'],['Society']
10088,['Science', 'Recreation', 'Computers', 'Business'],['Recreation']
9930,['Computers', 'Recreation', 'Science', 'Arts'],['Science']
13399,['Computers', 'Shopping', 'Business', 'Reference'],['Recreation']
26467,['Business', 'Computers', 'Recreation', 'Society'],['Recreation']
8437,['Computers', 'Shopping', 'Society', 'Adult'],['Computers']
7973,['Business', 'Recreation', 'Computers', 'Shopping'],['Recreation']
42108,['Computers', 'Business', 'Science', 'Recreation'],['Science']
53896,['Business', 'Computers', 'Society', 'Arts'],['Health']
36221,['Business', 'Computers', 'Recreation', 'Health'],['Health']
32202,['Computers', 'Business', 'Recreation', 'Shopping'],['Computers']
42085,['Science', 'Society', 'Reference', 'Business'],['Science']
52504,['Business', 'Computers', 'Recreation', 'Reference'],['Computers']
6716,['Business', 'Computers', 'Recreation', 'Reference'],['Science']
50658,['Business', 'Computers', 'Recreation', 'Science'],['Reference']
10871,['Business', 'Computers', 'Recreation', 'Society'],['Health']
41895,['Business', 'Recreation', 'Adult', 'Health'],['Society']
652,['Recreation', 'Computers', 'Business', 'Society'],['Computers']
7521,['Business', 'Computers', 'Society', 'Games'],['Science']
29026,['Business', 'Recreation', 'Computers', 'Health'],['Reference']
30792,['Computers', 'Business', 'Recreation', 'Society'],['Computers']
9628,['Business', 'Recreation', 'Health', 'Society'],['Computers']
2663,['Computers', 'Shopping', 'Reference', 'Business'],['Health']
43581,['Recreation', 'Business', 'Computers', 'Adult'],['Computers']
13444,['Business', 'Recreation', 'Computers', 'Science'],['Business']
2363,['Business', 'Arts', 'Recreation', 'Society'],['Reference']
48157,['Reference', 'Business', 'Computers', 'Adult'],['Health']
45047,['Shopping', 'Society', 'Health', 'Computers'],['Computers']
52641,['Business', 'Society', 'Shopping', 'Games'],['Computers']
51953,['Computers', 'Recreation', 'Reference', 'Arts'],['Health']
30129,['Adult', 'Health', 'Society', 'Reference'],['Business']
22586,['Business', 'Reference', 'Science', 'Computers'],['Business']
55489,['Computers', 'Business', 'Recreation', 'Science'],['Business']
1802,['Business', 'Computers', 'Recreation', 'Science'],['Society']
32722,['Business', 'Computers', 'Recreation', 'Science'],['Computers']
25048,['Business', 'Computers', 'Society', 'Reference'],['Reference']
24445,['Adult', 'Business', 'Society', 'Health'],['Reference']
50863,['Business', 'Health', 'Shopping', 'Society'],['Health']
17932,['Business', 'Recreation', 'Computers', 'Reference'],['Business']
43231,['Business', 'Computers', 'Recreation', 'Science'],['Society']
11755,['Business', 'Computers', 'Reference', 'Recreation'],['Reference', 'Science']
42351,['Business', 'Arts', 'Computers', 'Games'],['Society']
41825,['Recreation', 'Computers', 'Business', 'Reference'],['Science']
10128,['Science', 'Recreation', 'Games', 'Health'],['Health']
40414,['Business', 'Society', 'Science', 'Reference'],['Reference']
14234,['Business', 'Recreation', 'Computers', 'Society'],['Science']
18383,['Adult', 'Business', 'Recreation', 'Arts'],['Business']
44366,['Business', 'Recreation', 'Computers', 'Adult'],['Health']
9906,['Recreation', 'Business', 'Health', 'Computers'],['Computers']
6024,['Health', 'Science', 'Reference', 'Adult'],['Health']
23543,['Recreation', 'Reference', 'Health', 'Computers'],['Science']
32076,['Computers', 'Business', 'Recreation', 'Society'],['Society']
46675,['Business', 'Computers', 'Recreation', 'Adult'],['Computers']
50971,['Business', 'Recreation', 'Arts', 'Computers'],['Science']
2496,['Computers', 'Business', 'Recreation', 'Adult'],['Society']
44976,['Business', 'Recreation', 'Science', 'Adult'],['Business']
21872,['Recreation', 'Business', 'Adult', 'Arts'],['Business']
24690,['Science', 'Health', 'Reference', 'Business'],['Health']
24411,['Business', 'Computers', 'Recreation', 'Science'],['Business']
10533,['Business', 'Reference', 'Society', 'Recreation'],['Business']
14483,['Arts', 'Recreation', 'Computers', 'Business'],['Society']
27279,['Society', 'Computers', 'Business', 'Recreation'],['Science']
53707,['Business', 'Computers', 'Recreation', 'Science'],['Health']
45705,['Shopping', 'Computers', 'Business', 'Society'],['Society']
2619,['Business', 'Computers', 'Recreation', 'Science'],['Science']
43731,['Business', 'Arts', 'Reference', 'Computers'],['Science']
57340,['Business', 'Computers', 'Reference', 'Science'],['Science']
16712,['Recreation', 'Computers', 'Arts', 'Reference'],['Health']
21536,['Computers', 'Business', 'Science', 'Recreation'],['Business']
59247,['Reference', 'Society', 'Business', 'Arts'],['Science']
14782,['Computers', 'Recreation', 'Science', 'Adult'],['Health']
3155,['Recreation', 'Computers', 'Society', 'Business'],['Science']
50566,['Business', 'Shopping', 'Games', 'Adult'],['Computers']
33841,['Adult', 'Arts', 'Reference', 'Sports'],['Business']
46599,['Computers', 'Business', 'Recreation', 'Science'],['Society']
21653,['Health', 'Shopping', 'Science', 'Computers'],['Health']
49114,['Shopping', 'Computers', 'Health', 'Business'],['Health']
35473,['Business', 'Computers', 'Recreation', 'Reference'],['Science']
34998,['Business', 'Computers', 'Recreation', 'Science'],['Games']
20274,['Computers', 'Recreation', 'Science', 'Business'],['Science']
57092,['Business', 'Recreation', 'Computers', 'Adult'],['Society']
25939,['Computers', 'Reference', 'Games', 'Health'],['Reference', 'Science']
8542,['Computers', 'Business', 'Recreation', 'Arts'],['Health']
48306,['Business', 'Computers', 'Adult', 'Science'],['Shopping']
19542,['Business', 'Computers', 'Games', 'Sports'],['Science']
16359,['Business', 'Computers', 'Recreation', 'Shopping'],['Shopping']
40824,['Computers', 'Recreation', 'Reference', 'Business'],['Health']
12806,['Computers', 'Business', 'Recreation', 'Games'],['Games']
52490,['Computers', 'Adult', 'Games', 'Shopping'],['Business']
26016,['Shopping', 'Science', 'Recreation', 'Reference'],['Shopping']
57908,['Business', 'Recreation', 'Society', 'Computers'],['Society']
41726,['Shopping', 'Business', 'Games', 'Society'],['Shopping']
36751,['Recreation', 'Arts', 'Computers', 'Reference'],['Games']
46436,['Society', 'Science', 'Business', 'Adult'],['Business']
37047,['Health', 'Business', 'Computers', 'Shopping'],['Society']
15870,['Computers', 'Recreation', 'Business', 'Society'],['Society']
23845,['Shopping', 'Health', 'Society', 'Business'],['Society']
30231,['Business', 'Computers', 'Recreation', 'Adult'],['Shopping']
16772,['Recreation', 'Reference', 'Computers', 'Arts'],['Games']
28344,['Business', 'Computers', 'Reference', 'Society'],['Health']
39611,['Computers', 'Society', 'Arts', 'Reference'],['Health']
15261,['Science', 'Recreation', 'Games', 'Adult'],['Science']
9308,['Business', 'Adult', 'Health', 'Science'],['Shopping']
5301,['Business', 'Society', 'Reference', 'Computers'],['Science']
42542,['Shopping', 'Business', 'Computers', 'Adult'],['Games']
54079,['Business', 'Computers', 'Society', 'Adult'],['Shopping']
13078,['Business', 'Science', 'Reference', 'Computers'],['Business']
39997,['Computers', 'Business', 'Recreation', 'Adult'],['Games']
43798,['Business', 'Computers', 'Adult', 'Shopping'],['Shopping']
38001,['Business', 'Health', 'Shopping', 'Recreation'],['Games']
2990,['Society', 'Health', 'Adult', 'Science'],['Society']
58909,['Reference', 'Science', 'Recreation', 'Adult'],['Business']
17548,['Arts', 'Society', 'Computers', 'Health'],['Society']
42307,['Computers', 'Business', 'Society', 'Recreation'],['Science']
23211,['Recreation', 'Business', 'Society', 'Adult'],['Health']
46593,['Reference', 'Computers', 'Recreation', 'Society'],['Science']
49617,['Business', 'Adult', 'Recreation', 'Computers'],['Health']
51878,['Computers', 'Reference', 'Business', 'Recreation'],['Health']
41780,['Business', 'Computers', 'Science', 'Recreation'],['Society']
36559,['Business', 'Shopping', 'Society', 'Recreation'],['Games']
