ref id,Predicted,Actual
57141,['Adult', 'Society', 'Arts', 'Reference'],['Adult']
42991,['Business', 'Health', 'Science', 'Reference'],['Business']
34700,['Business', 'Computers', 'Science', 'Recreation'],['Business']
33730,['Science', 'Recreation', 'Arts', 'Computers'],['Science']
48131,['Business', 'Recreation', 'Computers', 'Health'],['Business']
24499,['Computers', 'Science', 'Reference', 'Society'],['Computers']
3265,['Society', 'Recreation', 'Reference', 'Science'],['Society']
33234,['Science', 'Shopping', 'Business', 'Recreation'],['Science']
24632,['Society', 'Games', 'Recreation', 'Sports'],['Society']
42546,['Science', 'Recreation', 'Reference', 'Arts'],['Science']
22693,['Society', 'Reference', 'Arts', 'Health'],['Society']
8340,['Society', 'Games', 'Reference', 'Recreation'],['Science']
43948,['Recreation', 'Reference', 'Health', 'Science'],['Business']
2477,['Health', 'Society', 'Recreation', 'Science'],['Health']
34496,['Computers', 'Science', 'Reference', 'Society'],['Computers']
40839,['Computers', 'Reference', 'Society', 'Science'],['Society']
4904,['Science', 'Sports', 'Society', 'Shopping'],['Science', 'Shopping']
3609,['Recreation', 'Society', 'Shopping', 'Arts'],['Society']
45946,['Computers', 'Science', 'Reference', 'Health'],['Business']
6742,['Recreation', 'Business', 'Computers', 'Reference'],['Business']
30458,['Society', 'Reference', 'Recreation', 'Games'],['Society']
19130,['Society', 'Reference', 'Science', 'Health'],['Society']
38517,['Computers', 'Society', 'Business', 'Science'],['Computers']
16673,['Society', 'Computers', 'Business', 'Reference'],['Society']
51926,['Business', 'Society', 'Reference', 'Computers'],['Business']
7073,['Business', 'Games', 'Shopping', 'Society'],['Business']
11656,['Arts', 'Society', 'Reference', 'Sports'],['Reference', 'Shopping', 'Business']
15485,['Science', 'Reference', 'Health', 'Computers'],['Science']
58196,['Computers', 'Recreation', 'Games', 'Society'],['Computers']
6174,['Reference', 'Society', 'Business', 'Science'],['Society']
52483,['Science', 'Computers', 'Business', 'Reference'],['Science']
27823,['Business', 'Computers', 'Science', 'Shopping'],['Business']
12892,['Health', 'Business', 'Society', 'Science'],['Health']
4112,['Health', 'Sports', 'Society', 'Shopping'],['Health']
26007,['Science', 'Recreation', 'Reference', 'Computers'],['Science']
1735,['Business', 'Computers', 'Science', 'Society'],['Business']
42200,['Reference', 'Science', 'Recreation', 'Health'],['Science']
39009,['Health', 'Science', 'Business', 'Reference'],['Health']
54196,['Health', 'Business', 'Science', 'Recreation'],['Health']
34052,['Science', 'Reference', 'Health', 'Computers'],['Science']
46722,['Arts', 'Computers', 'Society', 'Business'],['Society']
22152,['Business', 'Society', 'Computers', 'Science'],['Business']
44849,['Computers', 'Business', 'Science', 'Society'],['Computers']
40308,['Computers', 'Arts', 'Science', 'Business'],['Computers']
36909,['Society', 'Science', 'Business', 'Recreation'],['Society']
44692,['Computers', 'Science', 'Reference', 'Society'],['Computers']
32092,['Computers', 'Society', 'Arts', 'Games'],['Computers']
36755,['Health', 'Science', 'Business', 'Sports'],['Health']
28760,['Science', 'Business', 'Health', 'Computers'],['Science']
58561,['Health', 'Science', 'Society', 'Business'],['Health']
42184,['Society', 'Arts', 'Sports', 'Reference'],['Society']
7859,['Science', 'Reference', 'Business', 'Computers'],['Science']
52113,['Business', 'Science', 'Computers', 'Reference'],['Business']
9290,['Business', 'Computers', 'Science', 'Reference'],['Business']
34063,['Shopping', 'Business', 'Sports', 'Society'],['Business']
28943,['Computers', 'Science', 'Business', 'Reference'],['Computers']
11607,['Health', 'Recreation', 'Games', 'Science'],['Health']
22345,['Science', 'Business', 'Health', 'Computers'],['Science']
35402,['Computers', 'Business', 'Science', 'Reference'],['Business']
58155,['Shopping', 'Business', 'Computers', 'Science'],['Computers']
26394,['Society', 'Science', 'Sports', 'Reference'],['Society']
5268,['Health', 'Science', 'Computers', 'Reference'],['Health']
6055,['Health', 'Science', 'Business', 'Society'],['Health']
5224,['Science', 'Computers', 'Health', 'Society'],['Science']
11645,['Reference', 'Society', 'Arts', 'Science'],['Society']
32491,['Business', 'Science', 'Computers', 'Reference'],['Business']
10996,['Health', 'Reference', 'Business', 'Science'],['Health']
23974,['Computers', 'Science', 'Business', 'Games'],['Computers']
4481,['Computers', 'Business', 'Games', 'Arts'],['Computers']
27579,['Science', 'Games', 'Health', 'Society'],['Science']
10424,['Reference', 'Health', 'Business', 'Science'],['Business']
54335,['Computers', 'Games', 'Shopping', 'Arts'],['Computers']
9714,['Recreation', 'Science', 'Health', 'Arts'],['Society', 'Science']
5951,['Society', 'Health', 'Science', 'Reference'],['Society']
6099,['Society', 'Health', 'Science', 'Reference'],['Science']
15812,['Reference', 'Society', 'Science', 'Health'],['Society']
34399,['Business', 'Science', 'Health', 'Computers'],['Business']
16982,['Games', 'Recreation', 'Computers', 'Reference'],['Computers']
25050,['Reference', 'Society', 'Science', 'Health'],['Society']
40356,['Science', 'Business', 'Recreation', 'Computers'],['Science']
29867,['Business', 'Health', 'Reference', 'Science'],['Business']
50796,['Business', 'Science', 'Society', 'Reference'],['Business']
39004,['Computers', 'Business', 'Science', 'Society'],['Computers']
15961,['Society', 'Science', 'Recreation', 'Reference'],['Society']
35290,['Computers', 'Business', 'Science', 'Society'],['Computers']
44665,['Science', 'Reference', 'Recreation', 'Computers'],['Science']
12182,['Computers', 'Games', 'Arts', 'Business'],['Computers']
28087,['Business', 'Computers', 'Science', 'Society'],['Computers']
24181,['Business', 'Computers', 'Society', 'Science'],['Computers']
47996,['Computers', 'Business', 'Science', 'Health'],['Computers']
57557,['Health', 'Sports', 'Society', 'Shopping'],['Health']
39110,['Computers', 'Business', 'Society', 'Reference'],['Computers']
2518,['Computers', 'Business', 'Games', 'Health'],['Computers']
17823,['Society', 'Reference', 'Sports', 'Recreation'],['Society']
29652,['Health', 'Reference', 'Science', 'Society'],['Health']
39433,['Health', 'Science', 'Business', 'Reference'],['Health']
50407,['Health', 'Science', 'Reference', 'Business'],['Health']
31874,['Computers', 'Business', 'Sports', 'Society'],['Computers']
27354,['Society', 'Computers', 'Sports', 'Science'],['Computers']
22736,['Recreation', 'Society', 'Games', 'Computers'],['Society']
20608,['Business', 'Health', 'Science', 'Society'],['Business']
57811,['Health', 'Science', 'Reference', 'Recreation'],['Health']
40796,['Arts', 'Computers', 'Society', 'Science'],['Science']
35384,['Computers', 'Society', 'Arts', 'Games'],['Computers']
49300,['Health', 'Society', 'Science', 'Reference'],['Health']
4254,['Business', 'Health', 'Computers', 'Reference'],['Business']
43350,['Games', 'Sports', 'Computers', 'Arts'],['Games']
8392,['Business', 'Health', 'Computers', 'Science'],['Business']
34892,['Computers', 'Society', 'Business', 'Science'],['Computers']
57307,['Reference', 'Society', 'Arts', 'Science'],['Society']
53462,['Health', 'Reference', 'Science', 'Business'],['Health']
54811,['Games', 'Computers', 'Business', 'Society'],['Games']
41808,['Computers', 'Business', 'Science', 'Reference'],['Computers']
38684,['Shopping', 'Business', 'Society', 'Recreation'],['Society']
50958,['Computers', 'Business', 'Science', 'Sports'],['Computers']
47101,['Computers', 'Business', 'Science', 'Society'],['Computers']
58708,['Sports', 'Games', 'Arts', 'Shopping'],['Games']
2390,['Business', 'Computers', 'Science', 'Health'],['Business']
33401,['Reference', 'Science', 'Health', 'Sports'],['Science']
42621,['Science', 'Business', 'Computers', 'Health'],['Science']
11861,['Science', 'Reference', 'Health', 'Computers'],['Science']
37392,['Society', 'Sports', 'Games', 'Arts'],['Society']
5868,['Computers', 'Business', 'Science', 'Reference'],['Computers']
33070,['Business', 'Science', 'Computers', 'Health'],['Business']
38409,['Health', 'Science', 'Computers', 'Business'],['Health']
29057,['Computers', 'Business', 'Science', 'Sports'],['Computers']
16638,['Computers', 'Games', 'Arts', 'Reference'],['Society']
13007,['Society', 'Arts', 'Sports', 'Reference'],['Society']
16167,['Sports', 'Games', 'Recreation', 'Society'],['Games']
5959,['Business', 'Science', 'Society', 'Computers'],['Business']
21580,['Society', 'Sports', 'Recreation', 'Games'],['Society']
940,['Business', 'Science', 'Computers', 'Reference'],['Business']
32060,['Business', 'Computers', 'Science', 'Reference'],['Computers']
47728,['Reference', 'Science', 'Health', 'Computers'],['Science']
17489,['Health', 'Recreation', 'Games', 'Reference'],['Health']
30295,['Sports', 'Reference', 'Recreation', 'Society'],['Society']
47961,['Health', 'Science', 'Business', 'Reference'],['Health']
2756,['Computers', 'Business', 'Society', 'Health'],['Computers']
49585,['Business', 'Computers', 'Science', 'Reference'],['Computers']
30928,['Games', 'Computers', 'Arts', 'Shopping'],['Games']
14382,['Society', 'Shopping', 'Recreation', 'Arts'],['Society']
7170,['Business', 'Science', 'Computers', 'Health'],['Business']
47701,['Health', 'Business', 'Science', 'Computers'],['Health']
14082,['Science', 'Reference', 'Computers', 'Health'],['Science']
57294,['Society', 'Recreation', 'Sports', 'Arts'],['Society']
30965,['Health', 'Science', 'Business', 'Computers'],['Health']
39341,['Business', 'Science', 'Recreation', 'Computers'],['Business']
9950,['Health', 'Science', 'Reference', 'Business'],['Health']
27680,['Computers', 'Business', 'Games', 'Shopping'],['Computers']
25508,['Health', 'Business', 'Computers', 'Science'],['Health']
10915,['Health', 'Business', 'Science', 'Computers'],['Health']
14916,['Science', 'Health', 'Reference', 'Computers'],['Science']
36731,['Arts', 'Games', 'Society', 'Recreation'],['Society']
35956,['Health', 'Society', 'Business', 'Sports'],['Health']
35359,['Science', 'Reference', 'Computers', 'Health'],['Science']
15338,['Business', 'Science', 'Computers', 'Reference'],['Business']
16784,['Health', 'Business', 'Computers', 'Recreation'],['Health']
44974,['Science', 'Sports', 'Society', 'Shopping'],['Science']
45499,['Health', 'Science', 'Reference', 'Computers'],['Science']
53530,['Science', 'Business', 'Reference', 'Recreation'],['Science']
30803,['Business', 'Science', 'Society', 'Health'],['Business']
53553,['Computers', 'Business', 'Society', 'Science'],['Computers']
41805,['Computers', 'Science', 'Society', 'Business'],['Computers']
50841,['Computers', 'Arts', 'Recreation', 'Games'],['Computers']
23534,['Business', 'Computers', 'Science', 'Society'],['Science']
26094,['Computers', 'Business', 'Society', 'Science'],['Computers']
15899,['Sports', 'Society', 'Recreation', 'Arts'],['Society']
5385,['Health', 'Reference', 'Society', 'Science'],['Health']
32045,['Computers', 'Business', 'Games', 'Society'],['Computers']
58881,['Business', 'Science', 'Computers', 'Recreation'],['Business']
23708,['Health', 'Science', 'Recreation', 'Reference'],['Health']
54654,['Business', 'Computers', 'Science', 'Shopping'],['Business']
2169,['Computers', 'Business', 'Science', 'Society'],['Computers']
52921,['Society', 'Health', 'Reference', 'Science'],['Society']
19688,['Health', 'Society', 'Business', 'Science'],['Health']
878,['Business', 'Science', 'Computers', 'Sports'],['Science', 'Business']
5836,['Health', 'Science', 'Computers', 'Reference'],['Health']
50694,['Health', 'Recreation', 'Business', 'Science'],['Health']
44407,['Reference', 'Science', 'Health', 'Arts'],['Science']
34814,['Society', 'Arts', 'Business', 'Adult'],['Business']
54799,['Reference', 'Science', 'Recreation', 'Health'],['Science']
35336,['Business', 'Science', 'Computers', 'Recreation'],['Business']
41717,['Shopping', 'Business', 'Recreation', 'Games'],['Business']
29145,['Health', 'Business', 'Recreation', 'Adult'],['Health']
42121,['Business', 'Sports', 'Society', 'Shopping'],['Science']
12836,['Reference', 'Science', 'Health', 'Computers'],['Science']
53035,['Computers', 'Business', 'Society', 'Health'],['Computers']
23336,['Computers', 'Business', 'Society', 'Health'],['Computers']
41332,['Health', 'Society', 'Arts', 'Shopping'],['Health']
39546,['Computers', 'Society', 'Reference', 'Business'],['Computers']
24629,['Health', 'Business', 'Science', 'Computers'],['Health']
42217,['Business', 'Society', 'Health', 'Computers'],['Society']
25546,['Science', 'Recreation', 'Business', 'Reference'],['Science']
9672,['Computers', 'Science', 'Business', 'Society'],['Computers']
48155,['Business', 'Science', 'Shopping', 'Recreation'],['Science']
853,['Society', 'Science', 'Reference', 'Health'],['Society']
33516,['Reference', 'Arts', 'Computers', 'Science'],['Computers']
42539,['Society', 'Health', 'Recreation', 'Science'],['Society']
1207,['Business', 'Science', 'Computers', 'Recreation'],['Business']
42852,['Computers', 'Science', 'Society', 'Reference'],['Computers']
23998,['Science', 'Health', 'Society', 'Computers'],['Science']
57562,['Reference', 'Science', 'Computers', 'Society'],['Science']
41567,['Science', 'Reference', 'Health', 'Computers'],['Science']
41637,['Society', 'Reference', 'Arts', 'Health'],['Society']
4491,['Science', 'Computers', 'Business', 'Society'],['Science']
38632,['Computers', 'Business', 'Society', 'Health'],['Reference', 'Arts']
39083,['Society', 'Science', 'Business', 'Arts'],['Society']
59028,['Computers', 'Science', 'Society', 'Reference'],['Computers']
32203,['Business', 'Science', 'Health', 'Computers'],['Business']
35349,['Computers', 'Games', 'Business', 'Society'],['Computers']
30109,['Recreation', 'Sports', 'Business', 'Society'],['Recreation']
31009,['Business', 'Science', 'Computers', 'Reference'],['Science']
55222,['Science', 'Health', 'Society', 'Reference'],['Society']
42874,['Computers', 'Games', 'Recreation', 'Society'],['Computers']
11052,['Health', 'Business', 'Science', 'Society'],['Health']
4694,['Society', 'Health', 'Reference', 'Recreation'],['Society']
42443,['Health', 'Society', 'Business', 'Sports'],['Health']
28901,['Business', 'Science', 'Reference', 'Health'],['Business']
53295,['Recreation', 'Sports', 'Society', 'Arts'],['Recreation']
31891,['Business', 'Recreation', 'Society', 'Science'],['Recreation']
32596,['Business', 'Science', 'Health', 'Computers'],['Business']
2101,['Computers', 'Business', 'Society', 'Science'],['Computers']
11807,['Science', 'Reference', 'Society', 'Recreation'],['Science']
35617,['Recreation', 'Society', 'Business', 'Sports'],['Recreation']
2916,['Business', 'Computers', 'Science', 'Society'],['Society']
16578,['Computers', 'Business', 'Society', 'Reference'],['Society']
15626,['Health', 'Business', 'Recreation', 'Reference'],['Health']
45699,['Computers', 'Arts', 'Science', 'Reference'],['Computers']
47892,['Society', 'Sports', 'Arts', 'Computers'],['Business']
22523,['Science', 'Computers', 'Reference', 'Games'],['Science']
49432,['Society', 'Reference', 'Health', 'Computers'],['Society']
21785,['Reference', 'Society', 'Science', 'Health'],['Society']
28341,['Business', 'Shopping', 'Science', 'Recreation'],['Business']
57774,['Health', 'Business', 'Reference', 'Science'],['Health']
54612,['Computers', 'Recreation', 'Shopping', 'Games'],['Recreation']
4686,['Science', 'Computers', 'Reference', 'Recreation'],['Science']
12991,['Science', 'Recreation', 'Health', 'Reference'],['Science']
32850,['Society', 'Reference', 'Health', 'Business'],['Society']
10088,['Sports', 'Society', 'Arts', 'Games'],['Recreation']
9930,['Science', 'Reference', 'Recreation', 'Games'],['Science']
13399,['Recreation', 'Business', 'Society', 'Sports'],['Recreation']
26467,['Recreation', 'Business', 'Society', 'Sports'],['Recreation']
8437,['Recreation', 'Society', 'Computers', 'Games'],['Computers']
