ref id,Predicted,Actual
57141,['Adult', 'Arts', 'Business', 'Sports'],['Adult']
28943,['Computers', 'Society', 'Business', 'Shopping'],['Computers']
11607,['Recreation', 'Health', 'Computers', 'Arts'],['Health']
22345,['Science', 'Business', 'Shopping', 'Games'],['Science']
35402,['Science', 'Computers', 'Business', 'Society'],['Business']
58155,['Shopping', 'Business', 'Sports', 'Computers'],['Computers']
26394,['Society', 'Computers', 'Business', 'Reference'],['Society']
5268,['Health', 'Reference', 'Sports', 'Society'],['Health']
6055,['Health', 'Recreation', 'Science', 'Sports'],['Health']
5224,['Computers', 'Science', 'Recreation', 'Health'],['Science']
11645,['Society', 'Sports', 'Business', 'Games'],['Society']
32491,['Business', 'Computers', 'Society', 'Reference'],['Business']
10996,['Health', 'Recreation', 'Science', 'Business'],['Health']
23974,['Business', 'Society', 'Computers', 'Science'],['Computers']
4481,['Health', 'Reference', 'Sports', 'Recreation'],['Computers']
27579,['Society', 'Games', 'Sports', 'Science'],['Science']
10424,['Business', 'Reference', 'Science', 'Health'],['Business']
54335,['Computers', 'Shopping', 'Arts', 'Sports'],['Computers']
9714,['Recreation', 'Health', 'Reference', 'Games'],['Society', 'Science']
5951,['Society', 'Sports', 'Arts', 'Health'],['Society']
6099,['Recreation', 'Business', 'Reference', 'Games'],['Science']
15812,['Society', 'Computers', 'Business', 'Reference'],['Society']
34399,['Business', 'Computers', 'Reference', 'Health'],['Business']
16982,['Computers', 'Sports', 'Society', 'Science'],['Computers']
25050,['Society', 'Science', 'Sports', 'Recreation'],['Society']
40356,['Science', 'Recreation', 'Shopping', 'Computers'],['Science']
29867,['Health', 'Business', 'Recreation', 'Computers'],['Business']
50796,['Business', 'Computers', 'Sports', 'Society'],['Business']
39004,['Computers', 'Shopping', 'Recreation', 'Health'],['Computers']
15961,['Society', 'Business', 'Arts', 'Sports'],['Society']
35290,['Science', 'Business', 'Society', 'Reference'],['Computers']
44665,['Science', 'Reference', 'Health', 'Business'],['Science']
12182,['Society', 'Recreation', 'Computers', 'Shopping'],['Computers']
28087,['Business', 'Computers', 'Society', 'Science'],['Computers']
24181,['Computers', 'Business', 'Sports', 'Society'],['Computers']
47996,['Computers', 'Shopping', 'Business', 'Sports'],['Computers']
57557,['Health', 'Science', 'Business', 'Sports'],['Health']
39110,['Computers', 'Shopping', 'Society', 'Business'],['Computers']
2518,['Games', 'Sports', 'Computers', 'Society'],['Computers']
17823,['Sports', 'Computers', 'Society', 'Shopping'],['Society']
29652,['Health', 'Reference', 'Recreation', 'Business'],['Health']
39433,['Health', 'Computers', 'Science', 'Business'],['Health']
50407,['Health', 'Reference', 'Recreation', 'Business'],['Health']
31874,['Computers', 'Business', 'Shopping', 'Reference'],['Computers']
27354,['Society', 'Arts', 'Sports', 'Recreation'],['Computers']
22736,['Sports', 'Health', 'Computers', 'Recreation'],['Society']
20608,['Business', 'Science', 'Computers', 'Arts'],['Business']
57811,['Health', 'Recreation', 'Science', 'Reference'],['Health']
40796,['Recreation', 'Computers', 'Science', 'Arts'],['Science']
35384,['Society', 'Games', 'Computers', 'Business'],['Computers']
49300,['Health', 'Science', 'Arts', 'Sports'],['Health']
4254,['Business', 'Reference', 'Arts', 'Computers'],['Business']
43350,['Computers', 'Shopping', 'Arts', 'Sports'],['Games']
8392,['Health', 'Business', 'Computers', 'Sports'],['Business']
34892,['Business', 'Society', 'Computers', 'Health'],['Computers']
57307,['Society', 'Shopping', 'Sports', 'Recreation'],['Society']
53462,['Health', 'Science', 'Recreation', 'Computers'],['Health']
54811,['Adult', 'Computers', 'Business', 'Sports'],['Games']
41808,['Computers', 'Society', 'Shopping', 'Science'],['Computers']
38684,['Shopping', 'Sports', 'Society', 'Science'],['Society']
50958,['Computers', 'Health', 'Society', 'Science'],['Computers']
47101,['Business', 'Health', 'Sports', 'Reference'],['Computers']
58708,['Sports', 'Recreation', 'Health', 'Computers'],['Games']
2390,['Business', 'Games', 'Science', 'Recreation'],['Business']
33401,['Health', 'Reference', 'Science', 'Computers'],['Science']
42621,['Business', 'Computers', 'Society', 'Shopping'],['Science']
11861,['Science', 'Arts', 'Recreation', 'Health'],['Science']
37392,['Recreation', 'Sports', 'Arts', 'Adult'],['Society']
5868,['Computers', 'Business', 'Society', 'Shopping'],['Computers']
33070,['Business', 'Health', 'Science', 'Computers'],['Business']
38409,['Health', 'Computers', 'Society', 'Business'],['Health']
29057,['Business', 'Computers', 'Recreation', 'Health'],['Computers']
16638,['Adult', 'Society', 'Business', 'Games'],['Society']
13007,['Society', 'Arts', 'Shopping', 'Recreation'],['Society']
16167,['Sports', 'Society', 'Shopping', 'Health'],['Games']
5959,['Business', 'Recreation', 'Shopping', 'Reference'],['Business']
21580,['Society', 'Games', 'Arts', 'Sports'],['Society']
940,['Business', 'Sports', 'Reference', 'Arts'],['Business']
32060,['Business', 'Computers', 'Shopping', 'Health'],['Computers']
47728,['Arts', 'Reference', 'Recreation', 'Health'],['Science']
17489,['Health', 'Arts', 'Science', 'Reference'],['Health']
30295,['Arts', 'Sports', 'Society', 'Shopping'],['Society']
47961,['Health', 'Business', 'Society', 'Sports'],['Health']
2756,['Computers', 'Sports', 'Shopping', 'Reference'],['Computers']
49585,['Business', 'Computers', 'Sports', 'Science'],['Computers']
30928,['Sports', 'Business', 'Arts', 'Society'],['Games']
14382,['Society', 'Computers', 'Business', 'Sports'],['Society']
7170,['Business', 'Recreation', 'Sports', 'Society'],['Business']
47701,['Health', 'Society', 'Reference', 'Recreation'],['Health']
14082,['Recreation', 'Business', 'Arts', 'Society'],['Science']
57294,['Society', 'Business', 'Sports', 'Shopping'],['Society']
30965,['Health', 'Business', 'Sports', 'Shopping'],['Health']
39341,['Computers', 'Business', 'Science', 'Society'],['Business']
9950,['Health', 'Science', 'Games', 'Business'],['Health']
27680,['Computers', 'Business', 'Shopping', 'Sports'],['Computers']
25508,['Health', 'Arts', 'Computers', 'Recreation'],['Health']
10915,['Health', 'Recreation', 'Business', 'Science'],['Health']
14916,['Science', 'Arts', 'Society', 'Reference'],['Science']
36731,['Arts', 'Shopping', 'Sports', 'Society'],['Society']
35956,['Health', 'Science', 'Recreation', 'Business'],['Health']
35359,['Computers', 'Science', 'Health', 'Business'],['Science']
15338,['Business', 'Science', 'Recreation', 'Computers'],['Business']
16784,['Business', 'Health', 'Reference', 'Recreation'],['Health']
44974,['Business', 'Science', 'Health', 'Arts'],['Science']
45499,['Health', 'Science', 'Reference', 'Recreation'],['Science']
53530,['Science', 'Business', 'Society', 'Recreation'],['Science']
30803,['Business', 'Science', 'Computers', 'Recreation'],['Business']
53553,['Computers', 'Society', 'Shopping', 'Recreation'],['Computers']
41805,['Computers', 'Business', 'Recreation', 'Health'],['Computers']
50841,['Business', 'Arts', 'Sports', 'Shopping'],['Computers']
23534,['Business', 'Computers', 'Science', 'Sports'],['Science']
26094,['Computers', 'Reference', 'Business', 'Society'],['Computers']
15899,['Sports', 'Society', 'Recreation', 'Adult'],['Society']
5385,['Health', 'Sports', 'Business', 'Society'],['Health']
32045,['Computers', 'Business', 'Sports', 'Society'],['Computers']
58881,['Business', 'Science', 'Recreation', 'Computers'],['Business']
23708,['Health', 'Computers', 'Society', 'Shopping'],['Health']
54654,['Computers', 'Business', 'Science', 'Shopping'],['Business']
2169,['Computers', 'Business', 'Society', 'Games'],['Computers']
52921,['Business', 'Society', 'Recreation', 'Shopping'],['Society']
19688,['Health', 'Society', 'Recreation', 'Computers'],['Health']
878,['Business', 'Science', 'Recreation', 'Health'],['Science', 'Business']
5836,['Computers', 'Sports', 'Arts', 'Reference'],['Health']
50694,['Recreation', 'Business', 'Health', 'Computers'],['Health']
44407,['Health', 'Arts', 'Science', 'Recreation'],['Science']
34814,['Business', 'Recreation', 'Health', 'Sports'],['Business']
54799,['Recreation', 'Computers', 'Shopping', 'Reference'],['Science']
35336,['Business', 'Computers', 'Arts', 'Recreation'],['Business']
41717,['Shopping', 'Computers', 'Business', 'Arts'],['Business']
29145,['Business', 'Health', 'Sports', 'Shopping'],['Health']
42121,['Science', 'Computers', 'Business', 'Reference'],['Science']
12836,['Science', 'Reference', 'Health', 'Recreation'],['Science']
53035,['Business', 'Health', 'Shopping', 'Computers'],['Computers']
23336,['Business', 'Shopping', 'Reference', 'Health'],['Computers']
41332,['Shopping', 'Health', 'Computers', 'Business'],['Health']
39546,['Computers', 'Health', 'Games', 'Sports'],['Computers']
24629,['Health', 'Reference', 'Business', 'Sports'],['Health']
42217,['Games', 'Computers', 'Society', 'Business'],['Society']
25546,['Business', 'Computers', 'Science', 'Recreation'],['Science']
9672,['Computers', 'Society', 'Business', 'Arts'],['Computers']
48155,['Business', 'Games', 'Sports', 'Society'],['Science']
853,['Society', 'Sports', 'Science', 'Health'],['Society']
33516,['Computers', 'Shopping', 'Sports', 'Science'],['Computers']
42539,['Society', 'Business', 'Sports', 'Recreation'],['Society']
1207,['Computers', 'Games', 'Business', 'Shopping'],['Business']
42852,['Computers', 'Shopping', 'Health', 'Games'],['Computers']
23998,['Shopping', 'Sports', 'Society', 'Health'],['Science']
57562,['Science', 'Recreation', 'Reference', 'Society'],['Science']
41567,['Science', 'Health', 'Arts', 'Computers'],['Science']
41637,['Society', 'Computers', 'Sports', 'Business'],['Society']
4491,['Health', 'Society', 'Shopping', 'Science'],['Science']
38632,['Health', 'Computers', 'Business', 'Shopping'],['Reference', 'Arts']
39083,['Society', 'Business', 'Sports', 'Science'],['Society']
59028,['Health', 'Sports', 'Society', 'Science'],['Computers']
32203,['Business', 'Science', 'Health', 'Sports'],['Business']
35349,['Business', 'Games', 'Computers', 'Arts'],['Computers']
30109,['Shopping', 'Arts', 'Sports', 'Reference'],['Recreation']
31009,['Business', 'Society', 'Recreation', 'Health'],['Science']
55222,['Society', 'Health', 'Sports', 'Science'],['Society']
42874,['Shopping', 'Arts', 'Sports', 'Recreation'],['Computers']
11052,['Health', 'Reference', 'Sports', 'Society'],['Health']
4694,['Society', 'Health', 'Computers', 'Business'],['Society']
42443,['Health', 'Science', 'Business', 'Arts'],['Health']
28901,['Business', 'Computers', 'Society', 'Science'],['Business']
53295,['Society', 'Computers', 'Business', 'Arts'],['Recreation']
31891,['Recreation', 'Business', 'Society', 'Reference'],['Recreation']
32596,['Business', 'Health', 'Computers', 'Shopping'],['Business']
2101,['Computers', 'Business', 'Sports', 'Society'],['Computers']
11807,['Science', 'Computers', 'Reference', 'Health'],['Science']
35617,['Computers', 'Business', 'Arts', 'Sports'],['Recreation']
2916,['Computers', 'Society', 'Business', 'Science'],['Society']
16578,['Computers', 'Business', 'Health', 'Shopping'],['Society']
15626,['Health', 'Business', 'Shopping', 'Sports'],['Health']
45699,['Computers', 'Science', 'Health', 'Games'],['Computers']
47892,['Shopping', 'Arts', 'Society', 'Recreation'],['Business']
22523,['Science', 'Computers', 'Reference', 'Business'],['Science']
49432,['Society', 'Sports', 'Shopping', 'Computers'],['Society']
21785,['Society', 'Health', 'Science', 'Reference'],['Society']
28341,['Business', 'Science', 'Reference', 'Health'],['Business']
57774,['Health', 'Reference', 'Sports', 'Society'],['Health']
54612,['Shopping', 'Recreation', 'Sports', 'Society'],['Recreation']
4686,['Arts', 'Science', 'Games', 'Computers'],['Science']
12991,['Recreation', 'Health', 'Games', 'Shopping'],['Science']
32850,['Society', 'Health', 'Computers', 'Shopping'],['Society']
10088,['Arts', 'Adult', 'Society', 'Recreation'],['Recreation']
9930,['Science', 'Recreation', 'Shopping', 'Health'],['Science']
13399,['Business', 'Shopping', 'Recreation', 'Society'],['Recreation']
26467,['Business', 'Shopping', 'Sports', 'Reference'],['Recreation']
8437,['Recreation', 'Computers', 'Society', 'Sports'],['Computers']
7973,['Business', 'Society', 'Reference', 'Sports'],['Recreation']
42108,['Recreation', 'Science', 'Health', 'Computers'],['Science']
53896,['Health', 'Shopping', 'Reference', 'Recreation'],['Health']
36221,['Health', 'Business', 'Arts', 'Sports'],['Health']
32202,['Computers', 'Society', 'Arts', 'Adult'],['Computers']
42085,['Science', 'Recreation', 'Reference', 'Games'],['Science']
52504,['Computers', 'Business', 'Arts', 'Sports'],['Computers']
6716,['Recreation', 'Science', 'Health', 'Computers'],['Science']
50658,['Shopping', 'Health', 'Business', 'Recreation'],['Reference']
10871,['Health', 'Society', 'Shopping', 'Reference'],['Health']
41895,['Business', 'Health', 'Sports', 'Recreation'],['Society']
652,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
7521,['Computers', 'Science', 'Society', 'Recreation'],['Science']
29026,['Society', 'Recreation', 'Computers', 'Business'],['Reference']
30792,['Business', 'Computers', 'Society', 'Arts'],['Computers']
9628,['Recreation', 'Computers', 'Society', 'Science'],['Computers']
2663,['Health', 'Science', 'Reference', 'Recreation'],['Health']
43581,['Society', 'Sports', 'Shopping', 'Computers'],['Computers']
13444,['Business', 'Reference', 'Shopping', 'Health'],['Business']
2363,['Business', 'Society', 'Arts', 'Sports'],['Reference']
48157,['Health', 'Business', 'Society', 'Sports'],['Health']
45047,['Society', 'Shopping', 'Recreation', 'Health'],['Computers']
52641,['Sports', 'Games', 'Reference', 'Health'],['Computers']
51953,['Recreation', 'Sports', 'Business', 'Health'],['Health']
30129,['Business', 'Reference', 'Health', 'Science'],['Business']
22586,['Business', 'Recreation', 'Health', 'Arts'],['Business']
55489,['Recreation', 'Business', 'Shopping', 'Science'],['Business']
1802,['Health', 'Shopping', 'Sports', 'Society'],['Society']
32722,['Computers', 'Health', 'Society', 'Sports'],['Computers']
25048,['Arts', 'Health', 'Society', 'Reference'],['Reference']
24445,['Society', 'Computers', 'Business', 'Shopping'],['Reference']
50863,['Health', 'Business', 'Science', 'Sports'],['Health']
17932,['Health', 'Recreation', 'Computers', 'Society'],['Business']
43231,['Society', 'Arts', 'Sports', 'Science'],['Society']
11755,['Computers', 'Business', 'Sports', 'Society'],['Reference', 'Science']
42351,['Health', 'Society', 'Shopping', 'Business'],['Society']
41825,['Science', 'Reference', 'Recreation', 'Computers'],['Science']
10128,['Health', 'Society', 'Games', 'Business'],['Health']
40414,['Health', 'Society', 'Business', 'Sports'],['Reference']
14234,['Science', 'Computers', 'Recreation', 'Business'],['Science']
18383,['Business', 'Science', 'Reference', 'Recreation'],['Business']
44366,['Health', 'Sports', 'Society', 'Shopping'],['Health']
9906,['Business', 'Sports', 'Society', 'Computers'],['Computers']
6024,['Health', 'Shopping', 'Science', 'Computers'],['Health']
23543,['Society', 'Health', 'Science', 'Business'],['Science']
32076,['Society', 'Arts', 'Sports', 'Shopping'],['Society']
46675,['Computers', 'Health', 'Business', 'Society'],['Computers']
50971,['Recreation', 'Science', 'Computers', 'Sports'],['Science']
2496,['Sports', 'Computers', 'Society', 'Health'],['Society']
44976,['Games', 'Business', 'Shopping', 'Reference'],['Business']
21872,['Business', 'Shopping', 'Health', 'Games'],['Business']
24690,['Health', 'Business', 'Arts', 'Science'],['Health']
24411,['Business', 'Recreation', 'Health', 'Games'],['Business']
10533,['Recreation', 'Business', 'Science', 'Sports'],['Business']
14483,['Sports', 'Business', 'Society', 'Shopping'],['Society']
27279,['Science', 'Reference', 'Recreation', 'Health'],['Science']
53707,['Health', 'Games', 'Business', 'Recreation'],['Health']
45705,['Arts', 'Society', 'Shopping', 'Recreation'],['Society']
2619,['Society', 'Health', 'Business', 'Science'],['Science']
43731,['Society', 'Computers', 'Arts', 'Shopping'],['Science']
57340,['Science', 'Business', 'Recreation', 'Shopping'],['Science']
16712,['Health', 'Reference', 'Recreation', 'Science'],['Health']
