ref id,Predicted,Actual
0,['Adult', 'Science', 'Arts', 'Sports'],['Adult']
29926,['Shopping', 'Recreation', 'Computers', 'Arts'],['Shopping']
29927,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
29951,['Shopping', 'Society', 'Computers', 'Sports'],['Shopping']
29956,['Shopping', 'Sports', 'Business', 'Society'],['Shopping']
29959,['Shopping', 'Sports', 'Games', 'Business'],['Shopping']
29995,['Shopping', 'Society', 'Business', 'Sports'],['Shopping']
29996,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
30009,['Society', 'Shopping', 'Arts', 'Recreation'],['Shopping']
30010,['Shopping', 'Science', 'Sports', 'Society'],['Shopping']
30013,['Recreation', 'Sports', 'Home', 'News'],['Shopping']
30016,['Computers', 'Shopping', 'Business', 'Recreation'],['Shopping']
30021,['Computers', 'Society', 'Shopping', 'Recreation'],['Shopping']
30024,['Shopping', 'Society', 'Home', 'Health'],['Shopping']
30031,['Shopping', 'Sports', 'Health', 'Arts'],['Shopping']
30041,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
30048,['Shopping', 'Games', 'Business', 'Arts'],['Shopping']
30049,['Shopping', 'Computers', 'Business', 'Sports'],['Shopping']
30050,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
30051,['Shopping', 'Business', 'Sports', 'Home'],['Shopping']
30075,['Shopping', 'Business', 'Computers', 'Sports'],['Shopping']
30087,['Shopping', 'Reference', 'Computers', 'Games'],['Shopping']
30143,['Shopping', 'Home', 'Business', 'Society'],['Shopping']
30145,['Shopping', 'Sports', 'Home', 'Business'],['Shopping']
30146,['Shopping', 'Business', 'Sports', 'News'],['Shopping']
30152,['Shopping', 'Society', 'Home', 'Adult'],['Shopping']
30153,['Shopping', 'Computers', 'Arts', 'Sports'],['Shopping']
30162,['Shopping', 'Reference', 'Recreation', 'Home'],['Shopping']
30171,['Shopping', 'Health', 'Arts', 'Sports'],['Shopping']
30183,['Shopping', 'Sports', 'Computers', 'Arts'],['Shopping']
30200,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
30206,['Shopping', 'Sports', 'Society', 'Games'],['Shopping']
30210,['Shopping', 'Home', 'Computers', 'Business'],['Shopping']
30216,['Shopping', 'Science', 'Sports', 'Society'],['Shopping']
30221,['Society', 'Shopping', 'Business', 'Arts'],['Shopping']
30227,['Shopping', 'Society', 'Business', 'Adult'],['Shopping']
30231,['Shopping', 'Arts', 'Sports', 'Home'],['Shopping']
30259,['Shopping', 'Science', 'News', 'Health'],['Shopping']
30266,['Shopping', 'Arts', 'Society', 'Science'],['Shopping']
30268,['Shopping', 'Sports', 'Business', 'Society'],['Shopping']
30280,['Shopping', 'Society', 'Business', 'Arts'],['Shopping']
30285,['Society', 'Shopping', 'Business', 'Science'],['Shopping']
30317,['Society', 'Health', 'Adult', 'Shopping'],['Shopping']
30322,['Shopping', 'Sports', 'Arts', 'Society'],['Shopping']
30328,['Sports', 'Shopping', 'Arts', 'Science'],['Shopping']
30331,['Shopping', 'Games', 'Sports', 'Society'],['Shopping']
30344,['Arts', 'Shopping', 'Sports', 'Recreation'],['Shopping']
30355,['Shopping', 'Society', 'Recreation', 'Computers'],['Shopping']
30361,['Shopping', 'Home', 'Society', 'Sports'],['Shopping']
30367,['Society', 'Arts', 'Shopping', 'Adult'],['Shopping']
30374,['Shopping', 'Sports', 'Business', 'Society'],['Shopping']
30385,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30386,['Shopping', 'Sports', 'Society', 'Recreation'],['Shopping']
30393,['Shopping', 'Sports', 'Society', 'Home'],['Shopping']
30396,['Shopping', 'Arts', 'Science', 'Business'],['Shopping']
30400,['Shopping', 'Arts', 'Business', 'Sports'],['Shopping']
30402,['Shopping', 'Recreation', 'Business', 'Sports'],['Shopping']
30407,['Shopping', 'Sports', 'Society', 'Recreation'],['Shopping']
30416,['Shopping', 'Society', 'Sports', 'Reference'],['Shopping']
30422,['Shopping', 'Business', 'Computers', 'Reference'],['Shopping']
30424,['Shopping', 'Society', 'Adult', 'Sports'],['Shopping']
30427,['Shopping', 'Sports', 'Computers', 'Home'],['Shopping']
30448,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
30455,['Shopping', 'Sports', 'Business', 'Society'],['Shopping']
30465,['Shopping', 'Sports', 'Society', 'Computers'],['Shopping']
30470,['Shopping', 'Business', 'Computers', 'Arts'],['Shopping']
30471,['Society', 'Computers', 'Arts', 'Sports'],['Shopping']
30472,['Sports', 'Society', 'Shopping', 'Recreation'],['Sports', 'Shopping']
30491,['Shopping', 'Society', 'Home', 'Business'],['Shopping']
30499,['Shopping', 'Sports', 'Society', 'Home'],['Shopping']
30500,['Shopping', 'Society', 'Business', 'Adult'],['Shopping']
30503,['Shopping', 'Business', 'Adult', 'Sports'],['Shopping']
30505,['Shopping', 'Sports', 'Home', 'Society'],['Shopping']
30515,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
30516,['Shopping', 'Society', 'Recreation', 'Business'],['Shopping']
30524,['Shopping', 'Arts', 'Sports', 'Society'],['Shopping']
30531,['Shopping', 'Sports', 'Adult', 'Society'],['Shopping']
30537,['Shopping', 'Sports', 'Society', 'Arts'],['Shopping']
30545,['Shopping', 'Arts', 'Sports', 'Society'],['Shopping']
30547,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
30552,['Shopping', 'Recreation', 'Arts', 'Sports'],['Shopping']
30553,['Shopping', 'Arts', 'Society', 'Sports'],['Shopping']
30555,['Shopping', 'Society', 'Sports', 'Science'],['Shopping']
30558,['Shopping', 'Society', 'Sports', 'Science'],['Shopping']
30568,['Shopping', 'Health', 'Sports', 'Society'],['Shopping']
30570,['Shopping', 'Society', 'Sports', 'News'],['Shopping']
30577,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
30587,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
30593,['Shopping', 'Games', 'Arts', 'Sports'],['Shopping']
30598,['Shopping', 'Society', 'Business', 'Adult'],['Shopping']
30607,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
30610,['Shopping', 'Sports', 'Health', 'Society'],['Shopping']
30628,['Shopping', 'Society', 'Health', 'Games'],['Shopping']
30647,['Shopping', 'Society', 'Recreation', 'Sports'],['Shopping']
30654,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
30663,['Shopping', 'Computers', 'Business', 'Sports'],['Shopping']
30665,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
30671,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
30673,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
30675,['Business', 'Shopping', 'Arts', 'Sports'],['Shopping']
30677,['Shopping', 'Society', 'Home', 'Sports'],['Shopping']
30679,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
30689,['Arts', 'Business', 'Shopping', 'Sports'],['Shopping']
30692,['Shopping', 'Adult', 'Sports', 'Society'],['Shopping']
30695,['Shopping', 'Business', 'Health', 'Arts'],['Shopping']
30699,['Shopping', 'Society', 'Business', 'Sports'],['Shopping']
30707,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
30716,['Shopping', 'Society', 'Sports', 'Science'],['Shopping']
30722,['Shopping', 'Business', 'Computers', 'Arts'],['Shopping']
30729,['Shopping', 'Sports', 'Society', 'Arts'],['Shopping']
30733,['Shopping', 'Home', 'Sports', 'Society'],['Shopping']
30739,['Shopping', 'Society', 'News', 'Sports'],['Shopping']
30740,['Shopping', 'Sports', 'Society', 'Recreation'],['Shopping']
30746,['Shopping', 'Business', 'Society', 'Sports'],['Shopping']
30761,['Shopping', 'Sports', 'Health', 'Business'],['Shopping']
30773,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
30777,['Shopping', 'Sports', 'Home', 'Health'],['Shopping']
30784,['Shopping', 'Computers', 'Business', 'Sports'],['Shopping']
30790,['Society', 'Shopping', 'Computers', 'Sports'],['Shopping']
30796,['Shopping', 'Society', 'Recreation', 'Health'],['Shopping']
30808,['Shopping', 'Society', 'Business', 'Health'],['Shopping']
30816,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
30827,['Shopping', 'Business', 'Sports', 'Home'],['Shopping']
30828,['Shopping', 'Society', 'Reference', 'Sports'],['Shopping']
30834,['Shopping', 'Recreation', 'Home', 'Business'],['Shopping']
30835,['Shopping', 'Sports', 'Business', 'Society'],['Shopping']
30842,['Shopping', 'Sports', 'Games', 'Society'],['Shopping']
30847,['Business', 'Shopping', 'Home', 'Society'],['Shopping']
30874,['Business', 'Sports', 'Society', 'Shopping'],['Shopping']
30896,['Recreation', 'Sports', 'Society', 'Shopping'],['Shopping']
30918,['Shopping', 'Sports', 'Health', 'Society'],['Shopping']
30938,['Shopping', 'Games', 'Computers', 'Business'],['Shopping']
30939,['Shopping', 'Reference', 'Recreation', 'Home'],['Shopping']
30957,['Shopping', 'Recreation', 'Computers', 'Arts'],['Shopping']
30972,['Shopping', 'Society', 'Arts', 'Business'],['Shopping']
30990,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
30997,['Shopping', 'Arts', 'Reference', 'News'],['Shopping']
31005,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
31006,['Shopping', 'Games', 'Sports', 'Society'],['Shopping']
31008,['Shopping', 'Arts', 'Sports', 'Society'],['Shopping']
31011,['Shopping', 'Science', 'Home', 'Computers'],['Shopping']
31013,['Shopping', 'Games', 'Computers', 'Arts'],['Shopping']
31020,['Shopping', 'Sports', 'Business', 'Society'],['Shopping']
31025,['Shopping', 'Business', 'Home', 'Games'],['Shopping']
31028,['Sports', 'Shopping', 'Business', 'Arts'],['Shopping']
31032,['Shopping', 'Arts', 'Society', 'Home'],['Shopping']
31034,['Shopping', 'Society', 'Reference', 'Recreation'],['Shopping']
31045,['Shopping', 'Games', 'Sports', 'Science'],['Shopping']
31054,['Shopping', 'Health', 'Sports', 'Society'],['Shopping']
31058,['Shopping', 'Arts', 'Sports', 'Society'],['Shopping']
31065,['Shopping', 'Business', 'Arts', 'Sports'],['Shopping']
31077,['Shopping', 'Business', 'Sports', 'Recreation'],['Shopping']
31079,['Shopping', 'Society', 'Recreation', 'News'],['Shopping']
31080,['Games', 'Sports', 'Society', 'Recreation'],['Shopping']
31100,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
31108,['Shopping', 'Health', 'Business', 'Sports'],['Shopping']
31119,['Shopping', 'Sports', 'Recreation', 'Home'],['Shopping']
31146,['Shopping', 'Sports', 'Computers', 'Business'],['Shopping']
31154,['Shopping', 'Sports', 'Computers', 'Business'],['Shopping']
31158,['Shopping', 'Business', 'Society', 'Computers'],['Shopping']
31166,['Shopping', 'Business', 'Home', 'Health'],['Shopping']
31169,['Shopping', 'Health', 'Sports', 'Society'],['Shopping']
31170,['Shopping', 'Health', 'Sports', 'Society'],['Shopping']
31180,['Health', 'Computers', 'Sports', 'Society'],['Shopping']
31181,['Society', 'Shopping', 'Sports', 'Games'],['Shopping']
31196,['Shopping', 'Society', 'News', 'Health'],['Shopping']
31207,['Shopping', 'Health', 'Business', 'Sports'],['Shopping']
31212,['Shopping', 'Sports', 'Business', 'Society'],['Shopping']
31223,['Shopping', 'Sports', 'Health', 'Home'],['Shopping']
31228,['Shopping', 'Computers', 'Business', 'Sports'],['Shopping']
31241,['Health', 'Shopping', 'Computers', 'Society'],['Shopping']
31247,['Shopping', 'Arts', 'Computers', 'Science'],['Shopping']
31250,['Health', 'Computers', 'Society', 'Reference'],['Shopping']
31253,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
31254,['Shopping', 'Computers', 'Sports', 'Arts'],['Shopping']
31273,['Shopping', 'Health', 'Business', 'Society'],['Shopping']
31274,['Shopping', 'Adult', 'Sports', 'Society'],['Shopping']
31276,['Shopping', 'Society', 'Recreation', 'Business'],['Shopping']
31277,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
31281,['Shopping', 'Sports', 'Society', 'Health'],['Shopping']
31283,['Business', 'Society', 'Shopping', 'Computers'],['Shopping']
31307,['Shopping', 'Sports', 'Reference', 'Society'],['Shopping']
31321,['Shopping', 'Sports', 'Recreation', 'Computers'],['Shopping']
31327,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
31330,['Shopping', 'Sports', 'Home', 'Arts'],['Shopping']
31334,['Shopping', 'Arts', 'Sports', 'Society'],['Shopping']
31337,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
31344,['Shopping', 'Arts', 'Home', 'Society'],['Shopping']
31367,['Shopping', 'Society', 'Games', 'Business'],['Shopping']
31373,['Shopping', 'Computers', 'Health', 'Sports'],['Shopping']
31380,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
31391,['Shopping', 'Arts', 'Health', 'Sports'],['Shopping']
31399,['Shopping', 'Society', 'Adult', 'Sports'],['Shopping']
31407,['Shopping', 'Computers', 'Adult', 'Sports'],['Shopping']
31435,['Shopping', 'Arts', 'Society', 'Adult'],['Shopping']
31439,['Shopping', 'Games', 'Sports', 'Society'],['Shopping']
31451,['Shopping', 'Sports', 'Arts', 'Society'],['Shopping']
31456,['Shopping', 'Games', 'Arts', 'Sports'],['Shopping']
31459,['Shopping', 'Computers', 'Home', 'Business'],['Shopping']
31464,['Sports', 'Health', 'Computers', 'Society'],['Shopping']
31477,['Shopping', 'Home', 'Science', 'Health'],['Shopping']
31489,['Shopping', 'Home', 'Computers', 'Business'],['Shopping']
31496,['Sports', 'Shopping', 'Home', 'Business'],['Shopping']
31519,['Shopping', 'Health', 'Business', 'Society'],['Shopping']
31520,['Shopping', 'Business', 'Arts', 'Sports'],['Shopping']
31521,['Shopping', 'Home', 'Sports', 'Society'],['Shopping']
31523,['Shopping', 'Business', 'Games', 'Sports'],['Shopping']
31527,['Shopping', 'Society', 'Recreation', 'Computers'],['Shopping']
31543,['Shopping', 'Society', 'Home', 'Business'],['Shopping']
31551,['Computers', 'Shopping', 'Business', 'Recreation'],['Shopping']
31556,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
31563,['Shopping', 'Society', 'Computers', 'Sports'],['Shopping']
31569,['Shopping', 'Sports', 'Society', 'Recreation'],['Shopping']
31586,['Shopping', 'Sports', 'Business', 'Recreation'],['Shopping']
31587,['Shopping', 'Computers', 'Business', 'Adult'],['Shopping']
31588,['Shopping', 'Business', 'Sports', 'Computers'],['Shopping']
31589,['Shopping', 'Sports', 'Business', 'Society'],['Shopping']
31596,['Shopping', 'Sports', 'Business', 'Arts'],['Shopping']
31600,['Shopping', 'Society', 'Business', 'Games'],['Shopping']
31601,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
31622,['Shopping', 'Reference', 'Computers', 'Sports'],['Shopping']
31624,['Society', 'Home', 'Business', 'Recreation'],['Shopping']
31627,['Shopping', 'Society', 'Arts', 'Sports'],['Shopping']
31641,['Shopping', 'Games', 'Society', 'Business'],['Shopping']
31644,['Shopping', 'Business', 'Sports', 'Computers'],['Shopping']
31651,['Shopping', 'Science', 'Sports', 'Recreation'],['Shopping']
31665,['Shopping', 'Society', 'Business', 'Sports'],['Shopping']
31666,['Shopping', 'Society', 'Arts', 'Sports'],['Shopping']
31676,['Shopping', 'Society', 'Games', 'Health'],['Shopping']
31679,['Shopping', 'Recreation', 'Business', 'Sports'],['Shopping']
31683,['Shopping', 'Sports', 'Arts', 'Society'],['Shopping']
31687,['Shopping', 'Sports', 'Recreation', 'Arts'],['Shopping']
31691,['Shopping', 'Sports', 'Society', 'Computers'],['Shopping']
31713,['Shopping', 'Health', 'Reference', 'Business'],['Shopping']
31721,['Shopping', 'Business', 'Society', 'Sports'],['Shopping']
31730,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
31734,['Shopping', 'Recreation', 'News', 'Computers'],['Shopping']
31735,['Shopping', 'Home', 'Arts', 'Sports'],['Shopping']
31739,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
31747,['Shopping', 'Business', 'Society', 'Health'],['Shopping']
31751,['Shopping', 'Society', 'Sports', 'Reference'],['Shopping']
31757,['Shopping', 'Games', 'Adult', 'Sports'],['Shopping']
31767,['Society', 'Health', 'Computers', 'Shopping'],['Shopping']
31768,['Shopping', 'Recreation', 'Business', 'Arts'],['Shopping']
31773,['Shopping', 'Science', 'Sports', 'Society'],['Shopping']
31776,['Shopping', 'Society', 'Recreation', 'Computers'],['Shopping']
31780,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
31782,['Shopping', 'Reference', 'Computers', 'Sports'],['Shopping']
31795,['Shopping', 'Sports', 'Home', 'Computers'],['Shopping']
31797,['Shopping', 'Arts', 'Science', 'Computers'],['Shopping']
31802,['Shopping', 'Science', 'Arts', 'Recreation'],['Shopping']
