ref id,Predicted,Actual
0,['Business', 'Society', 'Arts', 'Sports'],['Adult']
29679,['Shopping', 'Home', 'Recreation', 'Society'],['Shopping']
29696,['Games', 'Home', 'Adult', 'Recreation'],['Shopping']
29726,['Business', 'Home', 'Society', 'Health'],['Shopping']
29728,['Home', 'Recreation', 'Business', 'Shopping'],['Shopping']
29729,['Business', 'Home', 'News', 'Shopping'],['Shopping']
29743,['Shopping', 'Society', 'Business', 'Recreation'],['Shopping']
29778,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
29797,['Business', 'Shopping', 'Recreation', 'Society'],['Shopping']
29803,['Shopping', 'Business', 'Recreation', 'Science'],['Shopping']
29806,['Shopping', 'Recreation', 'Business', 'Sports'],['Shopping']
29809,['Shopping', 'Business', 'Recreation', 'Home'],['Shopping']
29812,['Shopping', 'Business', 'Society', 'Sports'],['Shopping']
29817,['Shopping', 'Computers', 'Arts', 'Sports'],['Shopping']
29819,['Shopping', 'Recreation', 'Arts', 'Sports'],['Shopping']
29824,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
29833,['Shopping', 'Recreation', 'Society', 'Sports'],['Shopping']
29844,['Society', 'Recreation', 'Shopping', 'Computers'],['Shopping']
29848,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
29849,['Shopping', 'Recreation', 'Sports', 'Society'],['Shopping']
29854,['Shopping', 'Business', 'Arts', 'Science'],['Shopping']
29872,['Shopping', 'Business', 'Arts', 'Science'],['Shopping']
29886,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
29887,['Shopping', 'Business', 'Science', 'Health'],['Shopping']
29902,['Shopping', 'Business', 'Society', 'Sports'],['Shopping']
29914,['Business', 'Shopping', 'Home', 'Arts'],['Shopping']
29918,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
29920,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
29921,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
29926,['Shopping', 'Business', 'Computers', 'Society'],['Shopping']
29927,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
29951,['Shopping', 'Business', 'Arts', 'Computers'],['Shopping']
29956,['Shopping', 'Adult', 'Business', 'Recreation'],['Shopping']
29959,['Shopping', 'Adult', 'Society', 'Sports'],['Shopping']
29995,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
29996,['Shopping', 'Business', 'Society', 'Computers'],['Shopping']
30009,['Shopping', 'Arts', 'Computers', 'Society'],['Shopping']
30010,['Shopping', 'Computers', 'Business', 'Home'],['Shopping']
30013,['Computers', 'Recreation', 'Society', 'Shopping'],['Shopping']
30016,['Shopping', 'Business', 'Home', 'Recreation'],['Shopping']
30021,['Computers', 'Shopping', 'Business', 'Society'],['Shopping']
30024,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30031,['Shopping', 'Business', 'Sports', 'News'],['Shopping']
30041,['Shopping', 'Business', 'Science', 'Home'],['Shopping']
30048,['Shopping', 'Society', 'Home', 'Business'],['Shopping']
30049,['Shopping', 'Business', 'Home', 'Computers'],['Shopping']
30050,['Society', 'Shopping', 'Recreation', 'Sports'],['Shopping']
30051,['Shopping', 'Business', 'Home', 'Science'],['Shopping']
30075,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30087,['Shopping', 'Business', 'Computers', 'Science'],['Shopping']
30143,['Shopping', 'Home', 'Business', 'Society'],['Shopping']
30145,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30146,['Shopping', 'Home', 'Business', 'Society'],['Shopping']
30152,['Shopping', 'Business', 'Home', 'Arts'],['Shopping']
30153,['Shopping', 'Arts', 'Business', 'Home'],['Shopping']
30162,['Shopping', 'Home', 'Society', 'Arts'],['Shopping']
30171,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30183,['Shopping', 'Arts', 'Society', 'Business'],['Shopping']
30200,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30206,['Shopping', 'Business', 'Arts', 'Home'],['Shopping']
30210,['Shopping', 'Business', 'Computers', 'Arts'],['Shopping']
30216,['Shopping', 'Arts', 'Business', 'Society'],['Shopping']
30221,['Business', 'Shopping', 'Society', 'Recreation'],['Shopping']
30227,['Shopping', 'Arts', 'Business', 'Computers'],['Shopping']
30231,['Shopping', 'Arts', 'Business', 'Recreation'],['Shopping']
30259,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30266,['Shopping', 'Society', 'Sports', 'Arts'],['Shopping']
30268,['Shopping', 'Business', 'Arts', 'Science'],['Shopping']
30280,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30285,['Shopping', 'Business', 'Arts', 'Computers'],['Shopping']
30317,['Society', 'Shopping', 'Sports', 'Arts'],['Shopping']
30322,['Shopping', 'Society', 'Business', 'Arts'],['Shopping']
30328,['Shopping', 'Arts', 'Recreation', 'Society'],['Shopping']
30331,['Sports', 'Society', 'Shopping', 'Games'],['Shopping']
30344,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30355,['Society', 'Recreation', 'Shopping', 'Home'],['Shopping']
30361,['Shopping', 'Home', 'Business', 'Society'],['Shopping']
30367,['Home', 'Shopping', 'Science', 'Business'],['Shopping']
30374,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30385,['Business', 'Shopping', 'Society', 'Arts'],['Shopping']
30386,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30393,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30396,['Shopping', 'Recreation', 'Arts', 'Business'],['Shopping']
30400,['Shopping', 'Arts', 'Business', 'Society'],['Shopping']
30402,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
30407,['Shopping', 'Society', 'Sports', 'Arts'],['Shopping']
30416,['Arts', 'Shopping', 'Sports', 'Society'],['Shopping']
30422,['Business', 'Shopping', 'Sports', 'Recreation'],['Shopping']
30424,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30427,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
30448,['Shopping', 'Arts', 'Business', 'Reference'],['Shopping']
30455,['Shopping', 'Arts', 'Recreation', 'Games'],['Shopping']
30465,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30470,['Shopping', 'Business', 'Arts', 'Science'],['Shopping']
30471,['Arts', 'Adult', 'Sports', 'Society'],['Shopping']
30472,['Sports', 'Recreation', 'News', 'Games'],['Sports', 'Shopping']
30491,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
30499,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30500,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30503,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
30505,['Shopping', 'Society', 'Recreation', 'Arts'],['Shopping']
30515,['Shopping', 'Business', 'Sports', 'Recreation'],['Shopping']
30516,['Shopping', 'Arts', 'Home', 'Recreation'],['Shopping']
30524,['Shopping', 'Arts', 'Business', 'Society'],['Shopping']
30531,['Shopping', 'Home', 'Business', 'Arts'],['Shopping']
30537,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
30545,['Shopping', 'Business', 'Health', 'Science'],['Shopping']
30547,['Shopping', 'Arts', 'Business', 'Science'],['Shopping']
30552,['Shopping', 'Society', 'Arts', 'Home'],['Shopping']
30553,['Shopping', 'Society', 'Arts', 'Sports'],['Shopping']
30555,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30558,['Shopping', 'Arts', 'Society', 'Business'],['Shopping']
30568,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
30570,['Business', 'Society', 'Shopping', 'Arts'],['Shopping']
30577,['Shopping', 'Business', 'Sports', 'Arts'],['Shopping']
30587,['Shopping', 'Arts', 'Society', 'Home'],['Shopping']
30593,['Shopping', 'Arts', 'Society', 'Sports'],['Shopping']
30598,['Shopping', 'Home', 'Recreation', 'Society'],['Shopping']
30607,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30610,['Shopping', 'Home', 'Society', 'Business'],['Shopping']
30628,['Society', 'Shopping', 'Arts', 'Sports'],['Shopping']
30647,['Shopping', 'Business', 'Sports', 'Science'],['Shopping']
30654,['Shopping', 'Home', 'Business', 'Society'],['Shopping']
30663,['Shopping', 'Business', 'Arts', 'Recreation'],['Shopping']
30665,['Shopping', 'Society', 'Business', 'Arts'],['Shopping']
30671,['Shopping', 'Business', 'Society', 'Home'],['Shopping']
30673,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30675,['Business', 'Shopping', 'Arts', 'Home'],['Shopping']
30677,['Shopping', 'Business', 'Health', 'Arts'],['Shopping']
30679,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
30689,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
30692,['Shopping', 'Home', 'Society', 'Business'],['Shopping']
30695,['Shopping', 'Society', 'Home', 'Business'],['Shopping']
30699,['Shopping', 'Business', 'Home', 'Society'],['Shopping']
30707,['Shopping', 'Business', 'Science', 'Society'],['Shopping']
30716,['Shopping', 'Business', 'Arts', 'Recreation'],['Shopping']
30722,['Shopping', 'Society', 'Sports', 'Business'],['Shopping']
30729,['Shopping', 'Home', 'Society', 'Business'],['Shopping']
30733,['Shopping', 'Business', 'Arts', 'Home'],['Shopping']
30739,['Shopping', 'Business', 'Society', 'Home'],['Shopping']
30740,['Shopping', 'Society', 'Home', 'Business'],['Shopping']
30746,['Shopping', 'Business', 'Home', 'Society'],['Shopping']
30761,['Shopping', 'Business', 'Home', 'Society'],['Shopping']
30773,['Shopping', 'Society', 'Business', 'Home'],['Shopping']
30777,['Shopping', 'Business', 'Society', 'Sports'],['Shopping']
30784,['Shopping', 'Business', 'Arts', 'Sports'],['Shopping']
30790,['Recreation', 'Shopping', 'Computers', 'Society'],['Shopping']
30796,['Shopping', 'Home', 'Society', 'Arts'],['Shopping']
30808,['Shopping', 'Health', 'Business', 'Society'],['Shopping']
30816,['Shopping', 'Business', 'Home', 'Arts'],['Shopping']
30827,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30828,['Shopping', 'Home', 'Society', 'Business'],['Shopping']
30834,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
30835,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30842,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30847,['Recreation', 'Society', 'Business', 'Shopping'],['Shopping']
30874,['Business', 'Shopping', 'Recreation', 'Society'],['Shopping']
30896,['Sports', 'Society', 'Recreation', 'Business'],['Shopping']
30918,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
30938,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30939,['Shopping', 'Business', 'Home', 'Society'],['Shopping']
30957,['Shopping', 'Business', 'Society', 'Sports'],['Shopping']
30972,['Shopping', 'Business', 'Home', 'Society'],['Shopping']
30990,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
30997,['Society', 'Shopping', 'Arts', 'Sports'],['Shopping']
31005,['Shopping', 'Society', 'Business', 'Health'],['Shopping']
31006,['Shopping', 'Business', 'Science', 'Society'],['Shopping']
31008,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
31011,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
31013,['Shopping', 'Business', 'Science', 'Recreation'],['Shopping']
31020,['Shopping', 'Business', 'Arts', 'Computers'],['Shopping']
31025,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
31028,['Shopping', 'Business', 'Sports', 'Recreation'],['Shopping']
31032,['Shopping', 'Society', 'Arts', 'Business'],['Shopping']
31034,['Shopping', 'Society', 'Recreation', 'Sports'],['Shopping']
31045,['Society', 'Shopping', 'Sports', 'Business'],['Shopping']
31054,['Shopping', 'Society', 'Sports', 'Business'],['Shopping']
31058,['Shopping', 'Society', 'Sports', 'Adult'],['Shopping']
31065,['Shopping', 'Arts', 'Home', 'Society'],['Shopping']
31077,['Shopping', 'Arts', 'Society', 'Recreation'],['Shopping']
31079,['Shopping', 'Business', 'Computers', 'Arts'],['Shopping']
31080,['Sports', 'Computers', 'Arts', 'Recreation'],['Shopping']
31100,['Shopping', 'Sports', 'Society', 'Arts'],['Shopping']
31108,['Shopping', 'Business', 'Arts', 'Science'],['Shopping']
31119,['Shopping', 'Society', 'Sports', 'Games'],['Shopping']
31146,['Shopping', 'Sports', 'Recreation', 'Business'],['Shopping']
31154,['Shopping', 'Society', 'Business', 'News'],['Shopping']
31158,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
31166,['Shopping', 'Health', 'Society', 'Home'],['Shopping']
31169,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
31170,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
31180,['Health', 'Society', 'Business', 'Shopping'],['Shopping']
31181,['Sports', 'Business', 'Recreation', 'Arts'],['Shopping']
31196,['Health', 'Shopping', 'Society', 'Business'],['Shopping']
31207,['Shopping', 'Business', 'Sports', 'Science'],['Shopping']
31212,['Health', 'Shopping', 'Business', 'Society'],['Shopping']
31223,['Business', 'Shopping', 'Health', 'Science'],['Shopping']
31228,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
31241,['Health', 'Shopping', 'Society', 'Business'],['Shopping']
31247,['Shopping', 'Health', 'Arts', 'Society'],['Shopping']
31250,['Health', 'Shopping', 'Society', 'Sports'],['Shopping']
31253,['Shopping', 'Business', 'Society', 'Home'],['Shopping']
31254,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
31273,['Shopping', 'Computers', 'Business', 'Science'],['Shopping']
31274,['Shopping', 'Adult', 'Reference', 'Business'],['Shopping']
31276,['Shopping', 'Business', 'Arts', 'Science'],['Shopping']
31277,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
31281,['Business', 'Shopping', 'Health', 'Computers'],['Shopping']
31283,['Business', 'Shopping', 'Arts', 'Society'],['Shopping']
31307,['Shopping', 'Adult', 'Society', 'Sports'],['Shopping']
31321,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
31327,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
31330,['Shopping', 'Business', 'Society', 'Science'],['Shopping']
31334,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
31337,['Shopping', 'Home', 'Society', 'Business'],['Shopping']
31344,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
31367,['Shopping', 'Society', 'Arts', 'Business'],['Shopping']
31373,['Shopping', 'Society', 'Business', 'Sports'],['Shopping']
31380,['Business', 'Shopping', 'Computers', 'Society'],['Shopping']
31391,['Shopping', 'Business', 'Society', 'Sports'],['Shopping']
31399,['Shopping', 'Recreation', 'Business', 'Home'],['Shopping']
31407,['Shopping', 'Society', 'Sports', 'Business'],['Shopping']
31435,['Shopping', 'Business', 'Arts', 'Computers'],['Shopping']
31439,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
31451,['Shopping', 'Business', 'Computers', 'Arts'],['Shopping']
31456,['Shopping', 'Home', 'Society', 'Sports'],['Shopping']
31459,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
31464,['Shopping', 'Society', 'Arts', 'Home'],['Shopping']
31477,['Society', 'Sports', 'Arts', 'Recreation'],['Shopping']
31489,['Shopping', 'Home', 'Business', 'Society'],['Shopping']
31496,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
31519,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
31520,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
31521,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
31523,['Shopping', 'Business', 'Arts', 'Home'],['Shopping']
31527,['Shopping', 'Business', 'Health', 'Arts'],['Shopping']
31543,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
31551,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
31556,['Shopping', 'Business', 'Home', 'Computers'],['Shopping']
31563,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
31569,['Shopping', 'Business', 'Arts', 'Science'],['Shopping']
31586,['Business', 'Shopping', 'Sports', 'Society'],['Shopping']
31587,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
31588,['Shopping', 'Business', 'Science', 'Computers'],['Shopping']
31589,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
31596,['Shopping', 'Business', 'Science', 'Society'],['Shopping']
31600,['Shopping', 'Home', 'Business', 'Society'],['Shopping']
