ref id,Predicted,Actual
34079,['Society', 'Shopping', 'Recreation', 'Sports'],['Shopping']
58762,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
24671,['Arts', 'Recreation', 'Health', 'Home'],['Recreation']
24677,['Recreation', 'Business', 'Arts', 'Science'],['Recreation']
24679,['Recreation', 'Sports', 'Business', 'Shopping'],['Recreation']
58775,['Shopping', 'Business', 'Science', 'Home'],['Shopping']
24694,['Recreation', 'Science', 'Health', 'Business'],['Recreation']
58787,['Shopping', 'Business', 'Arts', 'Recreation'],['Shopping']
58791,['Shopping', 'Arts', 'Recreation', 'Business'],['Shopping']
58800,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
24713,['Recreation', 'Business', 'Society', 'Arts'],['Recreation']
24714,['Recreation', 'Business', 'Computers', 'Arts'],['Recreation']
24721,['Recreation', 'Business', 'Arts', 'Computers'],['Recreation']
58815,['Shopping', 'Business', 'Recreation', 'Science'],['Shopping']
58816,['Shopping', 'Business', 'Recreation', 'Sports'],['Shopping']
58822,['Home', 'Business', 'Shopping', 'Society'],['Shopping', 'Business']
58842,['Shopping', 'Business', 'Recreation', 'Sports'],['Shopping']
24749,['Recreation', 'Society', 'Science', 'Arts'],['Recreation']
58862,['Shopping', 'Science', 'Recreation', 'Computers'],['Shopping']
24786,['Recreation', 'Shopping', 'Business', 'Arts'],['Recreation']
24787,['Recreation', 'Business', 'Adult', 'Reference'],['Recreation']
24790,['Recreation', 'Business', 'Science', 'Arts'],['Recreation']
24792,['Recreation', 'Business', 'Arts', 'Science'],['Recreation']
58886,['Shopping', 'Health', 'Business', 'Computers'],['Shopping']
24795,['Recreation', 'Business', 'Arts', 'Science'],['Recreation']
24796,['Computers', 'Business', 'Recreation', 'Shopping'],['Recreation']
24797,['Recreation', 'Business', 'Reference', 'Computers'],['Recreation']
58891,['Shopping', 'Society', 'Business', 'Recreation'],['Shopping']
58900,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
24816,['Recreation', 'Business', 'Arts', 'Sports'],['Recreation']
58918,['Shopping', 'Society', 'Recreation', 'Home'],['Shopping']
58923,['Shopping', 'Society', 'Recreation', 'Games'],['Shopping']
24832,['Recreation', 'Science', 'Business', 'Reference'],['Recreation']
24833,['Recreation', 'Arts', 'Computers', 'Business'],['Recreation']
58941,['Computers', 'Business', 'Shopping', 'Recreation'],['Shopping']
58943,['Shopping', 'Business', 'Games', 'Recreation'],['Shopping']
58944,['Shopping', 'Society', 'Business', 'Recreation'],['Shopping']
58948,['Shopping', 'Home', 'Business', 'Recreation'],['Shopping']
24855,['Recreation', 'Business', 'Arts', 'Reference'],['Recreation']
24859,['Recreation', 'Arts', 'Shopping', 'Business'],['Recreation']
58953,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
24869,['Recreation', 'Business', 'Computers', 'Games'],['Recreation']
24872,['Recreation', 'Computers', 'Arts', 'Business'],['Recreation']
58970,['Shopping', 'Business', 'Adult', 'Recreation'],['Shopping']
58977,['Shopping', 'Business', 'Home', 'Computers'],['Shopping']
24882,['Recreation', 'Business', 'Arts', 'Sports'],['Recreation']
24886,['Arts', 'Recreation', 'Reference', 'Business'],['Recreation']
58995,['Shopping', 'Business', 'Computers', 'Science'],['Shopping']
59004,['Shopping', 'Arts', 'Recreation', 'Business'],['Shopping']
59007,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
24918,['Recreation', 'Business', 'Reference', 'Arts'],['Recreation']
59017,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
24922,['Recreation', 'Games', 'Business', 'Arts'],['Recreation']
59025,['Shopping', 'Business', 'Computers', 'Arts'],['Shopping']
59026,['Shopping', 'Arts', 'Society', 'Recreation'],['Shopping']
59028,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
24936,['Recreation', 'Business', 'Arts', 'Home'],['Recreation']
24940,['Recreation', 'Business', 'Arts', 'Games'],['Recreation']
24942,['Recreation', 'Sports', 'Arts', 'Shopping'],['Recreation']
59039,['Adult', 'Shopping', 'Society', 'Arts'],['Shopping']
59040,['Shopping', 'Arts', 'Recreation', 'Business'],['Shopping']
24948,['Recreation', 'Arts', 'Shopping', 'Business'],['Recreation']
59048,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
59049,['Shopping', 'Science', 'Business', 'Computers'],['Shopping']
24953,['Recreation', 'Business', 'Arts', 'Computers'],['Recreation']
24957,['Recreation', 'Sports', 'Business', 'Arts'],['Recreation']
24960,['Recreation', 'Home', 'Arts', 'Business'],['Shopping', 'Recreation']
59060,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
59064,['Shopping', 'Business', 'Arts', 'Science'],['Shopping']
24968,['Computers', 'Recreation', 'Health', 'Arts'],['Recreation']
24970,['Recreation', 'Arts', 'Society', 'Computers'],['Recreation']
59069,['Shopping', 'Business', 'Home', 'Society'],['Shopping']
59073,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
24984,['Recreation', 'Business', 'Science', 'Reference'],['Recreation']
59086,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
59088,['Shopping', 'Computers', 'Business', 'Arts'],['Shopping']
59092,['Shopping', 'Business', 'Recreation', 'Sports'],['Shopping']
59094,['Computers', 'Business', 'Shopping', 'Recreation'],['Reference']
59095,['Science', 'Adult', 'Recreation', 'Shopping'],['Science']
24996,['Recreation', 'Shopping', 'Arts', 'Adult'],['Recreation']
24997,['Recreation', 'Shopping', 'Business', 'Computers'],['Recreation']
59096,['Recreation', 'Business', 'Computers', 'Shopping'],['Computers']
59103,['Shopping', 'Recreation', 'Business', 'Computers'],['Shopping']
25004,['Recreation', 'Health', 'Arts', 'Society'],['Recreation']
59104,['Shopping', 'Business', 'Society', 'Health'],['Shopping']
25006,['Recreation', 'Computers', 'Health', 'Business'],['Recreation']
59105,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
59107,['Shopping', 'Business', 'Science', 'Recreation'],['Shopping']
59108,['Shopping', 'Business', 'Home', 'Recreation'],['Shopping']
25028,['Recreation', 'Health', 'Arts', 'Business'],['Recreation']
59135,['Society', 'Shopping', 'Health', 'Sports'],['Society']
59152,['Sports', 'Business', 'Recreation', 'Computers'],['Sports']
59153,['Sports', 'Shopping', 'Business', 'Recreation'],['Sports']
59157,['Sports', 'Recreation', 'Arts', 'Business'],['Sports']
25059,['Arts', 'Recreation', 'Business', 'Computers'],['Recreation']
59162,['Sports', 'Recreation', 'Business', 'Shopping'],['Sports']
59166,['Sports', 'Society', 'Recreation', 'Arts'],['Sports']
59169,['Sports', 'Recreation', 'Business', 'Arts'],['Sports']
25073,['Recreation', 'Arts', 'Games', 'Computers'],['Recreation']
25076,['Recreation', 'Business', 'Computers', 'Arts'],['Recreation']
59177,['Computers', 'Business', 'Shopping', 'Recreation'],['Computers']
59185,['Adult', 'Business', 'Shopping', 'Recreation'],['Adult']
25094,['Recreation', 'Reference', 'Business', 'Computers'],['Recreation']
25098,['Recreation', 'Shopping', 'Business', 'Sports'],['Recreation']
59198,['Business', 'Shopping', 'Recreation', 'Sports'],['Society', 'Arts']
25101,['Recreation', 'Business', 'Arts', 'Shopping'],['Recreation']
25109,['Recreation', 'Arts', 'Business', 'News'],['Recreation']
59218,['Business', 'Home', 'Shopping', 'Computers'],['Computers']
25130,['Recreation', 'News', 'Science', 'Arts'],['Recreation']
25132,['Recreation', 'Business', 'Arts', 'Health'],['Recreation']
25137,['Recreation', 'Business', 'Games', 'Arts'],['Recreation']
25140,['Recreation', 'Business', 'Science', 'Arts'],['Recreation']
59254,['Sports', 'Health', 'Science', 'Recreation'],['Health']
59257,['Home', 'Arts', 'Recreation', 'Business'],['Home']
25161,['Recreation', 'Computers', 'Science', 'Health'],['Recreation']
25163,['Recreation', 'Arts', 'Reference', 'Computers'],['Recreation']
59272,['Recreation', 'Shopping', 'Business', 'Computers'],['News']
59273,['Business', 'Arts', 'Shopping', 'Computers'],['News']
25172,['Recreation', 'Arts', 'Reference', 'News'],['Recreation']
57773,['Recreation', 'Arts', 'Computers', 'Business'],['Recreation']
58385,['Computers', 'Business', 'Shopping', 'Society'],['Science']
25186,['Recreation', 'Arts', 'Computers', 'Business'],['Recreation']
58968,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
25211,['Recreation', 'Business', 'Arts', 'Shopping'],['Recreation']
25223,['Health', 'Recreation', 'Business', 'Computers'],['Recreation']
25240,['Recreation', 'Business', 'Shopping', 'Society'],['Recreation']
25244,['Recreation', 'Business', 'Shopping', 'Society'],['Recreation']
25249,['Business', 'Recreation', 'Arts', 'Reference'],['Recreation']
25251,['Recreation', 'News', 'Arts', 'Science'],['Recreation']
25252,['Recreation', 'Business', 'Arts', 'Shopping'],['Recreation']
25255,['Sports', 'Recreation', 'Business', 'Games'],['Recreation']
25262,['Recreation', 'Computers', 'Business', 'Arts'],['Recreation']
25264,['Recreation', 'Business', 'Sports', 'Arts'],['Recreation']
25265,['Recreation', 'Business', 'Games', 'Computers'],['Recreation']
25270,['Recreation', 'Computers', 'Reference', 'Games'],['Recreation']
25285,['Society', 'Science', 'Computers', 'Recreation'],['Reference']
25290,['News', 'Recreation', 'Arts', 'Reference'],['Reference']
25293,['Reference', 'Arts', 'Recreation', 'Science'],['Reference']
25310,['Business', 'Society', 'Recreation', 'Science'],['Reference']
25313,['Computers', 'Business', 'Reference', 'Science'],['Reference']
25320,['Reference', 'Recreation', 'Science', 'Computers'],['Reference']
25332,['Business', 'Science', 'Arts', 'Computers'],['Reference']
25333,['Reference', 'Recreation', 'Business', 'Arts'],['Reference']
25334,['Reference', 'Science', 'Adult', 'Recreation'],['Reference']
25350,['Reference', 'Business', 'Science', 'Recreation'],['Reference']
25362,['Reference', 'Recreation', 'Society', 'News'],['Reference']
25366,['Business', 'Computers', 'Reference', 'Science'],['Reference']
25373,['Reference', 'Recreation', 'Business', 'News'],['Reference']
25386,['Reference', 'Arts', 'Business', 'Recreation'],['Reference']
25387,['Recreation', 'Reference', 'Arts', 'Business'],['Reference']
25397,['Home', 'Reference', 'Arts', 'Recreation'],['Reference']
25409,['Recreation', 'Reference', 'Arts', 'Business'],['Reference']
25413,['Reference', 'News', 'Recreation', 'Arts'],['Reference']
25426,['Reference', 'Society', 'Health', 'Home'],['Reference']
25432,['Reference', 'Recreation', 'Arts', 'Business'],['Reference']
25433,['Computers', 'Business', 'Reference', 'Science'],['Reference']
25442,['Computers', 'Arts', 'Business', 'Health'],['Reference']
25457,['Science', 'Recreation', 'Business', 'Home'],['Reference']
25458,['Computers', 'Business', 'Arts', 'Science'],['Reference']
25467,['Computers', 'Business', 'Reference', 'Recreation'],['Reference']
25472,['Recreation', 'Health', 'Business', 'Home'],['Reference']
25478,['Reference', 'Recreation', 'Arts', 'Science'],['Reference']
25482,['Arts', 'Recreation', 'Reference', 'Science'],['Reference']
25486,['Computers', 'Reference', 'Recreation', 'Science'],['Reference']
25505,['Science', 'Recreation', 'News', 'Reference'],['Reference']
25516,['Recreation', 'Arts', 'Health', 'Computers'],['Reference']
25564,['Business', 'Reference', 'Recreation', 'Home'],['Reference']
25576,['Business', 'Shopping', 'Recreation', 'Computers'],['Reference']
25577,['Reference', 'Business', 'Arts', 'Computers'],['Reference']
25579,['Business', 'Shopping', 'Computers', 'Reference'],['Reference']
25583,['Business', 'Recreation', 'Science', 'Health'],['Reference']
25597,['Business', 'Recreation', 'Shopping', 'Reference'],['Reference']
25602,['Business', 'Computers', 'Home', 'Recreation'],['Reference']
25610,['Computers', 'Recreation', 'Games', 'Business'],['Reference']
25614,['Business', 'Computers', 'Recreation', 'Society'],['Reference']
25631,['Computers', 'Business', 'Science', 'Reference'],['Reference']
25635,['Reference', 'Science', 'Arts', 'Computers'],['Reference']
25636,['Reference', 'Science', 'Computers', 'Business'],['Reference']
25637,['Science', 'Business', 'Computers', 'Recreation'],['Reference']
25639,['Business', 'Science', 'Computers', 'Reference'],['Reference']
25641,['Reference', 'Recreation', 'Arts', 'Business'],['Reference']
25646,['Reference', 'Business', 'Arts', 'Science'],['Reference']
25656,['Reference', 'Health', 'Arts', 'News'],['Reference']
25692,['Business', 'Home', 'Science', 'Recreation'],['Reference']
25693,['Health', 'Recreation', 'Business', 'Home'],['Reference']
25694,['Reference', 'Computers', 'Arts', 'Recreation'],['Reference']
25705,['Recreation', 'Computers', 'Reference', 'Business'],['Reference']
25712,['Reference', 'Recreation', 'Business', 'Computers'],['Reference']
25724,['Reference', 'Recreation', 'Games', 'News'],['Reference']
25727,['Reference', 'Recreation', 'News', 'Science'],['Reference']
25730,['Reference', 'Business', 'Recreation', 'Shopping'],['Reference']
25740,['Reference', 'Recreation', 'Business', 'Computers'],['Reference']
25748,['Reference', 'Business', 'Recreation', 'Computers'],['Reference']
25754,['Reference', 'Arts', 'Recreation', 'Society'],['Reference']
25756,['Recreation', 'Reference', 'Science', 'Arts'],['Reference']
25758,['Reference', 'Business', 'Recreation', 'Computers'],['Reference']
25761,['Reference', 'Business', 'Recreation', 'Society'],['Reference']
25762,['Reference', 'Recreation', 'Business', 'Shopping'],['Reference']
25770,['Reference', 'Recreation', 'Business', 'Computers'],['Reference']
25772,['Reference', 'Recreation', 'Business', 'Computers'],['Reference']
25786,['Reference', 'Business', 'Recreation', 'Shopping'],['Reference']
25787,['Reference', 'Recreation', 'Business', 'Shopping'],['Reference']
25789,['Business', 'Science', 'Recreation', 'Computers'],['Reference']
25795,['Science', 'Business', 'Reference', 'Health'],['Reference']
25797,['Recreation', 'Business', 'Health', 'Computers'],['Reference']
25800,['Reference', 'Recreation', 'Computers', 'Business'],['Reference']
25801,['Reference', 'Arts', 'Recreation', 'Computers'],['Reference']
25805,['Business', 'Society', 'Arts', 'Science'],['Reference']
25811,['Reference', 'Recreation', 'Business', 'Computers'],['Reference']
25815,['Recreation', 'Business', 'Arts', 'Shopping'],['Reference']
25821,['Reference', 'Recreation', 'Science', 'Business'],['Reference']
25822,['Arts', 'Computers', 'Business', 'Reference'],['Reference']
25826,['Computers', 'Science', 'Recreation', 'Shopping'],['Reference']
25833,['Reference', 'Arts', 'Business', 'Shopping'],['Reference']
25836,['Recreation', 'Reference', 'Business', 'Health'],['Reference']
25846,['Computers', 'Business', 'Reference', 'Science'],['Reference']
25869,['Computers', 'Reference', 'Business', 'Recreation'],['Reference']
25872,['Business', 'Arts', 'Computers', 'Recreation'],['Reference']
25875,['Health', 'Reference', 'Science', 'Recreation'],['Reference']
25879,['Business', 'Computers', 'News', 'Society'],['Reference']
25880,['Computers', 'Arts', 'Health', 'Science'],['Reference']
25883,['Reference', 'Computers', 'Business', 'News'],['Reference']
25888,['Computers', 'Reference', 'Science', 'Home'],['Reference']
25889,['Business', 'Arts', 'Reference', 'Health'],['Reference']
25892,['Reference', 'Computers', 'News', 'Science'],['Reference']
25895,['Business', 'Computers', 'Science', 'Recreation'],['Reference']
25897,['Business', 'Computers', 'Reference', 'Science'],['Reference']
25900,['Business', 'Reference', 'Computers', 'Science'],['Reference']
25911,['Business', 'Computers', 'Reference', 'Science'],['Reference']
25919,['Computers', 'Business', 'Recreation', 'Arts'],['Reference']
25922,['Computers', 'Reference', 'Business', 'Science'],['Reference']
25923,['Reference', 'Science', 'Computers', 'Health'],['Reference']
25933,['Business', 'Computers', 'News', 'Reference'],['Reference']
25934,['Computers', 'Science', 'Arts', 'Recreation'],['Reference']
25943,['Computers', 'Business', 'Reference', 'Science'],['Reference']
25946,['Business', 'Computers', 'Health', 'Arts'],['Reference']
25953,['Recreation', 'Arts', 'Computers', 'Science'],['Reference']
25966,['Computers', 'Business', 'Arts', 'Recreation'],['Reference']
25976,['Computers', 'Science', 'Business', 'Arts'],['Reference']
25977,['Computers', 'Science', 'Recreation', 'Business'],['Reference']
25985,['Reference', 'Health', 'Society', 'Business'],['Reference', 'Business']
25986,['Reference', 'Arts', 'Recreation', 'Science'],['Reference', 'Shopping']
25995,['Reference', 'Arts', 'Computers', 'Business'],['Reference']
26003,['Computers', 'Recreation', 'Business', 'Arts'],['Reference']
26007,['Reference', 'Computers', 'Science', 'Business'],['Reference']
