ref id,Predicted,Actual
0,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
27107,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27112,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27124,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27137,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27155,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27164,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27184,['Business', 'Shopping', 'Arts', 'Computers'],['Science', 'Shopping']
27191,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27197,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27198,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27211,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27221,['Business', 'Shopping', 'Arts', 'Computers'],['Science', 'Shopping']
27224,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27232,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27240,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27265,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27269,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27270,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27276,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27277,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27278,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27290,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27291,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27292,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27310,['Shopping', 'Sports', 'Health', 'Games'],['Science']
27322,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27327,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27329,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27333,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27337,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27350,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27378,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27383,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27389,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27403,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27408,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27412,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27418,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27419,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27421,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27422,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27443,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27444,['Business', 'Shopping', 'Arts', 'Computers'],['Society', 'Science']
27445,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27491,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27504,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27505,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27522,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27534,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27535,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27537,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27566,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27572,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27584,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27597,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27602,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27605,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27608,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27609,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27611,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27617,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27621,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27625,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27630,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27631,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27643,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27650,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27652,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27657,['Business', 'Shopping', 'Arts', 'Computers'],['Science', 'Shopping']
27658,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27674,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27675,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27680,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27681,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27684,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27688,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27691,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27695,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27701,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27711,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27722,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27737,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27746,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27770,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27781,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27786,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27793,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27806,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27807,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27809,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27814,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27815,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27823,['Business', 'Shopping', 'Arts', 'Computers'],['Society', 'Science']
27824,['Business', 'Shopping', 'Arts', 'Computers'],['Society', 'Science']
27834,['Business', 'Shopping', 'Arts', 'Computers'],['Society', 'Science']
27844,['Business', 'Shopping', 'Arts', 'Computers'],['Society', 'Science']
27849,['Business', 'Shopping', 'Arts', 'Computers'],['Society', 'Science']
27850,['Business', 'Shopping', 'Arts', 'Computers'],['Society', 'Science']
27873,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27880,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27881,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27886,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27889,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27897,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27901,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27905,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27912,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27914,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27915,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27927,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27933,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27935,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27944,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27947,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27961,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27962,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27963,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27966,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27968,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27972,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27976,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27983,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27986,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27993,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27994,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
27999,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28011,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28017,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28034,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28035,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28039,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28040,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28041,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28060,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28062,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28078,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28091,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28101,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28113,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28120,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28122,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28130,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28146,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28152,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28159,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28167,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28168,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28173,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28174,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28180,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28196,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28203,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28211,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28219,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28233,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28243,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28265,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28274,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28297,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28302,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28309,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28312,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28313,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28315,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28319,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28323,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28327,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28334,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28344,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28345,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28347,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28349,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28353,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28365,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28377,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28397,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28401,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28405,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28416,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28421,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28430,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28435,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28444,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28446,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28459,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28464,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28471,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28474,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28485,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28487,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28508,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28509,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28514,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28516,['Business', 'Shopping', 'Arts', 'Computers'],['Society', 'Science']
28517,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28521,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28524,['Business', 'Shopping', 'Arts', 'Computers'],['Society', 'Science']
28531,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28540,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28545,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28558,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28562,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28568,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28584,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28585,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28589,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28599,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28606,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28617,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28638,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28642,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28658,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28666,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28685,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28695,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28696,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28711,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28722,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28727,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28728,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28733,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28734,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28746,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28757,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28759,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28773,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28796,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28806,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28810,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28816,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28823,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28827,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28828,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28833,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28834,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28842,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28850,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28879,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28889,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28899,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28911,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28927,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28934,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28945,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28948,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28959,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28962,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28963,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28964,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28976,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28990,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
28999,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
29008,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
29012,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
29013,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
29020,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
29035,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
29038,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
29043,['Recreation', 'Arts', 'Computers', 'Business'],['Science']
29045,['Recreation', 'Arts', 'Computers', 'Business'],['Science']
29053,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
29057,['Science', 'Sports', 'Computers', 'Business'],['Science']
29063,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
29070,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
29074,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
29080,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
29084,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
29085,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
29099,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
29100,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
29120,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
29122,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
29127,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
