ref id,Predicted,Actual
0,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
57873,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
57877,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
57881,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
23889,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
23904,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
57910,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
23912,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
57915,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
57920,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
57924,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
23922,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
23923,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
57929,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
23927,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
57931,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
23930,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
23931,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
23936,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
23938,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
57946,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
23945,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
23949,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
57960,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
23963,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
23964,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
23967,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
23968,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
57973,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
57976,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
23978,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
57981,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
23989,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
23990,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
57992,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
57994,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
57995,['Business', 'Shopping', 'Computers', 'Arts'],['Science', 'Reference']
57997,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
23995,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58000,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
58003,['Business', 'Shopping', 'Computers', 'Arts'],['Science', 'Reference']
58012,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
58014,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
24016,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58022,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
24031,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58036,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
58044,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
58049,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
24046,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24051,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24052,['Business', 'Shopping', 'Computers', 'Arts'],['Society', 'Recreation']
58141,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24060,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58144,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
58146,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24064,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58152,['Business', 'Computers', 'Arts', 'Recreation'],['Science']
58153,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24071,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24074,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58158,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24078,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58169,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
58170,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
58179,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24095,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24114,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24118,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24120,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58207,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24136,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58221,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24139,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24140,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24145,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24151,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58237,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
58238,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
58242,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
58244,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24161,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24162,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24164,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58251,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24167,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24168,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58269,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24185,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24191,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24192,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24195,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58283,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24198,['Business', 'Shopping', 'Computers', 'Arts'],['Science', 'Recreation']
58290,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24206,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24214,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24219,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58305,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
58307,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
58308,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24227,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58315,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
58318,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24236,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24239,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58330,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
58332,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
58333,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
58349,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24269,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58365,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
58370,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
58373,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24288,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58377,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24293,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24294,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58380,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24298,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24301,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24304,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24306,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58396,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24314,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24319,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58409,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
58411,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
58412,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24335,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24336,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58423,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
24338,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24351,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24355,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24362,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24364,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24370,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58460,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58463,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58471,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58474,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58476,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58477,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24399,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58487,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58489,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58501,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24415,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58509,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24425,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24426,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58519,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24434,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58524,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58526,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24444,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58534,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58535,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24450,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58540,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24453,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24455,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58548,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58555,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58558,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58565,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58578,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58580,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58587,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58592,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58594,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24507,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58598,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58601,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58606,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58609,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24523,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24525,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24533,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24534,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58624,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58627,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58637,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58641,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24553,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58646,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58647,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58649,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58650,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24562,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24566,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58657,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58662,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24573,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24577,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24578,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58678,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24590,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58684,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24593,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58695,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24606,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24609,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24613,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58718,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58720,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58721,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58723,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24633,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58740,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58744,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58748,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58749,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24658,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24667,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24670,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24685,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58778,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24688,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58786,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24699,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58792,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58800,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24709,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58806,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24714,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58812,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24720,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24721,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58822,['Business', 'Shopping', 'Computers', 'Arts'],['Business', 'Shopping']
58825,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24735,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58831,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58843,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24750,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24751,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58848,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24755,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58851,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58852,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24762,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58857,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24770,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24773,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58868,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24776,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58872,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24787,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24794,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58893,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
58897,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24806,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24809,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58907,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24816,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24818,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58914,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24824,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24835,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24837,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24838,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58940,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24848,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
24851,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58950,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24857,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
58953,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
24863,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
