ref id,Predicted,Actual
44778,['Society', 'Health', 'Business', 'Reference'],['Society']
32343,['Business', 'Computers', 'Shopping', 'Society'],['Science']
9250,['Computers', 'Business', 'Science', 'Society'],['Computers']
11502,['Computers', 'Society', 'Sports', 'Business'],['Computers']
22458,['Health', 'Science', 'Recreation', 'Reference'],['Health']
9371,['Society', 'Reference', 'Science', 'Health'],['Society']
57462,['Computers', 'Business', 'Arts', 'Sports'],['Computers']
8660,['Health', 'Business', 'Reference', 'Science'],['Health']
38477,['Health', 'Science', 'Reference', 'Business'],['Business']
13147,['Recreation', 'Science', 'Health', 'Reference'],['Business']
25729,['Computers', 'Business', 'Society', 'Shopping'],['Computers']
1130,['Society', 'Sports', 'Recreation', 'Games'],['Society']
50338,['Sports', 'Shopping', 'Society', 'Games'],['Computers']
49367,['Health', 'Science', 'Reference', 'Recreation'],['Health']
39232,['Society', 'Science', 'Reference', 'Computers'],['Society']
55185,['Business', 'Computers', 'Society', 'Science'],['Computers']
47760,['Society', 'Reference', 'Science', 'Business'],['Society']
39816,['Health', 'Society', 'Sports', 'Shopping'],['Science']
58352,['Arts', 'Sports', 'Society', 'Health'],['Computers']
23388,['Science', 'Recreation', 'Reference', 'Computers'],['Science']
23966,['Science', 'Computers', 'Reference', 'Sports'],['Science']
14668,['Arts', 'Society', 'Computers', 'Reference'],['Science']
50776,['Reference', 'Science', 'Health', 'Computers'],['Science']
1790,['Computers', 'Shopping', 'Society', 'Sports'],['Computers']
22342,['Science', 'Health', 'Reference', 'Sports'],['Science']
40504,['Recreation', 'Science', 'Games', 'Arts'],['Business']
46533,['Society', 'Business', 'Recreation', 'Health'],['Society']
24602,['Sports', 'Shopping', 'Adult', 'Society'],['Games']
32090,['Computers', 'Games', 'Shopping', 'Business'],['Games', 'Computers']
50110,['Health', 'Science', 'Reference', 'Recreation'],['Health']
53064,['Business', 'Computers', 'Science', 'Sports'],['Computers']
15658,['Computers', 'Business', 'Science', 'Recreation'],['Business']
54789,['Health', 'Reference', 'Science', 'Recreation'],['Health']
54993,['Business', 'Sports', 'Society', 'Shopping'],['Science']
34355,['Business', 'Science', 'Computers', 'Sports'],['Science']
47942,['Business', 'Computers', 'Science', 'Sports'],['Science']
14220,['Arts', 'Sports', 'Society', 'Shopping'],['Games']
21766,['Recreation', 'Games', 'Health', 'Reference'],['Science']
48740,['Business', 'Science', 'Health', 'Reference'],['Business']
5405,['Business', 'Computers', 'Society', 'Science'],['Computers']
44807,['Science', 'Business', 'Reference', 'Health'],['Science']
38809,['Business', 'Health', 'Computers', 'Science'],['Business']
14363,['Reference', 'Science', 'Health', 'Computers'],['Science']
10765,['Arts', 'Sports', 'Society', 'Recreation'],['Society']
41008,['Business', 'Society', 'Computers', 'Sports'],['Computers']
13465,['Science', 'Health', 'Reference', 'Business'],['Business']
54429,['Computers', 'Business', 'Science', 'Society'],['Computers']
5596,['Games', 'Sports', 'Computers', 'Arts'],['Games']
25137,['Games', 'Recreation', 'Science', 'Computers'],['Science']
25681,['Science', 'Reference', 'Health', 'Computers'],['Science']
15023,['Health', 'Science', 'Reference', 'Sports'],['Health']
41039,['Science', 'Computers', 'Reference', 'Business'],['Science']
25556,['Business', 'Computers', 'Shopping', 'Society'],['Computers']
28090,['Recreation', 'Science', 'Health', 'Reference'],['Science']
43417,['Computers', 'Business', 'Science', 'Sports'],['Science']
35610,['Business', 'Computers', 'Shopping', 'Society'],['Computers']
31923,['Sports', 'Society', 'Recreation', 'Shopping'],['Society']
35818,['Reference', 'Science', 'Health', 'Computers'],['Science']
2303,['Recreation', 'Games', 'Health', 'Reference'],['Health']
28689,['Business', 'Sports', 'Society', 'Shopping'],['Business']
51383,['Business', 'Sports', 'Society', 'Shopping'],['Business']
22288,['Sports', 'Society', 'Arts', 'Recreation'],['Society']
269,['Games', 'Shopping', 'Society', 'Sports'],['Society']
24421,['Business', 'Health', 'Recreation', 'Sports'],['Health']
8230,['Computers', 'Business', 'Science', 'Shopping'],['Computers']
45880,['Health', 'Reference', 'Recreation', 'Science'],['Health']
52336,['Business', 'Science', 'Computers', 'Recreation'],['Business']
4168,['Computers', 'Recreation', 'Health', 'Science'],['Health']
178,['Science', 'Reference', 'Health', 'Society'],['Science']
52040,['Computers', 'Sports', 'Society', 'Games'],['Computers']
16702,['Recreation', 'Games', 'Adult', 'Arts'],['Health']
44644,['Society', 'Science', 'Health', 'Reference'],['Health', 'Science']
39740,['Science', 'Reference', 'Health', 'Society'],['Science']
15566,['Health', 'Society', 'Science', 'Business'],['Health']
427,['Society', 'Health', 'Sports', 'Shopping'],['Health', 'Business', 'Society']
9647,['Shopping', 'Society', 'Arts', 'Recreation'],['Society']
24214,['Recreation', 'Health', 'Science', 'Reference'],['Health']
31166,['Health', 'Society', 'Science', 'Sports'],['Health']
7417,['Science', 'Reference', 'Health', 'Sports'],['Science']
21902,['Science', 'Reference', 'Health', 'Recreation'],['Science']
5857,['Business', 'Computers', 'Reference', 'Science'],['Business']
28844,['Science', 'Reference', 'Health', 'Recreation'],['Science']
23926,['Business', 'Computers', 'Sports', 'Society'],['Computers']
2371,['Science', 'Reference', 'Health', 'Recreation'],['Science']
29642,['Reference', 'Science', 'Health', 'Computers'],['Science']
24147,['Business', 'Shopping', 'Computers', 'Science'],['Business']
40123,['Health', 'Business', 'Society', 'Science'],['Health']
57066,['Business', 'Sports', 'Society', 'Shopping'],['Business']
33276,['Business', 'Society', 'Computers', 'Arts'],['Business']
27118,['Reference', 'Health', 'Science', 'Computers'],['Health']
10664,['Games', 'Arts', 'Computers', 'Society'],['Health']
27669,['Society', 'Health', 'Science', 'Business'],['Society']
44849,['Society', 'Science', 'Reference', 'Computers'],['Computers']
9097,['Science', 'Health', 'Reference', 'Recreation'],['Business']
46010,['Health', 'Sports', 'Society', 'Shopping'],['Health']
2835,['Society', 'Science', 'Sports', 'Business'],['Society']
23568,['Business', 'Science', 'Computers', 'Recreation'],['Business']
57137,['Reference', 'Science', 'Computers', 'Arts'],['Science']
58265,['Computers', 'Business', 'Games', 'Society'],['Computers']
17374,['Sports', 'Shopping', 'Society', 'Recreation'],['Recreation']
54623,['Business', 'Computers', 'Science', 'Sports'],['Business']
49959,['Business', 'Science', 'Computers', 'Sports'],['Business']
46222,['Computers', 'Business', 'Society', 'Games'],['Science']
52205,['Health', 'Business', 'Recreation', 'Science'],['Health']
54568,['Science', 'Reference', 'Recreation', 'Health'],['Science']
16741,['Business', 'Shopping', 'Computers', 'Science'],['Business']
49936,['Computers', 'Science', 'Reference', 'Business'],['Computers']
41521,['Business', 'Recreation', 'Computers', 'Shopping'],['Business']
44695,['Business', 'Computers', 'Recreation', 'Science'],['Science']
24979,['Computers', 'Science', 'Games', 'Recreation'],['Computers']
28461,['Computers', 'Business', 'Science', 'Society'],['Computers']
24225,['Health', 'Business', 'Sports', 'Society'],['Health']
29171,['Science', 'Health', 'Society', 'Reference'],['Society']
16182,['Society', 'Sports', 'Recreation', 'Arts'],['Science']
8395,['Business', 'Science', 'Computers', 'Reference'],['Business']
32040,['Business', 'Computers', 'Shopping', 'Society'],['Computers']
17677,['Society', 'Health', 'Business', 'Sports'],['Health']
16456,['Reference', 'Science', 'Health', 'Computers'],['Science']
43433,['Business', 'Science', 'Sports', 'Society'],['Science']
48314,['Business', 'Health', 'Computers', 'Recreation'],['Health']
6036,['Health', 'Sports', 'Society', 'Shopping'],['Health']
32663,['Science', 'Reference', 'Health', 'Sports'],['Science']
15958,['Arts', 'Science', 'Society', 'Sports'],['Recreation']
33061,['Business', 'Shopping', 'Science', 'Computers'],['Science']
41743,['Computers', 'Shopping', 'Society', 'Sports'],['Computers']
12510,['Health', 'Business', 'Science', 'Sports'],['Health']
13691,['Reference', 'Recreation', 'Science', 'Computers'],['Business']
5903,['Health', 'Science', 'Reference', 'Sports'],['Science']
48727,['Health', 'Recreation', 'Reference', 'Science'],['Health']
52458,['Business', 'Computers', 'Science', 'Sports'],['Computers']
40902,['Recreation', 'Business', 'Sports', 'Society'],['Recreation']
50033,['Health', 'Reference', 'Recreation', 'Science'],['Health']
40776,['Society', 'Reference', 'Health', 'Sports'],['Society']
21598,['Computers', 'Society', 'Adult', 'Games'],['Computers']
23595,['Business', 'Health', 'Science', 'Computers'],['Business']
46617,['Health', 'Science', 'Reference', 'Business'],['Health']
1462,['Society', 'Sports', 'Shopping', 'Science'],['Society']
29124,['Health', 'Business', 'Society', 'Science'],['Health']
21671,['Society', 'Health', 'Reference', 'Science'],['Society']
12079,['Reference', 'Society', 'Health', 'Science'],['Society']
45744,['Health', 'Recreation', 'Science', 'Reference'],['Health']
51255,['Recreation', 'Science', 'Business', 'Games'],['Business']
40233,['Computers', 'Society', 'Business', 'Reference'],['Computers']
20638,['Society', 'Health', 'Science', 'Arts'],['Computers']
426,['Sports', 'Games', 'Society', 'Recreation'],['Recreation']
5564,['Shopping', 'Sports', 'Society', 'Adult'],['Recreation']
43447,['Computers', 'Sports', 'Society', 'Adult'],['Computers']
39706,['Reference', 'Science', 'Health', 'Society'],['Science']
24638,['Society', 'Science', 'Reference', 'Computers'],['Science', 'Computers']
51019,['Business', 'Society', 'Recreation', 'Sports'],['Recreation']
27914,['Society', 'Business', 'Computers', 'Games'],['Business']
13474,['Health', 'Recreation', 'Business', 'Science'],['Health']
40778,['Shopping', 'Sports', 'Society', 'Science'],['Recreation']
23883,['Health', 'Sports', 'Society', 'Shopping'],['Health']
54495,['Society', 'Science', 'Health', 'Business'],['Society']
9209,['Computers', 'Society', 'Games', 'Science'],['Computers']
40910,['Science', 'Reference', 'Health', 'Computers'],['Science']
11417,['Society', 'Health', 'Business', 'Science'],['Society']
11151,['Health', 'Science', 'Sports', 'Society'],['Health']
7836,['Computers', 'Society', 'Business', 'Health'],['Reference']
10564,['Health', 'Reference', 'Science', 'Sports'],['Health']
15233,['Reference', 'Science', 'Health', 'Computers'],['Science']
45165,['Society', 'Health', 'Sports', 'Shopping'],['Society']
6200,['Business', 'Society', 'Shopping', 'Science'],['Reference']
2468,['Society', 'Sports', 'Shopping', 'Science'],['Society']
2035,['Society', 'Health', 'Science', 'Arts'],['Reference']
5782,['Health', 'Science', 'Reference', 'Sports'],['Health']
47758,['Recreation', 'Games', 'Arts', 'Health'],['Business']
6611,['Health', 'Society', 'Sports', 'Shopping'],['Health']
1541,['Shopping', 'Sports', 'Society', 'Science'],['Business']
1795,['Computers', 'Society', 'Arts', 'Science'],['Computers']
46644,['Society', 'Business', 'Computers', 'Sports'],['Society']
28185,['Shopping', 'Sports', 'Society', 'Science'],['Business']
27535,['Society', 'Sports', 'Computers', 'Shopping'],['Society']
26155,['Science', 'Health', 'Reference', 'Computers'],['Health']
41393,['Recreation', 'Adult', 'Games', 'Sports'],['Health']
21576,['Reference', 'Science', 'Recreation', 'Games'],['Science']
26008,['Society', 'Recreation', 'Sports', 'Adult'],['Society']
39665,['Shopping', 'Sports', 'Society', 'Science'],['Shopping', 'Business']
49378,['Business', 'Health', 'Science', 'Recreation'],['Business']
42365,['Society', 'Shopping', 'Health', 'Sports'],['Health']
6264,['Science', 'Reference', 'Health', 'Society'],['Health']
5413,['Society', 'Recreation', 'Sports', 'Games'],['Society']
41807,['Business', 'Computers', 'Science', 'Society'],['Reference', 'Society']
57982,['Society', 'Health', 'Science', 'Reference'],['Society']
37604,['Health', 'Reference', 'Science', 'Sports'],['Reference']
31055,['Adult', 'Recreation', 'Games', 'Computers'],['Business']
17316,['Business', 'Society', 'Recreation', 'Arts'],['Business']
7536,['Computers', 'Science', 'Business', 'Health'],['Society']
48997,['Business', 'Computers', 'Society', 'Reference'],['Computers']
29046,['Computers', 'Business', 'Society', 'Games'],['Business']
36311,['Business', 'Science', 'Recreation', 'Computers'],['Business']
7713,['Health', 'Sports', 'Society', 'Shopping'],['Health']
37975,['Business', 'Science', 'Recreation', 'Computers'],['Business']
16748,['Business', 'Shopping', 'Science', 'Recreation'],['Business']
41492,['Health', 'Science', 'Reference', 'Recreation'],['Health']
43779,['Business', 'Recreation', 'Computers', 'Games'],['Business']
57869,['Sports', 'Shopping', 'Society', 'Adult'],['Society']
9496,['Sports', 'Science', 'Computers', 'Recreation'],['Science']
3427,['Reference', 'Science', 'Health', 'Computers'],['Science']
3618,['Arts', 'Sports', 'Games', 'Society'],['Computers']
47192,['Society', 'Sports', 'Computers', 'Business'],['Science']
41719,['Science', 'Health', 'Society', 'Business'],['Science', 'Business']
36560,['Science', 'Business', 'Recreation', 'Computers'],['Business']
10430,['Society', 'Health', 'Sports', 'Shopping'],['Society']
10746,['Health', 'Science', 'Sports', 'Society'],['Science']
4657,['Recreation', 'Science', 'Computers', 'Business'],['Business']
58483,['Society', 'Shopping', 'Arts', 'Sports'],['Society']
58052,['Computers', 'Business', 'Science', 'Society'],['Computers']
49285,['Business', 'Arts', 'Computers', 'Recreation'],['Business']
29163,['Society', 'Business', 'Sports', 'Shopping'],['Science', 'Society']
36164,['Business', 'Science', 'Computers', 'Recreation'],['Business']
29779,['Science', 'Recreation', 'Games', 'Reference'],['Science']
33887,['Business', 'Science', 'Computers', 'Society'],['Science']
15055,['Science', 'Computers', 'Health', 'Business'],['Computers']
52953,['Computers', 'Science', 'Reference', 'Business'],['Computers']
1021,['Science', 'Society', 'Reference', 'Health'],['Science']
54067,['Society', 'Science', 'Computers', 'Health'],['Society']
2727,['Sports', 'Recreation', 'Business', 'Society'],['Science']
6776,['Health', 'Science', 'Recreation', 'Reference'],['Health']
15507,['Science', 'Recreation', 'Health', 'Computers'],['Science']
33229,['Society', 'Sports', 'Shopping', 'Science'],['Society']
44540,['Society', 'Health', 'Sports', 'Recreation'],['Society']
16520,['Adult', 'Arts', 'Games', 'Sports'],['Computers']
41007,['Recreation', 'Business', 'Science', 'Computers'],['Business']
28156,['Reference', 'Health', 'Science', 'Sports'],['Health']
48194,['Games', 'Computers', 'Shopping', 'Business'],['Games']
41003,['Science', 'Reference', 'Health', 'Recreation'],['Science']
56651,['Health', 'Science', 'Recreation', 'Society'],['Science']
29387,['Health', 'Recreation', 'Reference', 'Games'],['Health']
5197,['Society', 'Sports', 'Shopping', 'Science'],['Science', 'Arts', 'Society']
53236,['Shopping', 'Sports', 'Society', 'Science'],['Games']
43582,['Society', 'Business', 'Science', 'Health'],['Society']
13591,['Society', 'Health', 'Science', 'Reference'],['Society']
48366,['Games', 'Sports', 'Shopping', 'Society'],['Games']
50177,['Health', 'Recreation', 'Science', 'Business'],['Business']
47601,['Sports', 'Society', 'Games', 'Arts'],['Games']
25664,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
32863,['Games', 'Shopping', 'Sports', 'Society'],['Games']
53460,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
48864,['Shopping', 'Games', 'Computers', 'Sports'],['Games']
21799,['Shopping', 'Business', 'Computers', 'Society'],['Business']
55171,['Health', 'Science', 'Recreation', 'Reference'],['Health']
16667,['Health', 'Science', 'Recreation', 'Reference'],['Health']
24901,['Sports', 'Shopping', 'Games', 'Society'],['Games']
35878,['Society', 'Shopping', 'Sports', 'Recreation'],['Society']
57744,['Shopping', 'Business', 'Adult', 'Recreation'],['Shopping']
43999,['Society', 'Health', 'Science', 'Reference'],['Society']
45216,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
