49773, predicted: Arts, actual: Business
53250, predicted: Computers, actual: Games
53300, predicted: Sports, actual: Games
53304, predicted: Computers, actual: Games
53309, predicted: Reference, actual: Games
53349, predicted: Arts, actual: Games
53354, predicted: Computers, actual: Games
53361, predicted: Home, actual: Games
53447, predicted: Sports, actual: Games
53448, predicted: Arts, actual: Games
53459, predicted: Arts, actual: Games
53463, predicted: Business, actual: Games
53481, predicted: Science, actual: Games
53535, predicted: Health, actual: Games
53537, predicted: Home, actual: Games
53540, predicted: Society, actual: Games
53588, predicted: Arts, actual: Games
53603, predicted: Business, actual: Games
53629, predicted: Kids, actual: Games
53656, predicted: Computers, actual: Games
53665, predicted: Adult, actual: Health
53675, predicted: Society, actual: Health
53696, predicted: Society, actual: Health
53705, predicted: Arts, actual: Health
53711, predicted: Science, actual: Health
53712, predicted: Shopping, actual: Health
53766, predicted: Home, actual: Health
53769, predicted: Shopping, actual: Health
53821, predicted: Games, actual: Health
53831, predicted: Business, actual: Health
53890, predicted: Arts, actual: Health
53911, predicted: Society, actual: Health
53921, predicted: Shopping, actual: Health
53923, predicted: Arts, actual: Health
53984, predicted: Kids, actual: Health
53991, predicted: Reference, actual: Health
54006, predicted: Arts, actual: Health
54039, predicted: Kids, actual: Health
54041, predicted: Science, actual: Health
54103, predicted: Society, actual: Health
54137, predicted: Computers, actual: Health
54142, predicted: Business, actual: Health
54152, predicted: Reference, actual: Health
54189, predicted: Arts, actual: Health
54191, predicted: Home, actual: Health
54213, predicted: Computers, actual: Health
54222, predicted: Society, actual: Health
54291, predicted: Shopping, actual: Health
54338, predicted: Arts, actual: Health
54343, predicted: Computers, actual: Health
54348, predicted: Computers, actual: Health
54351, predicted: Computers, actual: Health
54359, predicted: Kids, actual: Health
54377, predicted: Health, actual: Science
54378, predicted: Reference, actual: Health
54383, predicted: Home, actual: Health
54388, predicted: Health, actual: Science
54430, predicted: Shopping, actual: Health
54453, predicted: News, actual: Health
54459, predicted: Society, actual: Health
54460, predicted: Society, actual: Health
54462, predicted: Arts, actual: Health
54466, predicted: Adult, actual: Health
54475, predicted: Computers, actual: Health
54508, predicted: Arts, actual: Health
54520, predicted: Society, actual: Health
54550, predicted: Sports, actual: Health
54565, predicted: Business, actual: Health
54589, predicted: Business, actual: Health
54600, predicted: Kids, actual: Health
54601, predicted: Arts, actual: Health
54622, predicted: Arts, actual: Health
54677, predicted: Shopping, actual: Health
54699, predicted: Home, actual: Health
54701, predicted: Business, actual: Health
54767, predicted: Society, actual: Health
54768, predicted: Shopping, actual: Health
54785, predicted: Computers, actual: Health
54790, predicted: Business, actual: Health
54828, predicted: Recreation, actual: Health
54836, predicted: Science, actual: Health
54847, predicted: Arts, actual: Health
54878, predicted: News, actual: Health
54962, predicted: Business, actual: Health
54966, predicted: Sports, actual: Health
54968, predicted: Reference, actual: Health
54970, predicted: Computers, actual: Health
55027, predicted: Business, actual: Health
55068, predicted: Business, actual: Health
55077, predicted: Recreation, actual: Health
55083, predicted: Shopping, actual: Health
55088, predicted: Society, actual: Health
55116, predicted: Business, actual: Health
55128, predicted: Sports, actual: Health
55134, predicted: Computers, actual: Health
55140, predicted: Games, actual: Health
55187, predicted: Health, actual: Home
55191, predicted: Society, actual: Health
55199, predicted: Business, actual: Health
55211, predicted: Society, actual: Health
55227, predicted: Shopping, actual: Health
55236, predicted: Home, actual: Health
55245, predicted: Sports, actual: Health
55247, predicted: Society, actual: Health
55260, predicted: Society, actual: Health
55283, predicted: Business, actual: Health
55313, predicted: Sports, actual: Health
55321, predicted: Arts, actual: Health
55345, predicted: Society, actual: Health
55358, predicted: Arts, actual: Health
55384, predicted: Sports, actual: Health
55387, predicted: Society, actual: Health
55388, predicted: Society, actual: Health
55398, predicted: Games, actual: Health
55404, predicted: Society, actual: Health
55416, predicted: Arts, actual: Health
55423, predicted: Business, actual: Health
55425, predicted: Society, actual: Health
55451, predicted: Society, actual: Health
55460, predicted: Recreation, actual: Health
55468, predicted: Society, actual: Health
55470, predicted: Arts, actual: Health
55482, predicted: Computers, actual: Health
55505, predicted: Kids, actual: Home
55508, predicted: Reference, actual: Home
55513, predicted: Computers, actual: Home
55532, predicted: Shopping, actual: Home
55542, predicted: Arts, actual: Home
55568, predicted: Recreation, actual: Home
55585, predicted: Home, actual: Recreation
55589, predicted: Sports, actual: Home
55621, predicted: Recreation, actual: Home
55691, predicted: Business, actual: Home
55696, predicted: Business, actual: Home
55702, predicted: Sports, actual: Home
55712, predicted: Sports, actual: Home
55741, predicted: Recreation, actual: Home
55746, predicted: Home, actual: Science
55761, predicted: Health, actual: Home
55765, predicted: Kids, actual: Home
55775, predicted: Adult, actual: Home
55776, predicted: Business, actual: Home
55789, predicted: Business, actual: Home
55798, predicted: Recreation, actual: Home
55824, predicted: Business, actual: Home
55829, predicted: News, actual: Home
55841, predicted: Arts, actual: Home
55853, predicted: Society, actual: Home
55865, predicted: Business, actual: Home
55868, predicted: Shopping, actual: Home
55874, predicted: Computers, actual: Home
55885, predicted: Sports, actual: Home
55896, predicted: Recreation, actual: Home
55899, predicted: Society, actual: Home
55913, predicted: Society, actual: Home
55923, predicted: Health, actual: Home
55937, predicted: Society, actual: Home
55940, predicted: Recreation, actual: Home
55941, predicted: Business, actual: Home
55969, predicted: Health, actual: Home
55977, predicted: Health, actual: Home
55999, predicted: Sports, actual: Home
56001, predicted: Reference, actual: Home
56004, predicted: Society, actual: Home
56021, predicted: Health, actual: Home
56034, predicted: Recreation, actual: Home
56050, predicted: Science, actual: Home
56056, predicted: Business, actual: Home
56059, predicted: Arts, actual: Home
56062, predicted: Computers, actual: Home
56070, predicted: Sports, actual: Home
56090, predicted: Society, actual: Kids
56118, predicted: Recreation, actual: Kids
56138, predicted: Recreation, actual: Kids
56140, predicted: Shopping, actual: Kids
56188, predicted: Games, actual: Kids
56190, predicted: Computers, actual: Kids
56196, predicted: Sports, actual: Kids
56202, predicted: Society, actual: Kids
56204, predicted: Recreation, actual: Kids
56218, predicted: Health, actual: Kids
56220, predicted: Health, actual: Kids
56245, predicted: Shopping, actual: Kids
56278, predicted: Sports, actual: Kids
56281, predicted: Arts, actual: Kids
56282, predicted: Recreation, actual: Kids
56292, predicted: Society, actual: Kids
56298, predicted: Arts, actual: Kids
56345, predicted: Computers, actual: Kids
56377, predicted: Adult, actual: Kids
56468, predicted: Kids, actual: Society
56513, predicted: Kids, actual: Recreation
56601, predicted: Kids, actual: Science
56643, predicted: Kids, actual: Society
56714, predicted: Health, actual: News
56725, predicted: Computers, actual: News
56760, predicted: Science, actual: News
56788, predicted: Health, actual: News
56807, predicted: Science, actual: News
56808, predicted: Computers, actual: News
56828, predicted: Sports, actual: News
56856, predicted: Science, actual: News
56864, predicted: Kids, actual: News
56866, predicted: Business, actual: News
56883, predicted: Society, actual: News
56915, predicted: News, actual: Science
56921, predicted: Recreation, actual: News
56929, predicted: Computers, actual: News
56940, predicted: Business, actual: News
56949, predicted: Arts, actual: News
56950, predicted: Sports, actual: News
56951, predicted: Society, actual: News
56962, predicted: Society, actual: Recreation
56965, predicted: Shopping, actual: Recreation
56977, predicted: Shopping, actual: Recreation
56993, predicted: Shopping, actual: Recreation
57002, predicted: Shopping, actual: Recreation
57005, predicted: Computers, actual: Recreation
57013, predicted: Arts, actual: Recreation
57024, predicted: Science, actual: Recreation
57050, predicted: Sports, actual: Recreation
57075, predicted: Arts, actual: Recreation
57077, predicted: Games, actual: Recreation
57086, predicted: Business, actual: Recreation
57128, predicted: Computers, actual: Recreation
57143, predicted: Society, actual: Recreation
57145, predicted: Home, actual: Recreation
57150, predicted: Arts, actual: Recreation
57160, predicted: Business, actual: Recreation
57177, predicted: Sports, actual: Recreation
57188, predicted: Computers, actual: Recreation
57197, predicted: Shopping, actual: Recreation
57214, predicted: Computers, actual: Recreation
57829, predicted: Arts, actual: Reference
57844, predicted: Society, actual: Reference
57860, predicted: Recreation, actual: Reference
57882, predicted: Arts, actual: Reference
57919, predicted: Recreation, actual: Reference
57926, predicted: Arts, actual: Reference
57943, predicted: Recreation, actual: Reference
57953, predicted: Science, actual: Reference
57962, predicted: Computers, actual: Reference
57970, predicted: Reference, actual: Society
57978, predicted: Home, actual: Reference
58003, predicted: Science, actual: Reference
58025, predicted: Sports, actual: Reference
58042, predicted: Computers, actual: Reference
58075, predicted: Health, actual: Regional
58083, predicted: Adult, actual: Regional
58107, predicted: Games, actual: Regional
58110, predicted: Shopping, actual: Regional
58117, predicted: Business, actual: Regional
58145, predicted: Computers, actual: Science
58147, predicted: Business, actual: Science
58156, predicted: Shopping, actual: Science
58168, predicted: Arts, actual: Science
58218, predicted: Health, actual: Science
58222, predicted: Arts, actual: Science
58241, predicted: Kids, actual: Science
