49773, predicted: ['Business', 'Computers', 'Society'], actual: Business
24348, predicted: ['Computers', 'Recreation', 'Business'], actual: Recreation
24365, predicted: ['Computers', 'Recreation', 'Business'], actual: Recreation
24370, predicted: ['Computers', 'Business', 'Recreation'], actual: Recreation
24471, predicted: ['Recreation', 'Computers', 'Business'], actual: Recreation
24666, predicted: ['Recreation', 'Computers', 'Business'], actual: Recreation
24726, predicted: ['Computers', 'Business', 'Recreation'], actual: Recreation
24733, predicted: ['Recreation', 'Kids', 'Home'], actual: Recreation
24738, predicted: ['Computers', 'Recreation', 'Business'], actual: Recreation
24778, predicted: ['Computers', 'Business', 'Recreation'], actual: Recreation
24891, predicted: ['Recreation', 'Computers', 'Business'], actual: Recreation
24903, predicted: ['Computers', 'Recreation', 'Business'], actual: Recreation
24938, predicted: ['Computers', 'Recreation', 'Business'], actual: Recreation
24941, predicted: ['Computers', 'Business', 'Recreation'], actual: Recreation
24965, predicted: ['Shopping', 'Recreation', 'Computers'], actual: Recreation
24968, predicted: ['Computers', 'Recreation', 'Business'], actual: Recreation
24992, predicted: ['Recreation', 'Games', 'Arts'], actual: Recreation
25001, predicted: ['Recreation', 'Arts', 'Business'], actual: Recreation
25050, predicted: ['Recreation', 'Computers', 'Games'], actual: Recreation
25107, predicted: ['Recreation', 'Computers', 'Games'], actual: Recreation
25133, predicted: ['Computers', 'Business', 'Recreation'], actual: Recreation
25156, predicted: ['Computers', 'Recreation', 'Business'], actual: Recreation
25264, predicted: ['Recreation', 'Computers', 'Business'], actual: Recreation
25268, predicted: ['Recreation', 'Games', 'Arts'], actual: Recreation
25350, predicted: ['Business', 'Reference', 'Computers'], actual: Reference
25793, predicted: ['Arts', 'Recreation', 'Reference'], actual: Reference
25969, predicted: ['Computers', 'Business', 'Reference'], actual: Reference
26000, predicted: ['Computers', 'Reference', 'Business'], actual: Reference
26080, predicted: ['Reference', 'Society', 'Computers'], actual: Reference
26132, predicted: ['Reference', 'Business', 'Computers'], actual: Reference
26259, predicted: ['Arts', 'Reference', 'Society'], actual: Reference
26261, predicted: ['Arts', 'Reference', 'Kids'], actual: Reference
26289, predicted: ['Business', 'Reference', 'Science'], actual: Science
26880, predicted: ['Recreation', 'Science', 'Arts'], actual: Science
26999, predicted: ['Recreation', 'Computers', 'Science'], actual: Science
27052, predicted: ['Science', 'Computers', 'Reference'], actual: Science
27128, predicted: ['Science', 'Computers', 'Business'], actual: Science
27747, predicted: ['Computers', 'Science', 'Shopping'], actual: Science
27780, predicted: ['Science', 'Computers', 'Society'], actual: Science
28505, predicted: ['Computers', 'Science', 'Reference'], actual: Science
29264, predicted: ['Recreation', 'Shopping', 'Science'], actual: Shopping
29740, predicted: ['Shopping', 'Business', 'Recreation'], actual: Shopping
30333, predicted: ['Shopping', 'Computers', 'Sports'], actual: Shopping
30346, predicted: ['Shopping', 'Sports', 'Computers'], actual: Shopping
31580, predicted: ['Shopping', 'Sports', 'Recreation'], actual: Shopping
32280, predicted: ['Shopping', 'Computers', 'Sports'], actual: Shopping
32542, predicted: ['Shopping', 'Computers', 'Society'], actual: Shopping
32591, predicted: ['Shopping', 'Sports', 'Computers'], actual: Shopping
32611, predicted: ['Shopping', 'Computers', 'Sports'], actual: Shopping
33670, predicted: ['Shopping', 'Sports', 'Computers'], actual: Shopping
33710, predicted: ['Shopping', 'Computers', 'Sports'], actual: Shopping
34142, predicted: ['Shopping', 'Sports', 'Computers'], actual: Shopping
35856, predicted: ['Computers', 'Sports', 'Society'], actual: Society
35953, predicted: ['Shopping', 'Business', 'Society'], actual: Society
36827, predicted: ['Computers', 'Sports', 'Society'], actual: Society
38082, predicted: ['Shopping', 'Computers', 'Sports'], actual: Sports
38244, predicted: ['Sports', 'Shopping', 'Recreation'], actual: Sports
38268, predicted: ['Shopping', 'Sports', 'Computers'], actual: Sports
38757, predicted: ['Shopping', 'Sports', 'Computers'], actual: Sports
38863, predicted: ['Shopping', 'Computers', 'Sports'], actual: Sports
39476, predicted: ['Shopping', 'Computers', 'Sports'], actual: Sports
39664, predicted: ['Shopping', 'Sports', 'Computers'], actual: Sports
40790, predicted: ['Sports', 'Computers', 'Society'], actual: Sports
40852, predicted: ['Shopping', 'Computers', 'Sports'], actual: Sports
41393, predicted: ['Sports', 'Shopping', 'Games'], actual: Sports
41399, predicted: ['Sports', 'Shopping', 'Business'], actual: Sports
41477, predicted: ['Shopping', 'Sports', 'Computers'], actual: Sports
41531, predicted: ['Sports', 'Shopping', 'Computers'], actual: Sports
41581, predicted: ['Shopping', 'Computers', 'Sports'], actual: Sports
41617, predicted: ['Sports', 'Shopping', 'Computers'], actual: Sports
41248, predicted: ['Shopping', 'Sports', 'Computers'], actual: Sports
41425, predicted: ['Shopping', 'Sports', 'Computers'], actual: Sports
41880, predicted: ['Shopping', 'Sports', 'Computers'], actual: Sports
42015, predicted: ['Shopping', 'Sports', 'Computers'], actual: Sports
42170, predicted: ['Shopping', 'Sports', 'Computers'], actual: Sports
42438, predicted: ['Shopping', 'Sports', 'Computers'], actual: Sports
42542, predicted: ['Sports', 'Shopping', 'Games'], actual: Sports
42955, predicted: ['Sports', 'Kids', 'Arts'], actual: Sports
43096, predicted: ['Shopping', 'Sports', 'Computers'], actual: Sports
43796, predicted: ['Shopping', 'Computers', 'Sports'], actual: Computers
44922, predicted: ['Adult', 'Shopping', 'Sports'], actual: Adult
45274, predicted: ['Adult', 'Shopping', 'Computers'], actual: Adult
45290, predicted: ['Adult', 'Society', 'Shopping'], actual: Adult
45302, predicted: ['Shopping', 'Adult', 'Sports'], actual: Adult
45309, predicted: ['Shopping', 'Computers', 'Adult'], actual: Adult
45419, predicted: ['Shopping', 'Adult', 'Sports'], actual: Adult
45452, predicted: ['Arts', 'Kids', 'Computers'], actual: Arts
45789, predicted: ['Shopping', 'Arts', 'Society'], actual: Arts
45817, predicted: ['Shopping', 'Arts', 'Society'], actual: Arts
47816, predicted: ['Shopping', 'Computers', 'Business'], actual: Business
48307, predicted: ['Shopping', 'Computers', 'Business'], actual: Business
49476, predicted: ['Shopping', 'Computers', 'Business'], actual: Business
49838, predicted: ['Shopping', 'Computers', 'Business'], actual: Business
49954, predicted: ['Shopping', 'Computers', 'Business'], actual: Business
50386, predicted: ['Shopping', 'Business', 'Society'], actual: Business
50643, predicted: ['Shopping', 'Computers', 'Sports'], actual: Computers
50712, predicted: ['Society', 'Computers', 'Sports'], actual: Computers
50740, predicted: ['Shopping', 'Computers', 'Sports'], actual: Computers
51151, predicted: ['Computers', 'Sports', 'Shopping'], actual: Computers
51190, predicted: ['Shopping', 'Computers', 'Sports'], actual: Computers
51192, predicted: ['Shopping', 'Sports', 'Computers'], actual: Computers
51298, predicted: ['Shopping', 'Computers', 'Sports'], actual: Computers
51339, predicted: ['Shopping', 'Computers', 'Sports'], actual: Computers
51453, predicted: ['Computers', 'Sports', 'Shopping'], actual: Computers
51470, predicted: ['Shopping', 'Sports', 'Computers'], actual: Computers
51487, predicted: ['Shopping', 'Computers', 'Sports'], actual: Computers
51630, predicted: ['Shopping', 'Sports', 'Computers'], actual: Computers
51782, predicted: ['Shopping', 'Computers', 'Sports'], actual: Computers
51784, predicted: ['Computers', 'Games', 'Adult'], actual: Computers
51848, predicted: ['Shopping', 'Sports', 'Computers'], actual: Computers
52013, predicted: ['Shopping', 'Computers', 'Sports'], actual: Computers
52256, predicted: ['Shopping', 'Computers', 'Sports'], actual: Computers
23897, predicted: ['Sports', 'Recreation', 'Shopping'], actual: Recreation
41873, predicted: ['Shopping', 'Sports', 'Business'], actual: Sports
44956, predicted: ['Adult', 'Shopping', 'Sports'], actual: Adult
3080, predicted: ['Shopping', 'Arts', 'Computers'], actual: Arts
7, predicted: ['Adult', 'Shopping', 'Computers'], actual: Adult
13, predicted: ['Adult', 'Computers', 'Shopping'], actual: Adult
24, predicted: ['Adult', 'Shopping', 'Computers'], actual: Adult
27, predicted: ['Computers', 'Business', 'Adult'], actual: Adult
29, predicted: ['Adult', 'Arts', 'Computers'], actual: Adult
31, predicted: ['Adult', 'Recreation', 'Arts'], actual: Adult
33, predicted: ['Adult', 'Society', 'Kids'], actual: Adult
38, predicted: ['Recreation', 'Adult', 'Computers'], actual: Adult
51, predicted: ['Adult', 'Business', 'Shopping'], actual: Adult
55, predicted: ['Recreation', 'Adult', 'Health'], actual: Adult
103, predicted: ['Recreation', 'Arts', 'Adult'], actual: Adult
105, predicted: ['Adult', 'Shopping', 'Computers'], actual: Adult
111, predicted: ['Adult', 'Shopping', 'Computers'], actual: Adult
121, predicted: ['Adult', 'Society', 'Computers'], actual: Adult
126, predicted: ['Business', 'News', 'Arts'], actual: News
129, predicted: ['Arts', 'Games', 'Computers'], actual: Arts
130, predicted: ['Computers', 'Business', 'Arts'], actual: Arts
133, predicted: ['Arts', 'Kids', 'News'], actual: Arts
150, predicted: ['Computers', 'Arts', 'Recreation'], actual: Arts
158, predicted: ['Computers', 'Recreation', 'Arts'], actual: Arts
172, predicted: ['Computers', 'Arts', 'Recreation'], actual: Arts
192, predicted: ['Shopping', 'Society', 'Arts'], actual: Arts
211, predicted: ['Recreation', 'Games', 'Arts'], actual: Arts
249, predicted: ['Arts', 'Business', 'Computers'], actual: Business
264, predicted: ['Computers', 'Shopping', 'Business'], actual: Shopping
275, predicted: ['Games', 'Shopping', 'Computers'], actual: Games
297, predicted: ['Business', 'Recreation', 'Regional'], actual: Business
307, predicted: ['Recreation', 'Business', 'Arts'], actual: Business
308, predicted: ['Business', 'News', 'Society'], actual: News
327, predicted: ['Shopping', 'Business', 'Home'], actual: Business
337, predicted: ['Shopping', 'Home', 'Business'], actual: Business
340, predicted: ['Business', 'Computers', 'Health'], actual: Business
349, predicted: ['Home', 'Business', 'Health'], actual: Business
367, predicted: ['Business', 'Computers', 'Home'], actual: Computers
372, predicted: ['Computers', 'Business', 'Recreation'], actual: Computers
405, predicted: ['Business', 'Computers', 'Shopping'], actual: Computers
414, predicted: ['Business', 'Computers', 'News'], actual: Computers
418, predicted: ['Business', 'Computers', 'Science'], actual: Computers
457, predicted: ['Games', 'Computers', 'Arts'], actual: Games
485, predicted: ['Games', 'Computers', 'Arts'], actual: Games
486, predicted: ['Games', 'Computers', 'Arts'], actual: Games
502, predicted: ['Games', 'Arts', 'Computers'], actual: Games
504, predicted: ['Arts', 'Games', 'News'], actual: Games
596, predicted: ['Health', 'Kids', 'Business'], actual: Health
610, predicted: ['Health', 'Business', 'Arts'], actual: Health
658, predicted: ['Health', 'Business', 'Science'], actual: Health
660, predicted: ['Health', 'Science', 'Kids'], actual: Health
664, predicted: ['Health', 'Business', 'Kids'], actual: Health
673, predicted: ['Health', 'Science', 'Business'], actual: Health
699, predicted: ['Home', 'Business', 'Health'], actual: Home
704, predicted: ['Home', 'Business', 'Health'], actual: Home
727, predicted: ['Business', 'Recreation', 'Computers'], actual: Business
734, predicted: ['Home', 'Business', 'Health'], actual: Home
754, predicted: ['Shopping', 'Home', 'Recreation'], actual: Home
837, predicted: ['Computers', 'Recreation', 'Business'], actual: Computers
874, predicted: ['News', 'Arts', 'Recreation'], actual: Arts
920, predicted: ['Games', 'Arts', 'Kids'], actual: Kids
953, predicted: ['News', 'Arts', 'Recreation'], actual: News
967, predicted: ['News', 'Recreation', 'Business'], actual: News
976, predicted: ['Arts', 'Business', 'News'], actual: News
980, predicted: ['Arts', 'Kids', 'News'], actual: News
986, predicted: ['Arts', 'News', 'Recreation'], actual: News
991, predicted: ['News', 'Sports', 'Regional'], actual: News
1011, predicted: ['Arts', 'News', 'Recreation'], actual: News
1024, predicted: ['News', 'Business', 'Computers'], actual: News
1037, predicted: ['Computers', 'Business', 'Recreation'], actual: Recreation
1061, predicted: ['Business', 'News', 'Arts'], actual: News
1077, predicted: ['Business', 'Computers', 'News'], actual: News
1096, predicted: ['Shopping', 'Recreation', 'Computers'], actual: Recreation
1115, predicted: ['Business', 'Recreation', 'Computers'], actual: Recreation
1128, predicted: ['Business', 'Recreation', 'Computers'], actual: Business
1137, predicted: ['Computers', 'Recreation', 'Business'], actual: Recreation
1191, predicted: ['Business', 'Computers', 'Recreation'], actual: Recreation
1218, predicted: ['Reference', 'Health', 'Science'], actual: Reference
1222, predicted: ['Reference', 'Arts', 'Health'], actual: Reference
1251, predicted: ['Reference', 'Health', 'Arts'], actual: Reference
1252, predicted: ['Reference', 'Arts', 'Health'], actual: Reference
1291, predicted: ['Science', 'Computers', 'Reference'], actual: Reference
1303, predicted: ['Reference', 'Science', 'Arts'], actual: Reference
1355, predicted: ['Business', 'Regional', 'Computers'], actual: Regional
1437, predicted: ['Science', 'Computers', 'Regional'], actual: Science
1441, predicted: ['Computers', 'Science', 'Business'], actual: Science
1489, predicted: ['Business', 'Computers', 'Science'], actual: Science
1512, predicted: ['Shopping', 'Regional', 'Recreation'], actual: Regional
1515, predicted: ['Shopping', 'Business', 'Recreation'], actual: Shopping
1518, predicted: ['Shopping', 'Business', 'Regional'], actual: Shopping
1521, predicted: ['Shopping', 'Business', 'Kids'], actual: Shopping
1522, predicted: ['Shopping', 'Business', 'Recreation'], actual: Shopping
1561, predicted: ['Shopping', 'Computers', 'Business'], actual: Shopping
1571, predicted: ['Games', 'Kids', 'Shopping'], actual: Shopping
1578, predicted: ['Shopping', 'Society', 'Business'], actual: Shopping
1608, predicted: ['Shopping', 'Business', 'Regional'], actual: Shopping
