52866, predicted: Adult, actual: Games
47529, predicted: Business, actual: Kids
47530, predicted: Health, actual: Kids
47559, predicted: Society, actual: News
47575, predicted: Science, actual: News
47592, predicted: Recreation, actual: News
47618, predicted: Recreation, actual: News
47636, predicted: Arts, actual: News
47664, predicted: Arts, actual: News
47722, predicted: Arts, actual: News
47725, predicted: Reference, actual: News
47731, predicted: Computers, actual: News
47747, predicted: Science, actual: News
47749, predicted: Science, actual: Reference
47762, predicted: Shopping, actual: Regional
47770, predicted: Business, actual: Society
47773, predicted: Science, actual: Arts
47780, predicted: Business, actual: Arts
47784, predicted: Health, actual: Arts
47786, predicted: Games, actual: Arts
47802, predicted: Society, actual: Arts
47825, predicted: Computers, actual: Arts
47860, predicted: Computers, actual: Shopping
47890, predicted: Arts, actual: Business
47893, predicted: Recreation, actual: Business
47906, predicted: Health, actual: Kids
47914, predicted: Recreation, actual: Home
47916, predicted: Recreation, actual: News
47963, predicted: Business, actual: News
47965, predicted: Recreation, actual: News
47984, predicted: Business, actual: News
48029, predicted: Health, actual: News
48037, predicted: Business, actual: News
48081, predicted: Computers, actual: Society
48108, predicted: Shopping, actual: Business
48111, predicted: Recreation, actual: Computers
48120, predicted: Science, actual: Computers
48194, predicted: Recreation, actual: Computers
48199, predicted: Science, actual: Games
49773, predicted: Business, actual: Health
52866, predicted: Adult, actual: Health
47293, predicted: Business, actual: Health
47549, predicted: Arts, actual: Home
49552, predicted: Science, actual: Home
49559, predicted: Kids, actual: Home
49564, predicted: Reference, actual: Home
49568, predicted: Business, actual: Home
49574, predicted: Society, actual: Recreation
49587, predicted: Shopping, actual: Sports
49667, predicted: Health, actual: News
52683, predicted: Recreation, actual: News
52749, predicted: Arts, actual: News
52830, predicted: Business, actual: News
52837, predicted: Business, actual: News
52846, predicted: Science, actual: News
52858, predicted: Business, actual: News
58235, predicted: Business, actual: News
45211, predicted: Recreation, actual: News
45276, predicted: Arts, actual: News
45409, predicted: Arts, actual: News
45627, predicted: Arts, actual: News
45832, predicted: Recreation, actual: News
45949, predicted: Adult, actual: News
45951, predicted: Society, actual: News
46041, predicted: News, actual: Society
46221, predicted: Business, actual: News
46320, predicted: Business, actual: News
46425, predicted: Arts, actual: News
46567, predicted: Arts, actual: News
46887, predicted: Health, actual: News
46930, predicted: Business, actual: News
47118, predicted: Business, actual: News
48141, predicted: Arts, actual: News
48168, predicted: Arts, actual: News
48187, predicted: Arts, actual: News
48208, predicted: Computers, actual: News
48223, predicted: Business, actual: News
48234, predicted: Society, actual: News
48252, predicted: Recreation, actual: News
48267, predicted: Arts, actual: News
48282, predicted: Arts, actual: News
48323, predicted: Science, actual: News
48330, predicted: Business, actual: News
48366, predicted: Business, actual: News
48368, predicted: Recreation, actual: News
48432, predicted: Arts, actual: News
48440, predicted: Recreation, actual: News
48445, predicted: Arts, actual: News
48473, predicted: Recreation, actual: News
48506, predicted: Games, actual: News
48507, predicted: Recreation, actual: News
48522, predicted: Health, actual: Recreation
48536, predicted: Computers, actual: Recreation
48566, predicted: Computers, actual: Recreation
48585, predicted: Computers, actual: Recreation
48597, predicted: Shopping, actual: Recreation
48657, predicted: Games, actual: Recreation
48753, predicted: Health, actual: Recreation
48789, predicted: Business, actual: Recreation
48915, predicted: Arts, actual: Recreation
48960, predicted: Computers, actual: Recreation
49043, predicted: Business, actual: Recreation
49075, predicted: Games, actual: Recreation
49091, predicted: Business, actual: Recreation
49128, predicted: Computers, actual: Recreation
49151, predicted: Home, actual: Recreation
49213, predicted: Arts, actual: Recreation
49229, predicted: Business, actual: Recreation
49230, predicted: Arts, actual: Recreation
49253, predicted: Business, actual: Recreation
49260, predicted: Shopping, actual: Recreation
49271, predicted: Business, actual: Recreation
49358, predicted: Shopping, actual: Recreation
49362, predicted: Recreation, actual: Shopping
49390, predicted: Arts, actual: Recreation
49408, predicted: Computers, actual: Recreation
49444, predicted: Business, actual: Recreation
49490, predicted: Arts, actual: Recreation
49515, predicted: Business, actual: Recreation
51691, predicted: Arts, actual: Recreation
51795, predicted: Arts, actual: Recreation
51828, predicted: Games, actual: Recreation
51829, predicted: Science, actual: Recreation
51959, predicted: Arts, actual: Recreation
52147, predicted: Computers, actual: Recreation
52169, predicted: Computers, actual: Recreation
52250, predicted: Games, actual: Recreation
52337, predicted: Computers, actual: Recreation
52374, predicted: Computers, actual: Recreation
52405, predicted: Business, actual: Recreation
52564, predicted: Adult, actual: Recreation
52580, predicted: Sports, actual: Recreation
58230, predicted: Health, actual: Recreation
37132, predicted: Business, actual: Recreation
37290, predicted: Business, actual: Recreation
37301, predicted: Health, actual: Recreation
37517, predicted: Computers, actual: Recreation
37932, predicted: Kids, actual: Recreation
38254, predicted: Arts, actual: Recreation
38304, predicted: Sports, actual: Recreation
38330, predicted: Business, actual: Recreation
38405, predicted: Games, actual: Recreation
38436, predicted: Arts, actual: Recreation
38447, predicted: Computers, actual: Recreation
38466, predicted: Computers, actual: Recreation
38496, predicted: Arts, actual: Recreation
38674, predicted: Adult, actual: Recreation
39729, predicted: Business, actual: Recreation
40429, predicted: Business, actual: Recreation
40625, predicted: Arts, actual: Recreation
40732, predicted: Arts, actual: Recreation
40765, predicted: Adult, actual: Recreation
40792, predicted: Arts, actual: Recreation
41250, predicted: Kids, actual: Recreation
41642, predicted: Business, actual: Recreation
42036, predicted: Recreation, actual: Reference
42195, predicted: Recreation, actual: Reference
42553, predicted: Business, actual: Reference
42583, predicted: Business, actual: Reference
42657, predicted: Business, actual: Reference
42707, predicted: Business, actual: Reference
42760, predicted: Business, actual: Reference
42811, predicted: Science, actual: Reference
42869, predicted: Computers, actual: Reference
42914, predicted: Business, actual: Reference
42998, predicted: Recreation, actual: Reference
43400, predicted: Arts, actual: Reference
43412, predicted: Kids, actual: Reference
43533, predicted: Arts, actual: Reference
43681, predicted: Recreation, actual: Reference
43692, predicted: Society, actual: Reference
43729, predicted: Computers, actual: Reference
43780, predicted: Arts, actual: Reference
43901, predicted: Business, actual: Reference
43935, predicted: Business, actual: Reference
44033, predicted: Computers, actual: Reference
44037, predicted: Business, actual: Reference
44085, predicted: Recreation, actual: Reference
44106, predicted: Arts, actual: Reference
44138, predicted: Computers, actual: Reference
44144, predicted: Computers, actual: Reference
44145, predicted: Recreation, actual: Reference
44146, predicted: Arts, actual: Reference
44161, predicted: Arts, actual: Reference
44171, predicted: Recreation, actual: Reference
44173, predicted: Reference, actual: Science
44175, predicted: Reference, actual: Society
44184, predicted: Arts, actual: Reference
44190, predicted: Business, actual: Reference
44209, predicted: Recreation, actual: Reference
44244, predicted: Health, actual: Reference
44273, predicted: Health, actual: Reference
44290, predicted: Recreation, actual: Reference
44297, predicted: Society, actual: Reference
44302, predicted: Computers, actual: Reference
44315, predicted: Recreation, actual: Reference
44316, predicted: Games, actual: Reference
44318, predicted: News, actual: Regional
44327, predicted: Society, actual: Regional
44331, predicted: Business, actual: Regional
44339, predicted: Kids, actual: Regional
44340, predicted: Arts, actual: Regional
44376, predicted: Regional, actual: Science
44378, predicted: Recreation, actual: Regional
44399, predicted: Reference, actual: Regional
44401, predicted: Recreation, actual: Regional
44407, predicted: Computers, actual: Regional
44413, predicted: Society, actual: Science
44434, predicted: Arts, actual: Science
44441, predicted: Business, actual: Science
44455, predicted: Recreation, actual: Science
44457, predicted: Shopping, actual: Science
44463, predicted: Science, actual: Society
44539, predicted: Recreation, actual: Shopping
44556, predicted: Business, actual: Shopping
44561, predicted: Arts, actual: Shopping
44591, predicted: Arts, actual: Shopping
44632, predicted: Arts, actual: Shopping
44784, predicted: Shopping, actual: Society
44789, predicted: Health, actual: Society
44807, predicted: Adult, actual: Society
44835, predicted: Health, actual: Society
44838, predicted: Arts, actual: Society
44934, predicted: News, actual: Society
45081, predicted: Arts, actual: Society
45250, predicted: Games, actual: Sports
45351, predicted: Business, actual: Sports
45389, predicted: Business, actual: Sports
45548, predicted: Society, actual: Sports
45615, predicted: Business, actual: Sports
45647, predicted: Games, actual: Sports
45884, predicted: Sports, actual: Home
45892, predicted: Shopping, actual: Kids
45896, predicted: Reference, actual: Society
45899, predicted: Computers, actual: Reference
45902, predicted: Society, actual: Science
46071, predicted: Arts, actual: Adult
46073, predicted: Adult, actual: Health
46100, predicted: Society, actual: Adult
46172, predicted: Kids, actual: Arts
46191, predicted: Computers, actual: Arts
46203, predicted: Computers, actual: Arts
46217, predicted: Kids, actual: Arts
46300, predicted: Science, actual: Arts
